comment,ip
"特别好的电影！！！
一开始有点没进入状态还在和室友吐槽，但是中间开始真的看入迷了，剧情简直是反转反转再反转，每一步都出乎意料，演员们演技特别棒，尤其王源给我很大惊喜。
最后逆光揭示一切谜底的镜头拍的太好啦！超级有真相大白公之于众的感觉，总之是非常棒的电影！！！",江苏
"🌟 推荐
剧情真的一步一步紧凑，看的我心情紧张的很，完全想不到结局会是怎样的
😊 演技
演技更是没的说，演员都很生动地演绎出了角色，没想到王源的演技这么好，满身的油墨真的是妥妥的工人形象，后面的逃离计划也是，反转真的很意外，看的激动人心，最后的结局是让人落泪的程度呜呜呜😭（这里就不做详细剧透了……）
真的很推荐啊，对这类题材感兴趣的朋友一定要去看看！然后喜欢看有意想不到的剧情发展的朋友也可以去看看！一般看影视都会有固定的套路，但是这个真的不会……最后希望大家都能看的开心，有个良好的观感体验！",广东
好看嘟王源好棒,四川
很好看，很有意义，奔着源源去的,山东
很好看很热血，特别特别有意思,山东
烂片，神剧，刷情怀。,浙江
这个电影巨好看 全程高能反转 王源演的特别好最后看一民牺牲了大家都很难过,无法获取
反转都是意想不到的，王源的演技进步好大。,广东
真的很值得看,无法获取
都不知道剧情到底在说什么打仗也不像打仗烂片,江西
这个电影给了我们太多惊喜，剧情反转反转再反转，红色革命历史背景也是一个很好的选型题材，但是他区别于其他同类型电影，他聚焦的不是大人物，而且平凡普通但又伟大壮烈的学生工人阶级，让我们看到很多无名英雄为了我们的国家民族，付出了自己壮烈的一生，他们应该被我们记住，被怀念！，非常推荐,河北
说实话 确实是💩 只有演员找的好（指的是有名气并不是演技好）,山西
历史题材 演技一般 评分有些需高 有的演员比较出戏，像是校园青春剧那种感觉 演技有待提高 这不是搞悬疑 是历史题材还是慎重拍吧。不太值得看 不推荐 ,江苏
"超多反转，结局让人意想不到
🌟 推荐",广东
真的极利推荐，看了一遍又一遍,贵州
在此之前没有刷到过任何相关宣传，但意外的还不错,内蒙古
看了孤星计划，真的让我感觉我穿越回到了民国时期，不得不说主演们演的都很好，让我看到了角色而不是演员本人，主演们带我回到过去完成护送胡先生的任务，本来期望不高但剧情感人让生在和平年代的我们看到了身处国家危难，民族危亡一心为拯救国家的他们，同为青年，他们的行为是令人敬佩的也让我们为之感动,贵州
很好看，每个人都是主角，有胆量，有头脑，勇敢，青春，热血，真的看完回味无穷！,湖北
"画面，演技，音效都很好，真的不要让一部好电影被埋没
✨观影贴士
别忘了带包纸，很好哭！",江苏
🌟 推荐好看，情节跌宕起伏，人物关系复杂，每一个人物都有自己的特色，都去看,辽宁
超级好看 全员演技在线 剧情紧凑 是一部很值得观看的影片 也是超级好看的 真的好看啊 纯路人 真的好看,重庆
剧情乱七八糟，各个演技也是烂到极点，一句台词分分钟让人出戏，搞不懂这9点几分怎么上去的……真是浪费时间和金钱…,广西
紧张，刺激，历史,浙江
很好看的一部电影，作为一部谍战片电影情节跌宕起伏，很吸引人，让人感受到了年轻人对祖国的热爱，其实从来都没有垮掉的一代，每一代都有每一代的爱国青年！,河南
时隔一年时间看的第一场电影 有剧情有演技 喜欢！,河北
好看，反转很多！！！,广东
真的超级超级赞！！！！反转反转在反转，每一帧都很精彩！“渺小的我们也能做出不平凡的选择”,山东
反转再反转，太好看了，源源演技真好，一代人有一代人的使命!#趁年轻勇敢一次吧,重庆
剧情其实很简单，就是一群少年人在那个时代付出自己的努力，去实现自己的理想。每个人都像一颗星星，在那个黑暗的社会，散发出自己的光芒。电影很有质感，王源的演技很有进步。王源饰演的李一民是个有理想，有抱负，有想法的青年，他以身为局，实现自己的最大价值。希望王源可以带来更多好看的电影！！！！,湖南
抛开粉丝滤镜，王源成功的塑造了李一民这一复杂又多变的角色，在学校时的意气风发 朝气蓬勃，面对敌人时冷静果断，充分展现了王源作为演员的专业素养！看完后感触最深的一点就是：天上的孤星 哪怕只散发一点点的微小的光芒，但只要够坚定 团结，也会所向披靡！,广东
李一民爆！！！在护送那一段哪里真的超级超级无敌好看,广东
群像就是最棒的！😭😭反转很多 碟中谍中谍  《孤星计划》是最热血的青春悬疑谍战片！,河北
电影很好看，演员演技非常好！剧中有很多反转，意想不到，非常刺激，推荐推荐！《孤星计划》爆！！！,江西
"🌟 推荐
一群少年在黑暗的时代点燃自己，照亮未来；变成燎原之火驱散阴霾！相信真诚和生命的力量！！这段历史是第一次被翻拍，真的很值得一看🔥🔥🌟🌟",北京
"超级好看啊啊啊啊啊
王源在这里面演技特别好，前期那种憨憨的还有一点自卑的小工人形象真的表现的太好了。张雪迎也演的特别好，人还长得美，让张雪迎来演这个女孩的人简直是个天才，她太适合这种白月光形象了。",江苏
非常好看 推荐！,江苏
走出电影院感触颇深，我想说是我今年看的最好看的，值得两个小时，剧情一次又一次的反转，孤星社的少年们为了计划的顺利推行，勇敢又热血，探寻光明，真的很感人,四川
很好看，剧情反转很喜欢,陕西
不知道哪来的那么高评分。真的开头差点看不下去走人。想想钱都花了，忍住看完了。天呐,安徽
好看 推荐去看,天津
王源代入感挺好的，没观众什么事了，剩下4.5星找王源要去,广东
绝对不要来看的电影,上海
很好看，令人惊喜,湖北
很好看😍，很适合全家大小观看,广东
能把我看睡着😅,浙江
还不错吧一般般,湖南
"       我觉得挺好看的，难得和我老公有个共同喜欢的电影。
       我不认识什么演员，看着脸熟，一个名字都喊不出来那种。就看剧情我觉得逻辑挺在线的，看到热血年轻人在一个混乱的年代为了信念和理想义无反顾，让我热泪盈眶。
       那个时代有太多年轻人，他们想法可能不成熟，他们的经历可能不丰富，但他们有梦想，有勇气去追、去奋斗、甚至去死！他们用年轻的生命，换来了我们能做一个咸鱼的生活……他们值得被记住！
       有时间的话，我会带孩子也去看看。",四川
包好看的呀一定要去,湖南
"爱悬疑和细节控的人大胆冲，每句台词，每个镜头都有深意，2刷才品出来。
是爱国片，但又不同于其他爱国片，说不上来，清新，没有很大的价值观和背景。
常有惊喜出现，意想不到的角度，可以期待拉满",广东
已经二刷了……,四川
真的很好看，小源很棒,云南
被王源震撼到了！真是出乎我的意料，和平常见到的样子完全不同，有认真学习、磨练，期待他下一次他演绎。,陕西
没有期待的那么好看。,山西
剧情非常好看，反转反转，抓人眼球，剧情很精彩，灰常好看！！！,河北
王源演技非常惊喜！很值得去影院看！,广西
纯纯的垃圾片啊,江苏
满分 刚开始没有想过会很好看 但是信我真的好看 剧情也很好除了开头那么一会 之后真的很好看 一开始我是没有太抱希望但是给我带来来惊喜真的很好看,江苏
还可以，中规中矩，,重庆
选题很青春，很热血，但是演员演技一言难尽。,陕西
太好看了 剧情反转反转再反转 很喜欢这种悬疑谍战片 演员们演技也都很在线 是值得观看的一部电影,广西
电影以一个平凡人的视角，真的有很多不一样感觉，每个勇敢的爱国者都有可能随时牺牲，真的很感人😭😭😭,湖南
"李一民就是无数中国先辈们的缩影 在这部影片里 看到了
人性的挣扎看到了革命的艰难看到了那么多人在为革命
作出的努力是不断通过牺牲成就新中国 是无论男女的勇
敢抗争 看到了女性的力量 历史很枯燥 但是历史很残酷 我
第一次好像真正的想走进历史想看看他们曾经的路
真的忍不住泪目心狠狠的揪住在每一个关键时刻 真的很
有反转!!（真是觉得自己笨脑子想不到一点）
希望孤星计划被每一个人看到!!希望孤星计划不被辜负
它真的值得去看
希望更多人了解新中国的历史 更加爱国更加热爱生活
始终坚信 星星之火 可以燎原很喜欢的一句台词：
生如夏花般灿烂 死如秋叶般静好
最后
当孤星汇聚在一起 那一定就是满天繁星
别丢了我们的勇敢",湖北
今天去看了.挺不错.演员的演技真的都很不错值得看,江苏
"🌅 画面
可以的 街景街道比较合理",江苏
好看😄  全员演技派  剧情不拖拉  有反转,江西
非常难看的无聊无趣电影！一个爱国电影拍的像泡沫爱情无脑烂剧！,浙江
演技都在线，挺好看的，加油💪,广东
王源演技超级棒 表演艺术非常有感染力 而且演技非常让人舒服和共情  台词也很饱满,广东
献给战乱年代勇敢的人们,重庆
反转反转再反转 每次反转都能震惊到我 最后 一民也变成了星星,山东
真不错，不到最后都不知道谁是内奸,江苏
很不错的电影，剧情跌宕起伏，演员演技也好,四川
电影很棒，支持李一民,广东
好看，演技到位，有很多反转！！！,湖北
非常好看，真的不知道谁才是好人。剧情也好，道具也非常丰富真实。值得大家一看。,河北
很好看，很震撼，从片头开始就很抓观众心啊！谁在说这是烂片我真的要小发雷霆！真的很好看啊！,江苏
眼睛看到的不一定是事实，日久见人心，演员演技可圈可点，感觉挺可以的,广东
很好看！！！,山东
"这个故事围绕上海白色事件，一群爱国青年做任务经历重重困难和反转的一部片子 没有什么主角团都活下来，没有主角滤镜 真的是很好看 我们三个人一起看 看完感觉要穿越回去了 妈呀 有些人真是没看就喷 还说什么围绕爱情妈呀 别招笑了 看过没 是本来有感情线 后来全部删完了 后续采访也提到过相关问题 别暴露粉籍了乐子们 还有 一说烂就提二字 你们别针对的太明显
🌟 推荐",陕西
除了回忆渲染有点多，其他方面都不错，算是超出预期的一个电影了。,安徽
太好看了 这次是勇敢的一民,浙江
二字弟弟棒，值得一看,上海
"很好看，最后反转简直了我都惊呆了，演技都很在线
🌟 推荐

😊 演技",河南
这片子题材可太棒了，主演演技也好！,江苏
差差差差差 剧情就是护送胡先生出上海 从头到尾都不知道胡先生是谁 长啥样 主角有不死之身 咋这都不死 枪举半天也不打  到时候了又开枪打偏了 差劲死了 没看过这么差劲的电影 大家慎看 追王源的姐们们 也要如实评价 真的很差 全员都死了 就剩了几个人 真差劲！,山东
"🌟 推荐
好看，反转反转再反转",云南
值得一看，支持李一民,无法获取
"特别好看，十分精彩。每个人都能做出不平凡的选择，女性觉醒力量足够坚韧，
年少时
春风得意马蹄疾，不信人间有别离
后来才发现
我们已经和很多人见完了最后一面",广东
老公！王源！,吉林
"《孤星计划》：动作与温情的交织之旅

《孤星计划》为观众带来了一场紧张刺激且饱含情感深度的观影体验。

影片在动作场面上可谓下足功夫。从开篇的激烈追逐戏开始，就牢牢抓住观众眼球。枪战戏中，火光四射与精准的射击动作设计，配合极具冲击力的音效，营造出强烈的紧张感。而近身搏斗时，演员们利落的招式、敏捷的身手，在特写镜头与快速剪辑下，展现得酣畅淋漓，仿佛每一招每一式都能让观众感受到力量与速度的碰撞。

然而，这部影片并未单纯依赖动作元素。在剧情推进过程中，主角间的情感纽带逐渐清晰。例如，两位主角从最初因任务而结识的相互猜疑，到后来携手共渡难关时的彼此信任与扶持，这种情感转变细腻且动人。他们在面对强大敌人与重重困境时，眼神交汇中流露出的默契与坚定，为影片增添了温情的底色。

在角色塑造上，主角的形象立体饱满。一方面，他们有着超强的战斗能力与冷静的头脑，在执行孤星计划中尽显英雄本色；另一方面，他们内心的柔软与挣扎也有所展现，如对过往经历的回忆与释怀，使角色更贴近真实人性。《孤星计划》成功地将动作与情感相融合，让观众在热血沸腾的同时，也能被其中的温情所打动，是一部兼具娱乐性与思想性的佳作。",贵州
故事展开的比较单一，男主的感情线太突兀，最后的反转太垃圾，年轻演员的还缺少演技。,山东
一民好勇敢😭源哥可塑性好强！能唱会跳还能演，期待源哥的下一部作品！草妹们都来看！,甘肃
剧情反转又反转，片中主角都没有光环，看得人很热血，推荐推荐！,重庆
超级燃！！！反转精彩，热血青春,上海
年底神作 剧情演技在线 王源特别牛,四川
很好看 剧情一直反转 让人挪不开眼  推荐大家去看,无法获取
电影很好看，但是电影院(望城医学院对面)不推荐，观影时突然设备故障，没有声音，处理不及时，太慢了。,湖南
很好看，我很喜欢,湖南
难看，导演和剧情一塌糊涂,四川
很好看很热血，学习了历史向革命先辈致敬，最帅革命者，最帅李一民,广西
烂啊，果然就不能轻易相信二王的电影,四川
烂片，烂片之中的烂片直接围绕爱情故事得了，看不出一点动脑子的地方,江苏
剧情精彩，值得一看。,山东
还可以吧！张雪迎好漂亮,上海
有点迷糊，但是反转再反转，很好看，就是太快就结束了，连主角都死了,广西
"电影对上海大学、工人夜校和群众力量等历史细节的刻画十分到位，高度还原了历史。通过这部电影，我们不仅能够了解历史，更能够从中吸取力量，激励我们在面对困境时，坚守自己的初心，勇往直前。《孤星计划》的情节跌宕起伏，充满了反转和悬念。从一开始的行动计划泄露，到内鬼的出现，再到接头地点的暴露，每一个环节都扣人心弦，让观众的心始终悬在嗓子眼。电影中的悬疑感拉满，每一秒都在猜谜，每一幕都在反转，真的紧张到不敢眨眼，太好看了。
《孤星计划》不仅是一部谍战片，更是一部展现青春热血和勇气的电影。它让我们看到了在动荡年代中，年轻人如何为了理想和信念，勇敢地站出来，不畏艰难，前赴后继。这部电影是一次深刻的历史教育，也是对当代青年的一种激励。",江苏
"演技真的很好 
结局反转非常棒 没想到
王源饰演的李一民很厉害
反正呢让我看到了不一样的王源
这个电影给我的震撼很大
值得大家看！！！",安徽
热血！好看！是一部令人印象深刻的电影 看完跟朋友一边吃东西一边讨论 还讨论了半个多小时,浙江
超级棒！每个演员都很好，剧情也很好，简直不容错过！！！,北京
有点牵强，一般般,内蒙古
非常好吃王源真的好帅啊,江苏
很不错的剧情！赚取了我的眼泪👀🍹💋,吉林
真的演得很好棒棒棒！王源未来可期！,四川
青春热血悬疑片,湖南
值得一看太感人了,北京
剧情很好看，有很多反转非常推荐,河南
好看好看，这部电影又骗我眼泪，我看部电影最大的败笔就是没带纸,山东
整体来说挺好的,湖北
不要相信你眼中看到的，而要看最后的结果，全员演技在线，你眼中的好人未必是对你好的，而你眼中的坏人却是最后帮你的那个，不管什么时候别丢了初心更别丢了你的勇敢,陕西
好看 感人 那个时代为了救中国付出了一切包括生命 感谢他们,江苏
很好看 仿佛看到了那个年代的少年,河南
挺好的值得推荐,河南
孤星计划又好看，演技也在线不去看我真的会伤心的OK？,广东
好看爆好看，反转反转真精彩,无法获取
非常好 很多反转 也很自然流畅 还算是近期不错的电影 值得去看,黑龙江
很好看值得去看,山西
非常好看，非常精彩,上海
“我们不能选择自己的过去，但我们能选择自己的 未来” 1我是一个很感性的人，永远会为勇敢坚定的人落 泪。我是一个没有鼓舞便很容易懈念的人，所以 感谢所有将历史再次书写呈现，给我鼓舞和力量 的每一位创作者。 好的作品会让人流泪，好的作品会让人奋进。 渡黑夜，向黎明 我们都别丢了自己的勇敢！ 电影超级好看，源哥演技越来越棒了！,北京
全员有脑，一直在打脸，年轻演员都演的不错的咧，,广东
喜欢 感觉小源的演技提升了好多 每个人都演的很好 给我哭惨了,无法获取
"请不要因为他是王源而否定他的作品。剧情有很多反转，可能意料之外，情理之中。看到最后可以发现前面都有铺垫。群像刻画真的非常好，每一个青年都是勇敢的，无论身份，他们都愿意为革命事业，为当年的青春理想作出贡献。五星好评，孤星计划值得
🌟 推荐",山西
青春版谁是好人,陕西
剧情反转，好看👀,广东
"孤星计划看了
首先王源的演技是有点让我惊讶的，我本以为这种谍战片他会太过用力让人觉得尴尬，但是整体看一下他演的让人比较舒服，不会出戏。当然也有很大的上升空间。

其次是剧情：
好的地方是是有伏笔，有反转，清洁跌宕起伏，看着比较过瘾。
不好的地方是感觉有很多删减，情节不太连贯，整个电影时长才103min，除去片头片尾时长就更短了，不知道为啥，感觉再多半个小时用来情节过渡会自然一点",福建
剧情有反转超精彩 演技全员在线 值得一看,湖南
还行吧，就是导演不太会拍,福建
个人觉得还是算不可多得的好电影，值得去影院观看。总体来讲不会让你失望,重庆
非常棒的体验，幸好提前在网上预约了，不然周末人好多，不枉费我期待这么久，确实很不错,江苏
"🌟 推荐

🌟 推荐

🌟 推荐
重要的事情说三遍‼️‼️‼️
力推这部电影🎬真的推荐大家都去看，大家去看的时候一定要备好纸巾🧻哦",河南
超级好看，反转反转再反转,河南
"王源表现的还不错哦！
我看的很投入",广西
好看  值得推荐,福建
超级好看，想去二刷了！,海南
"（怎么说呢，一不小心就包场了。
本来是打算看千玺的，小小的我。
结果把31号的票看错了，看成今天。
然后就改看了孤星计划。结果就是31号的票跟今天的票。都退不了都取出来了只能都看了😂）
🍀:电影内容的话就是爱国片，感觉其实还可以。
王源演的也不错。里面也有一些感人的情节。但是这场真的我真的包场了。只有我一个人。😂",陕西
棒极了 推荐推荐,北京
很好看啊，剧情合理精彩且有反转,无法获取
很值得一看的谍战群像片，片中有好几处反转，每次都被一民和朋友的情谊感动到，王源在片中饰演的李一民，无论是对手戏还是动作戏，情感输出都表现出来了，表情系也很棒，推荐大家去看哦！！！,海南
剧情还行，演技不敢恭维，好尬,广西
真的超级好看！,甘肃
剧情很棒 人物演得跟精彩 剧情里也在不断的反转反转  跟精彩,广东
本来对这个电影没有太大期待能有多好，但是看完之后我只想用八个字表达:惊艳！惊艳！非常惊艳！追了王源十一年了一直对他的演技没有太大的信心，但是这次感觉有很大非常大的进步让我看着看着忘记了这是我十一年的偶像，完全沉浸在了李一民的孤星计划中，很刺激转值得一看。,重庆
才知道战争中上海沦陷，苦难,上海
王源的娃娃脸有点让人出戏,甘肃
电影很好看，很热血，梦华去世我直接哭死，这么多像一民梦华一样的年轻先辈为我们赢来了胜利，应该珍惜现在的一切，大家的演技都yyds，王源很棒，加油💪,湖南
超好看！！！,陕西
非常好，推荐都去看！,广东
事实不是你想所想，,江苏
巨无敌好看！很多反转 全员智商在线 超级精彩！,上海
电影非常完美,湖北
剧情反正较多，值得一看,浙江
演了个毛线，导演讲故事的能力低于平均值，演员演技也一般。底子还不错，可惜了。,山西
很不错，比预想的要好嘻嘻,广东
太高能啦，还想再看一遍的程度,安徽
节奏紧凑 故事情节刺激 演员演的也很好 希望不要有那么尬黑的人,湖北
剧情非常热血，很青春，给人眼前一亮有一亮，很值得一看,陕西
特别特别好看的电影，群像真的很好哭，大家一起拼死守护学校开始，完全被带入剧情，特别入戏，这时候已经到泪点开始流泪，镜头一转又到了猜谁是叛徒的时候啊啊啊啊啊最后的反转我真的没想到好精彩的电影。抛下偏见和刻板印象，我相信你也会这么觉得😋,上海
演技有所提高，再接再厉,湖北
  特别好看,重庆
剧情很好好看。演员们演的也很逼真。  很感人。  加油。  期待下一部电影。祝孤星计划票房大卖,江西
剧情反转很多，而且很让人代入。,河南
"看完之后，我最大的感受就是""星星之火，可以燎原""。他们每个人如行星般微小，散发出微弱光芒，但他们为了共同任务而努力时，他们如太阳般炽热。每个人都是主角，在执行任务时扮演着重要角色。每个人都很棒，他们演出了坚韧，不屈。
电影反转很多，看到最后我完完全全被折服。
情节跌宕起伏，我的心情一波三折，有惋惜，有愤怒，有开心，有不舍，有赞叹。
真的，这部电影超乎我想象的好看！!!
我一出电影院就和朋友安利！！真的值得一看！!",山东
最后李一民为了完成任务牺牲了，他非常的勇敢，演技很好,广西
剧情不错呀，意外的好看。,无法获取
这半星给的是题材。。没看完就走了。好烂,河南
剧情紧凑，全员在线，王源的表演很惊喜！,上海
公正的看不错的一群爱国的热血少年,宁夏
剧情挺精彩的，出乎我的意料!和朋友在电影院一直在猜测谍中谍哈哈哈哈!看完电影还在和朋友回味,浙江
看的热血沸腾,内蒙古
王源演技蛮好的，进步真的很大，剧情反转反转再反转也很有看头，可以去看看孤星计划吖，了解这段很少拍出来的历史,四川
真心不咋地，看睡着了,广东
真的很好看，剧情不断反转，而且梦华真的算白月光了吧，真的哭死，剧情紧凑不拖拉，我真的觉得好好看，可惜临近期末了，希望有机会二刷，真的很好看。,四川
前段的部分情节有些有待商榷，但后端真的还可以，完全在及格线之上的一部电影,陕西
《孤星计划》令人震撼！情节紧凑，悬念迭起，将紧张氛围渲染到极致。主角们在孤星计划中的挣扎与抉择扣人心弦，对人性的刻画入木三分。画面极具冲击力，配乐也恰到好处，为观众呈现了一场精彩绝伦的视听盛宴，是一部不容错过的佳作！王源在影片中的表现堪称惊艳。他精准地把握角色内心，用细腻且富有层次的演技，将角色的情感变化自然流畅地展现于银幕之上。无论是细微的表情管理，还是情绪爆发的桥段，都处理得恰到好处，让人深深沉浸于角色的世界，足见其在表演领域的卓越天赋与不懈努力。,广东
"非常好看！！！
😊 演技非常好",河北
真的很好看！,广东
这部电影讲的就是一帮年轻人热血报国的事情，还是一部悬疑，真是反转反转再反转,辽宁
还可以吧一般般,浙江
"这部电影真心的好看无论是演员的演技还是电影的画面。情节反转反转再反转几次让我落泪特别是结尾，音乐《别丢了你的勇敢》响起一民回想起之前的画面我是哭得稀里哗啦，群星是伟大的存在。
非常值得去看的一部电影！",湖南
"救命，超级无敌好看，王源 未来可期
🌟 推荐

😭 哭点

😊 演技
🌅 画面",甘肃
巨好看！！剧情反转又反转，看得我热血沸腾！！尤其是最后阶段，原本以为那个人是坏的，结果居然是好人！真的没想到！百年前的李一民爱国情怀爆满，最后开车时都看哭了😭真的强烈推荐！作为学生的我通过这部电影真的感受到了先辈们浓烈的爱国情怀，深深地共情了，我们现在的和平生活都是有人在替我们负重前行。,江苏
是个好电影！！！王源演技真的大有提升。,陕西
超级好看，反转反转在反转，看得人热血沸腾,湖南
剧情，观者能把握脉络，但又出乎意料。值得一看,天津
#电影孤星计划##红红火火观影团#《孤星计划》，一部谍战片，新老演员齐聚，老戏骨们演技精湛，年轻演员也都表现的不凡。全程观影舒适，很养眼。剧情紧凑，节奏感强，后面有反转。,北京
记录你的第一部男主电影今天是和演员王源见面的一天王源超话#电影孤星计划#,江西
王源超话#电影孤星计划#大卖,山东
是把许天平说成许少平最后说成了许公平哈哈哈～#王源电影孤星计划##电影孤星计划#《孤星计划》，被“沈荩知道”感动到了～好看,湖南
王源超话#微博演出大赏##电影孤星计划#,广东
#王源重庆路演偶遇爷爷奶奶#很多人说抛开粉丝滤镜，这部电影怎么样怎么样，我自认为我没什么粉丝滤镜，反而会因为熟悉而更加严苛要求他，我时常会因过于自私的要求他事事完美而感到愧疚，比如他不能有别的不符合的情绪，他不能有台词让我出戏，其实这些对他来说都很难，因为王源不是一个传统意义上有“神秘感”的演员，他几乎把自己剖开放在闪光灯下，放在我们视野中，所以他的每一个微小的动作，都被能被我们发现，那不属于李一民，而属于王源，尽管如此苛刻，我仍然要说我抛不开粉丝滤镜，我就是粉丝，无论他演的好与坏，我都会看我都能夸，现在反倒像是一个“中式家长”，不断打压教育不过王源演技真的有肉眼可见的进步，他很认真也很努力，请大家多多支持《孤星计划》#电影孤星计划#,河北
祝你也祝我@TFBOYS-王源#电影孤星计划#,福建
孤星计划我的评分：#电影孤星计划#出乎我意料的一部电影。因为赶场错过了电影的前二十分钟，越看到后边越后悔，特别想看完整版期间我几次拿起手机想处理一点事情但是未遂，因为电影节奏好快反转一个接一个，不仔细看会错过很多细节，感觉是其他电影需要学习的地方👍🏻还想单独夸夸电影的配乐，节奏点卡得特别好，特别能煽动情绪，最后结尾那块居然马上就要把我看哭了最后再来夸夸我们小源。首先人物形象就塑造得好，虽然电影前边没看，但是能从你塑造的细节上看出来和其他大学生的不同，宝宝你是一个黑黑的小修车工（bushi。而且台词我听着应该是原声吧，挺适配的，情绪都体现得到位，有几个其他演员的声音听着怪出戏的🙊并且有几个高光片段，行刑前的炸车和最后开车撞告密者，一级帅！！！总之，喜欢这部出乎我意料的影片，祝《孤星计划》大卖！,内蒙古
王源超话#电影孤星计划##孤星计划导演选择王源的原因#12.8带全家人一起看孤星计划回来后我爷：那个司机是不是你上次去看演唱会的那个王源？我：嗯我爷：演的真好，我娃眼光真好！他今年三十几了？我（疑惑）：哪30了？人家今年24，本命年我爷（惊讶）：才24？天生演技就这么好？不得了不得了,陕西
电影孤星计划官方超话#电影##电影孤星计划##王源#这部电影真心不错居然一环扣一环没有太多琐碎剧情也合理让人代入很强反转很多没有所谓主角光环不敢发太多怕剧透大家都去看看吧宣发好少还是前几天看见王源热搜恰好有时间所以去看了一看真的不错,广东
王源超话#王源电影孤星计划##电影孤星计划#@TFBOYS-王源下午请家里的姐姐妹妹姑姑姨姨去看了《孤星计划》影片和演员都得到了她们的一致好评说实话6号买票的时候有点犹豫总是担心影片不好的话会尴尬但是为了预售票房能贡献一分是一分就提前买好了票没想到他们都很喜欢而且影片刚结束他们就和我说:不错王源演得挺好的呀回家后还在群里讨论了剧情同时又得到一些反馈希望我们的孤星社可以被更多人看到,山西
孤星计划我的评分：电影孤星计划感觉还不错，讲述的是上世纪20年代发生的事情，大家在大学时代一起学习，一起对抗不公，一起上街游行。两年后，为了党和国家，为了护送重要人物出上海，大家又联合起来，每个人都努力贡献自己的力量，与国民党势力作斗争，太艰难了，但是大家互帮互助的情谊真的很可贵～#电影孤星计划##红红火火观影团#,北京
孤星计划我的评分：#电影孤星计划#,江苏
