comment,ip
剧情很好，反转意想不到 演员演技很到位,广西
"比想象中的好看
🌟 推荐",湖南
"很好看呀！
",浙江
超级好看，根本没想到他是坏人！也没想到他是好人！！！全程无尿点 可以冲！！,吉林
期待我家源源电影，全力支持源源电影,无法获取
真的很好看 剧情反转再反转。,重庆
电影晚播了两三分钟，前面一直是其他电影的宣传,江苏
内容很吸引，剧情很紧凑，挺不错的，打7点5分,四川
超级棒 大家快去看,江西
不好看别去看无语了,湖北
很多反转反转再反转，也有很多细节，意想不到的故事，看的过程中有很多次被吓到，也感觉到中国青年的勇敢。希望我们不要弄丢了自己的勇敢！,广西
很好看，很推荐,山东
好看，很多反转，剧情很棒，致敬青年英雄,广东
这部电影真的很令人感叹，没有主角光环，王源的演技也很棒，整部剧没有一个片段是无用镜头，推荐大家去看，真的超级好看，中华人民共和国万岁！！！,安徽
好看！！！😭,江苏
剧情反转不断，源源的演技进步超多，期待源哥以后更大的进步,河北
太好看了路人,湖南
推荐看，一部有青春，有正义感，有热血的电影。,云南
放了个啥  ,安徽
不怎么好看，看一半看不下去了,浙江
值得看，喜欢,云南
超级超级超级好看的电影 真的极力推荐 那些没看过的黑子们有这时间刷黑评 不如发消息孝敬孝敬爸妈,河北
"好看 反转反转在反转 群像就是每个人都有自己鲜明的特质 大家的演技都很好 
🌟 满星 已经买好票要二刷了 
看电影的时候旁边是同担并且她是二刷 所以稍稍被剧透了一下哈哈哈哈哈哈
推荐去看哦 希望不要对王源演技有偏见 不要错过不要错过 值得看
已经二刷完毕了嘻嘻  好看 等线上有了我还要看",江西
真的巨好看，剧情一直在反转，很多地方都让人意想不到的！！！！！,湖南
非常喜欢特别有感觉，每一个角色都有感觉,云南
很好看！不错,无法获取
反转反转再反转 对不起 一开始我的声音有点大了  看到了那个年代的青少年们的热血 不论哪个年代 青年人都是如此的热血 ,云南
剧情很紧凑，处处有反转，很精彩,湖南
超好看推荐大家都去看王源真的演的太棒了,无法获取
剧情很燃，每一个转折点都让我大吃一惊，会二刷,贵州
好看，好看，非常好看，我整部剧下来了，心一直是提着的。,湖南
好看，反转很多，每次反转都令人意想不到，每位演员的演技可圈可点，剧情很好很紧凑，电影从李一民的视角展开，最后的时候王源的歌声响起伴回忆着画面，眼泪直接就下来了，推荐去看，导演也很厉害，片子剪的很好，开枪的时候心都跟着震动，沉浸感很强，喜欢悬疑谍战的一定不要错过!,广东
"这就
大把把",广东
剧情非常顺，毫无拖沓，只感觉时间过得太快了，没看够,湖南
剧情很好玩一会儿他是好的一会儿是坏的悬念很多，演员演技很好尤其是王源被电击的时候真的以为被电击了，还有大合唱的时候最后牺牲时坦然的样子是一部好电影推荐大家去看,四川
剧情反转再反转 扣人心弦 引人入胜 非常值得一看的电影,河北
好好看，特别是后面，全员演技在线,广西
真的特别励志   好好看  推荐推荐！！！,河南
一般般没有那么好看,内蒙古
非常好看！推荐,重庆
题材:爱国青年电影。时间:民国时期。全程令人紧张，没有多余的镜头，非常不错。,北京
"星星之火可以燎原，无畏有为的年轻人将黑色的天空撕开了一道口子，射进了光。孤星终会迎来黎明，百年前青年学生的火种，也一定随着时代的洪流给今天的我们带来新的力量!不管是王源和其他演员的演技，还是情节的推进，都非常精彩!一环扣一环环环相扣，每个小细节都值得观众去注意，去推敲，去猜测。王源的表情和台词真的把我拉入到了电影，进入到那个战火纷飞一腔热血的年代，看到最后我才明白，原来他就是那颗星。而且更加令人惊喜的是，历史上真的有孤星社!恍惚间他们好像重叠在了一起，历史就应该是这样。剧情有很多很多伏笔，意想不到的转折，而且题材唤醒了我作为中国人对那段沉重历史的不可忘记,永远铭记的家国之情!太好了!不管是演员还是任何，都好!最后推荐大家都去看!",广东
好看！！！！,辽宁
挺好看编剧挺厉害的,吉林
剧情一般，太多不合理地方，不值看,湖北
"王源做得超级棒
李一民创造黎明",重庆
"剧情那必须十分
演员演技能带入电影里，去沉浸到整个剧情里",上海
剧情全程高能，紧张刺激氛围渲染到位，反转精彩，既热血又感动，影片传递的精神很棒👍👍🏻👍🏿,河北
剧情不拖沓 值得一看!,广东
我就想问9.4分是怎么出来的。不推荐,重庆
真的还不错 看到了我们家王源 ,广西壮族
剧情紧凑，反转反转再反转，演员演技在线，特别是一民的角色，带入感很强，推荐推荐！！,广东
好家伙，还以为你宣传一个片段一个片段的快把整个剧情透露完了，结果还有这么多反转👍好看，全员演技在线，剧情流畅，好看好看好看🫶,辽宁
剧情一直在反转，王源演技超好！！！,山东
王源可以啊 比想象中强 演技有待提高 五星支持一下,山东
推荐大家都看看，这是一部青春热血的悬疑片，已经看了三遍，希望能被更多人看到,四川
非常好看！！！强烈推荐！,湖南
不好看 别看,山东
情节不错，悬念较强。,上海
一般般，不值得,湖北
剧情反转再反转！演员演技都很在线，电影伏笔埋了很多，没有一句台词一个镜头多余，只看一遍绝对不够。,无法获取
电影拍摄时长不够硬剪片段…,广东
源源真的超棒，整部电影下来翻转虽然很多但每个翻转都是在意料之外的，抛去粉丝的滤镜我觉得真的很不错，每个环节都令人触目惊心，整个电影下来都超酷的在自身条件允许的情况下真的建议是可以到影院前来观看的，真的是一部很不错的电影，也谢谢大家来支持我们家源源,河南
剧情很流畅，现在能好好讲一个故事的电影越来越少，但是这个电影这一点就做得很好。虽然都是青年演员，但是演技还可以，特别是张雪迎让人眼前一亮，王源也比想象中好，演技竟然很细腻。挺喜欢这个故事，很青春，很热血，感觉如果改编成电视剧也会不错，因为可以挖掘的点还挺多，总体是一部不错的电影，值得一看。,无法获取
反转很多 虽然是冲着王源去看的 但是里面的演员们都很棒 开始感觉会不会拍的过于美好了 后知后觉先辈们那个年纪本应该和前面一样美好的 官方号不要用王源引流 其实剧情很棒的啊,湖北
好看极了，热泪盈眶，支持,广东
电影真的超级好，无论是从制片还是摄影，又或者是剧情，每一个片段都体现了中国人民，无论身在何处，都会誓死守卫自己的国家,云南
第一次看谍战片 被震惊到了 超级好看 是我看过最好看的电影 王源的演技超棒 看到后面哭的稀里哗啦,江苏
剧情超棒，超能引起人的共鸣！,四川
真的很好看，推荐,浙江
一民真的好棒！😭源源加油！,安徽
首先声明我并不是任何一位演员的粉丝。这部电影从剧情和拍摄手法方面都很不错，值得一看。我从中感受到了那个时代前辈的万分不易，更加珍惜当下美好的生活。,江西
源儿真的超棒！！！在剧中真的能看到李一民的成长，就像源儿说的那样，是一介草民，也是黎明，更是一心向民！电影层层反转很精彩！最后“孤星”计划取得成功，驶向黎明！百年前的少年们舍生取义让人热泪盈眶！欣逢盛世，当不负盛世。向浴血奋战、披荆斩棘的先辈们致敬！,广东
🌟 推荐，超棒哒,广东
很不错，和室友一起看的,广东
《孤星计划》真的超级好看，剧情超绝，反转也真的非常意外，超精彩！,广西
很好看，全程高能，致敬！！！,四川
很好看，剧情紧凑，翻转再翻转,河南
特好看，反转强,河南
好看好看，永远爱热血群像🥺🥺,辽宁
真的很好看。,辽宁
很好看，要珍惜现在都生活,上海
"非常好看，有反转，每个演员都非常棒，剧情耶不拖沓，剧情描写也很好，推荐
🌟 推荐",黑龙江
特别有看点 不一样的谋战片 猜不到故事的发展 也是有历史原型的故事 演员都特别棒 今年看过最好看的电影了。,北京
很好看，强烈推荐去看,海南
"这是部新鲜且还不错的影片。
说到谍战和革命，大多数人脑海中就会自动出现一群三四十以上的男性老戏骨同台飙戏的场景。在我印象中，《孤星计划》应该是为数不多的把镜头聚焦在一群十几二十岁的年轻人身上，他们鲜活，风华正茂，书生意气，甚至理想主义，大多数的他们可能在还不知道什么是革命的情况下，就已经被时代的洪流裹挟前进，成为了推动历史前进的滚滚红尘中一股不可忽视的力量，如汽车修理工李一民。",福建
全程高能反转。而且王源的演技还蛮让人惊讶的。值得一看。片子的立意好，也看到了新一代年轻演员的力量。可以值得一看，不是托。,江苏
真的超级好看，演员们的表演也是无可挑剔，体现了同学之间的那份情感，值得大家去看,云南
😊好喜欢这部电影😭😭给我看的感动死了，我真没想到后面这样反转，太精彩了,江苏
代了    。爽,河北
后面二十分钟比较燃,安徽
十分精彩！很好看,河南
"很好看        哇每位演员的情绪都很好    不错不错可以二刷
每一位演员都很辛苦     还有打戏  表现的都很好",江西
剧情紧凑反转不断，谍战氛围十足，全员智商在线。同时，对历史细节的还原也很到位，将青春元素与谍战题材完美融合，展现了那个年代青年的热血与担当，值得一看。,福建
剧情反转到再反转 大家的演技都很厉害 我爱中国🇨🇳,安徽
孤星计划超好看，高能反转代入感很强,广东
反转反转再反转，是一部值得一看的电影,广东
有勇有谋，反转刺激,北京
反转反转再反转  剧情很带动人 特别好看 我以为主角不会那么牺牲 但是忘了他们在这里是为国为民付出的英雄 大家就那么一枪一刀牺牲了 电影表达的很好 传递的很棒。,吉林
别丢了你的勇敢！,江苏
"超级超级超级好看！！！
超级棒的小源，你是我的骄傲宝宝。
反转很多，演技也都在线，剧情紧凑，一定要火啊！！！",河北
非常好，反转挺多的,江西
还不错，可以,云南
特别好看碟中谍中谍,浙江
很好看！！真的是意想不到的！！,广东
剧情反转多精彩 好看,河南
导演好会拍一开始黑暗的镜头转成彩色那里印象很深刻，转场牛。后面歌一想起来突然就想哭,安徽
"真的超好看，剧情一点也不拉夸，真的会调动起了我的情绪，从头哭到尾，真的很好看，一点不会失望，就希望大家不要因为对王源有偏见就否定整个电影。当然大家可以提一些有意义的建议，我们是会去改正的
🌟 推荐",山西
我爱李一民！,江苏
"绝了，不带有粉丝滤镜，演的都太棒了👏带入感都特别强
😊 演技

🌟 推荐",河南
"最热血的青春悬疑谍战片！加入孤星社，剧情反转再反转，看李一民他们如何绝密撤离！
",江西
睡着了，不知道看的啥,福建
整体下来观影效果很很好，不管是演员的演技，还是声音效果，都有很大的亮点。整个电影讲的是那个年代一群奋不顾身的年轻人为组织计划浴血奋战的故事，全程高燃！每个演员的眼神都很有戏，很有代入感。不管是作为王源的粉丝，还是这次电影的观影者，我都想说希望不要因为他是王源，而去否定《孤星计划》这个超有质感的谍战悬疑电影，你可以带有色眼镜去看电影，但我相信你一定也会被里面坚韧的友情和青年的热血所点燃，看了这个电影，我想你会带入当下的自己，去感同身受！真心希望喜欢谍战悬疑片的各位去体验一下这种独特的感受，给出最客观的评价，是好是坏看了才知道！,山东
超多反转 王源演技进步好大,无法获取
"纵使黑夜漫长 微光也能点亮✨
别丢了你的勇敢",安徽
二刷了，冲着源去的，没想到被梦华吸引了😭😭梦华宝宝太棒了是个超级优秀的记者，我们的一民也是很勇敢的，还有很多勇敢有责任心为国奉献的同学们，超棒的群像😭,广东
一直在反转！真的值得去看,河南
整部电影整体还好，该有冲突、矛盾都有，不过就是有些不必要的怼脸镜头真的很让人出戏，然后反转情节挺好的，完全想不到后面是谁操控大局，巧且合理。不过也是比较多的赌的成分在，让人捏一把汗。我感觉女主演得不错，把那时候的青年的朝气蓬勃、坚守真理、爱国情怀、追求理想演了出来。,广西
中规中矩的一部剧，再给王源一点成长时间吧。张雪迎真的太美了，演技又好，加油！,广东
太爽了太好看了！,福建
很值得一看！,河南
"🎉闪光点
反派超强啊！智商在线，不再像以往剧情主角团压反派，影片中的反派有自己的思维！
😭 哭点
最最最最好哭的是大家有共同的目标，为共同的目标努力，攻克难题。",云南
烂片，总给特写慢动作太尬了吧,安徽
宝宝的第一部片子，让我们身临其境，带动观众的气疯，期待宝宝后面有更好的作品,云南
剧情引人入胜，反转又反转，太精彩绝伦了,江西
这部电影真的惊险刺激有很多反转 也侧面介绍了历史事件的时间背景 让人受益颇多 值得观看！,江西
"剧情很好，反转，又被里面的群像的友情所感动
能感受但时的时间。了解历史，很燃
完成一场圆满的孤星计划",广东
"🌟 推荐
说实话，是因为王源去看的，但是在影院我看到的是李一民，比预期好看很多！真的！超预期太多了！反转加反转，不管剧情还是小源的演技，都给了我很大的惊喜，不作为粉丝，只站在观众的视角，朋友也觉得非常不错，影片刚开始没多久，就感动落泪了，大家都好热血好青春，最后李一民牺牲，他只是那个年代的其中一颗小星星，但是有那么多颗星星汇集在一起，有那么多我们熟知或不曾被知晓的英勇故事，才让我们看到现在的繁星点点！大家可以走进影院感受下孤星计划！",浙江
其实反转的时候，摘口罩那，还没摘，我就说，可能是天平,辽宁
"这是一部很不错的电影，电影的结尾也是意想不到的，很不错可以去看看，非常棒
🌟 推荐",浙江
"😊 演技
很好
🎉闪光点
王源的表现很出众啊 跟是歌手的时候的感觉很不一样 很让人感觉到震撼 值得一看",湖北
特别好看，真的特别好看，源源演的特别好，源源演的真的特别好，然后呢，其他演员也演的特别好，就是我能在他们身上学到一些永不言败啊，然后嗯，团结一致啊，互相帮助的那种友情，为了任务而不惜牺牲自己的那种精神，然后呢，就真的特别好，我都看哭了好多次了😭😭😭，这部电影真的值得推荐大家去观看😃😃😃😃,广东
超级好看，反转每次都意料之外,河北
"我想说的是，这部影片不是一部纯爱情
片，也不是一部纯战争片，它讲的是上世
纪二十年代一群风华正茂大爱家国的大学
生和他们闪耀的青春意识。之所以这部影
片褒贬不一，但是粉丝却对它评价颇高.
在我看来其实不是因为粉丝滤镜，而是去
看影片的这群粉丝大多数都是本世纪二十
年代的一群大学生和青年人，他们最能共
情青春之心和爱国情怀。感谢先辈们的义
无反顾，换来如今的黎明和晨曦。",江苏
非常好看，强烈推荐，反转很多，吸人眼球,江西
"志同道合的人，终将并肩前行
一群热血青年，为了革命为了理想最后献出了自己的生命。
开始以为就是简单的革命片，后面发现热血中夹杂着谍战，孤勇里也是斗智斗勇——谁是卧底？谁是叛徒？怎么送走组织的同志？
最后的四十分钟精彩。",重庆
有历史但不多，没有感觉到青年的热血澎湃。剧情也并没有特别精彩，带入不进去,江苏
"🌟 推荐
看之前本以为主角不会死，却忘记那个时代的战争是没有主角光环的剧情真的反转加反转！
😊 演技
这次王源的演技又更强一步了 梁靖康和张雪迎还有翟潇闻的演技也是杠杠的！看完真的为那个时代的年轻人感动，又获得属于自己的力量。
🎉闪光点
“我们虽然不能选择自己的过去但是我们可以选择自己的未来”
😭 哭点
梦华说：“沈荩知道”而这一次不仅沈荩知道一民知道 更是我们大家都知道了。“沈荩知道 ”这四个字逆转结局！",湖北
特别好看，特别推荐，很多次反转，每次都出乎意料，让人很惊喜，全员演技都很在线,广东
"客观来说这部剧是真的好看的,用心看就能看懂表达的是什么,不要带着偏见去看哦",贵州
“新世界没有承载我的船了”所以留在了岸边,陕西
真的非常好，演员演技在线,河南
超级无敌好看,重庆
"属于年轻人的热血青春悬疑谍战片 看完真的热泪盈眶 大家都为了同一个目标 尽管在不同的地方 也竭尽所能的发挥自己的作用 每个人像星星一样虽然渺小 但是聚集在一起真的变成了一团烈火
也真正让我知道“年轻人绝不是垮掉的一代”为李一民这个角色感到惋惜和深深的震撼一个从小城市走出来的工人 本以为只能为了生存一直当一个修车工人 没想到在遇到一群有家国情怀的学者之后 也能够实现自身价值 投身为国而正映射了一百年后的现在 无论你身在哪里 从事什么工作 都是不平凡 不渺小的存在 我们每个人都有着自己的价值
哪怕未来无法改变 也要依然选择勇敢！",安徽
"这部剧很值得观看，本来我也是冲着王源去看的，但是抛开粉丝滤镜来说。这部剧相当的好看，无论是情节还是对于谍战的这种好坏人。里面没有反派的智商退化也没有主角该有的主角光环。对于这部剧若是第一次看的话还真就猜不透谁是好人谁是坏人。对于这部剧的剧情来说，也是相当的烧脑啊，里面没有那种很尴尬的慢放，演员直接的每个打戏都干脆利落，没有说啥像小孩子过家家一样。
你永远也想不到下一秒会发生什么，所以要解密请入座孤星计划电影院!😁",湖南
非常的棒！！！！,四川
像梦一样美好又像现实一样残酷，前面的剧情看得我一开始觉得有一点点无聊，但是看到了后面的剧情，就会觉得前面的真的很美好啊，拍的灯光和场景都好美好宏大，后面的剧情也特别紧凑，有时候完全反应不过来难过就又开始紧张，煽情又点到为止的感觉很棒，最后歌曲响起来那一瞬间，又美好又残忍😭会忍不住落泪，尤其是看到一些第一遍没看到的好多细节，所以又去多刷了一遍之后，美好又残酷的感受越来越强烈！,上海
反转的剧情超级好看，情节也跌宕起伏，演员演技也很不错，超好看的一部电影！,江苏
"#我勒个小布尔乔亚碰瓷主旋律 


企图披上红色粉墨登场，到头来还是画虎不成，油头粉面。",广东
可以的自己觉得 每个人有每个人的看法 看了才知道感受 大家快快观看吧！,福建
"😊 演技
全员演技在线
📚 剧本
剧本从头到尾都很好，是我看到的很好看的一部悬疑剧",陕西
永远热情，永远快乐，你要的生活，只能自己给自己——张皓宸,广东
《孤星计划》是我今年看过最好看的谍战悬疑片，刚开始的剧情可能不是那么的引人入胜，但是看到中间部分的时候就开始特别认真的在想到底谁是好人，整个人都深深的被剧情吸引了，尤其是最后揭晓卧底的时候简直是大为震惊，很推荐大家去看而且演员的演技也特别的好，特别棒！！！,云南
真的超级好看,广东
"孤星计划讲述的是革命时期那些鲜为人知的英雄们的故事。这些孤星们默默无闻地为革命事业做出了巨大贡献，他们的勇气和牺牲精神值得我们尊敬和纪念
首先，孤星计划可能成功地呈现了那个特殊历史时期的氛围和背景，使观众能够更好地理解和感受那个时代的精神风貌。其次，孤星计划中的人物塑造可能具有较高的真实性和可信度，让观众能够产生共鸣和感动。此外，孤星计划可能还具有很强的历史意义和文化价值，有助于弘扬和传承革命精神
总之，孤星计划可能是一部具有较高艺术价值和历史意义的影片，它不仅展现了革命时期那些英勇的孤星们的形象，还为我们提供了一个了解和学习革命历史的机会。希望这部作品能够激发更多人对革命精神的敬仰和对英雄的怀念。
孤星计划在时光的洪流中，这些角色仿佛就是无名的孤星，承载着青春的理想与脆弱的希望。当黑夜来临，让无数热爱自由的人们在黑暗中挣扎时，他们的勇气能够点亮人心，照亮前路。也许正如电影所暗示的，那些在黑暗中燃烧自我的孤星们，有一天会让这个世界变得更加光明。",四川
"电影《孤星计划》中，李一民从一个小工人崛起为孤星社的精神支柱。
影片中李一民原本只是个普通小工人，却在白色恐怖、全城封锁的严峻形势下临危受命，担起护送重要人物秘密撤离的重任。这一过程中，他的性格特质逐渐展现并不断强化。他坚韧不拔，面对重重困难从不轻言放弃；机智过人，在复杂险恶的环境中能够巧妙地应对各种危机；更有着强大的信念感，始终坚守着自己的使命，这种信念也感染着身边的人，使他逐渐成为孤星社的核心与精神支柱。他的成长并非一蹴而就，而是在一系列的挑战与抉择中逐步实现的，让观众感受到了人物的深度与可信度。",上海
李一民全世界最好的最好的王源你值得最好的一切期待更多作品！！！！票房大卖！！！,无法获取
真的，主角团三个死了俩，开头真的没有惊艳到我，后面真的太好了这个电影越看越悬疑，演技也超级棒,吉林
非常值得推荐，很好看,河南
高能反转，每个人都能做出不平凡的选择!,四川
那有什么英雄，只不过是一群爱国青年罢了,辽宁
"🌟 推荐

😊 演技
非常好看，值得去看",广东
"😭 哭点
超级推荐",山东
"本来没抱多大的希望，因为题材不是我感兴趣的，但是一开场就看进去了，真的很好看，故事很感人。
🌟 推荐
💖💖💖💖💖
😊 演技
大家都很自然
片尾曲好听",广东
剧情 演技都挺不错的 超出预期,安徽
非常反转，每猜一个剧情都猜错了，很值得一看,无法获取
特别好看，开头就催泪了，被主演们团结一致的力量所打动，群像的力量演绎的太好了，演绎出青年身上的责任与担当，无畏与勇气，真的特别好看，一个接着一个是反转太精彩了,广东
🌟 推荐剧情很好,云南
太好看了😭😭😭好棒呀,江西
"我
🌟 推荐理由:这个电影超级好看，很青春，同时也讲述了革命年代发生的故事，每个人都是主角，题材很新颖

😊 演技:每个人的演技都很好，不看到最后都不知道谁是坏人，反中反

🌅 画面:很好，很有带入感

😭 哭点:每个素不相识的人都是为了能让国家安全，人民平安，为了一个不知道的人去献出生命，仅仅为了一线生机。",重庆
"😊 演技
超级好！
🌅 画面
🌟 推荐
已经推荐朋友去看！！",安徽
剧情反转很快，冲击力很大，可能前面节奏比较缓慢 但最后真的非常爽，可以去看看 演员王源未来可期 我们小汤圆将永远追随你🥰🔥🔥,广东
很好看的一部电影，很有意义，值得大家去看,四川
"刺激烧脑 压根没猜到谁是好人还是坏人 很喜欢这种和演员


🌟 推荐",河北
剧情反转反转再反转，我比较懒不想写啥，但是 好看,山东
很好看   就是时长有点短了  没看够,安徽
第一次在大荧幕看到王源，表现很棒哦，不负大家的期待！,浙江
很好看，代入感很强，推荐大家看,福建
"🌟 推荐
剧情很反转，主演们都很棒
😊 演技
演技不错
剧情很吸引人

🎉闪光点
在那个年代正是这样奋不顾身的人成就了今天的新中国
😭 哭点",广东
剧情很紧张很紧凑，也有反转，很好看！,江西
不错不错挺好看的,河南
非常好！二刷了,河南
好看的值得推荐,广东
电影超级好看，青春群像、爱国主义,云南
这种题材很难拍出彩 整体完成度不错,北京
便宜没好货，拍的感觉冒犯先辈们了,江苏
孤星计划我的评分：王源超话#王源电影孤星计划##王源李一民##电影孤星计划#🌟总体评价：影片非常好看！多重反转紧张刺激，剧情紧凑，悬疑部分节奏把控到位，细节超多，已刷好几遍了都依然觉得没看够，后劲十足，是一部太值得去影院反复观看的好电影！🌟亮点推荐：燃爽热血，泪点很多（备好纸巾），片中每个人物形象刻画都很到位，前期有一小段的青春回忆录，放在中后期再回过头来看会发现各种铺垫埋线和刀子……特别感人，还要再去看，还有很多我没挖掘到的细节。🎥故事题材：很惊喜，让人眼前一亮的谍战悬疑片🎭演员表现：最后必须要说，王源超会演，他饰演的李一民演得太好了以及结尾主题曲一响搭配上电影中闪过的画面，太升华了,江西
孤星计划我的评分：#电影孤星计划#,广东
#王源电影孤星计划##电影孤星计划##王源#大家都去看！！！看完电影，王源演技真的真的完全OK！我真的哭死，疯狂安利！！！,湖南
给我一张李一民能怎么样！王源超话#电影孤星计划#电影孤星计划官方超话在线求换张雪迎超话,甘肃
超爱王源超话#王源##电影孤星计划#,广西
印小天超话#印小天#看了#电影孤星计划#真的感觉很好看！万万没想到天哥竟是真正狠辣的坏蛋！最后死的太惨了！#只为印小天签到#,福建
王源超话#王源电影孤星计划##电影孤星计划#我们不能选择自己的过去但是我们可以选择自己的未来《孤星计划》爆！@TFBOYS-王源超厉害的！,四川
我爱广东后援会让我拥有了带字的彩带城市专属周边也超级可爱好喜欢😍还有烫金签名海报简直太幸福了@王源广东分会#王源电影孤星计划##电影孤星计划#,广东
关于电影里的电影院，感觉更像是放映厅。进去给了观众席几个镜头，一堆人在喧哗抽烟还有很多男女同座，说明整体观影氛围是比较吵闹的。在1927年播的电影是1922年上映的，属于旧片，这部还是默片。去查了一些资料，那个时期上海在戏院，茶楼等等娱乐场所都可以放电影。影院也可以按播放轮次和品质分为三个档，能播首轮电影的都是大的电影院，二三轮播的就是一些平价电影院。四轮之外就是一些小影院影厅，观影环境比较差，经常有人喧哗吵闹，并不是那种安静观影的氛围。这些影院影厅价格很平价，甚至一张票可以一部电影无限次数观看。一民几次去都放同一部旧电影大概就是这种。为了营造互相不认识又能出现在一个地方，去放映厅也挺合理的。#电影孤星计划#,
王源超话#王源电影孤星计划#wy#电影孤星计划#今年和一民宝宝一起过冬吧～,河南
TFBOYS超话#电影孤星计划##tfboys三人同行#渺小的一点点光也会成为黑暗中唯一的救赎晚安,吉林
#电影孤星计划#上映第7天，累计票房达7856.7万，感谢216.3万颗孤星，团结一心，共寻隐秘真相！电影《孤星计划》正在热映，全员假面黑白难辨，究竟谁是内鬼？购票揪出内鬼：猫眼：猫眼电影中影电影通：O网页链接,北京
#王源电影孤星计划##电影孤星计划#天天加班的牛马终于熬到周末，可以去看电影了,上海
孤星计划我的评分：#电影孤星计划#强烈推荐，真的特别好看💚,山东
王源超话#王源电影孤星计划#孤星计划看了三遍已经对细节比较透彻了胡先生之所以说他在那个时代能够力挽狂澜是因为他是周总理啊电影结束之后查询了沈荩先生，他的事迹令我震惊万分并且感动难以忘怀，他做到了！！一位英勇就义的记者原来李一民也是有原型的原型之一是杨树浦平民学校的著名毕业生涂作朝同志。生如夏花般绚烂，死如秋叶般静美！！信仰会让我们再次相逢@TFBOYS-王源王源超话#王源电影孤星计划##电影孤星计划#,宁夏
渺小的一点点光也会成为黑暗中的救赎#孤星计划##电影孤星计划#,河南
纯纯纯纯纯纯路人《孤星计划》观后感，涉及大量剧透，慎点。小嘴淬了鹤顶红，片中任何一方粉丝若玻璃心，慎点#电影孤星计划#,西藏
#电影孤星计划#世纪烂片，别冲我,上海
哥哥你真的很棒我一个完全不追星的朋友陪我一起去看看完马上跟我说好看，看的时候也很专注思考剧情，与我讨论剧情。哥哥你太棒了，李一民也棒棒哒王源超话#王源电影孤星计划##电影孤星计划##王源李一民#,广西
王源超话#电影孤星计划#,河南
王源超话#电影孤星计划#爆！爆！爆！,河南
我靠好看真的挺好看的#电影孤星计划#,重庆
