comment,ip
刚开始的时候我以为看了个爱情片，后面的反转很震惊，最后那几个群像照片很有感觉,山东
好看👍推荐大家抛开成见来看,上海
挺好看的，王源演技也有很大的提升，是从他唱歌认识的关注到，如今也出演在电影里，很不错👌电影也很好看，悬疑翻转精彩,河南
实话什么玩意,无法获取
主演很优秀，剧情非常热血,四川
有很多反转！演技也是全员在线！剧情很不错，正派反派都是有脑子的！很值得看！！！第一次看完电影觉得电影票太值了！！！,湖北
今晚才看完结束，很好看的，很热血，很感动，每位演员表演得都挺好的，我特别冲王源去的，歌唱得好，演技也很好，值得大家去看。,江苏
家国情怀拍成这样，垃圾中的垃圾。主角团还不如配角演的好，全程恐怕别人不知道自己身份一样,河北
剧情有点流水 摄影还有,江西
很好看！！演技很出乎意料,上海
"超好看🥹🥹一点不拖沓，女主死的让我没反应过来以为还会有反转 没想到真的就结束了，还有主题曲好好听,不近get到了王源的演技还有王源的歌声，结尾bgm一出来我眼泪直往下掉😭😭😭",江苏
非常好看，强烈推荐还没有看过的的家人去看,上海
"剧情挺刺激的 看的心脏砰砰的🥹也蛮感人 源源演技越来越好啦 整体挺有故事性的
🌟 推荐

😊 演技

😭 哭点

📚 剧本",四川
剧情很不错，演员演技很好🥺🥺🥺,海南
"为了反转而反转
王源很跳戏",广东
好看值得一看,上海
本来以为不怎么好看，没想到这么好看！,江西
挺好看的 推荐大家取电影院观看,湖北
剧情吸引人，建议人手再来一张,上海
🌟 推荐，孤星计划确实不错，值得大家去电影院看看，感受青春热血爱国片，了解白色恐怖那段历史……,上海
很热血，也简述了战争的残酷,广东
**、几个小孩子一点意思没有,江苏
"🌟 推荐
挺好看的",四川
完美完美，演得太棒了，直接反转反转又反转,云南
"个人觉得很不错剧情好还有反转演员演技也不错挺推荐看的
🌟 推荐个人觉得好看推荐

🎉闪光点反转

📚 剧本剧情不错还有反转

😊 演技演员演技也都挺不错",河南
好看王源演的很好 很有代入感,四川
简直了，太精彩了,湖南
值得一看！剧情紧凑不拖沓！,广西
演技太一般了,天津
不得不佩服王源的演技,河北
剧情还可以，但感觉量还是不够丰富,江苏
"很好看
🌟 推荐",河南
🌟 推荐这部电影的切入点很有意思，是从那个年代的小人物着墨，我看的红色电影比较少，对这类电影的印象就是应该是某个伟人的小传，我以为这部电影也是这样的。但是一直到最后，他们誓死保卫的“胡先生”一直没出现，我才发觉，啊，这是当时许多平凡的、勇敢的人的故事。所以孤星计划的这个切入点让我蛮惊喜的。,上海
非常好，建议大家都去看,广东
头一次评价电影，这个电影拍的很不错！王源很帅演技也很有带入感，剧情引人入胜，跌宕起伏！！！片尾曲超好听的,湖北
"那个横尸遍野的时代人人都没有主角光环
孤星计划
🌟 推荐",安徽
很好看，那个年代的青年,广东
是因为看是谍战片而且评分高才看的，一丁点儿意思都没有，拍的也差，水平太差,福建
非常好看！！看了还想在看一遍的冲动！,海南
伏笔很多，全程高能反转，前面有点无聊，看到后面会发现都是伏笔,四川
孤星计划特别好看！！！推荐大家去看！准备三刷了！是一部很好的片子~几位年轻演员的演技也很棒！,江苏
"有一说一，王源的演技不足以饰演这样的角色。
",山西
非常好看，王源演技棒棒哒，十分推荐,上海
非常不错的电影推荐大家来看这个真的不错👌👌👌👌👌,山西
还可以，总体来说还不错,湖北
真的太尬了，一眼就看到头的结局还贴悬疑片，一点都不推荐,四川
很青春很热血，非常好看！,无法获取
明明就是一个烂片子，真想不通为什么会得到9点几分？情节很多逻辑不通，无故煽情，胡扯八道。演员演技还可以，总的来说连6分都不到。,甘肃
很好看！比我预期的好看很多！,无法获取
反转的很精彩。演员们的演技都特别的好！,重庆
好看，值得一看,河南
"可以有很多反转，星星之火可以燎原，我没有亲人了，同学就是我的亲人-李一民
这部电影的意义就是让我们牢记历史和一民一样有爱国意识",上海
好看，很精彩,江苏
看的我都睡着啦，无聊,河北
还可以，中规中矩，开头硬凹氛围感，结局挺爽,海南
不错，很好看的一部电影，王源在这里面演的演的不错，演技也很炸裂￼￼.￼看到最后剧情反转，最终也战胜了￼叛徒，打乱了叛徒的计划，￼最后王源演的角色自身一人，很壮烈，开着车撞向敌人的头目，￼￼圆满的完成孤星计划，￼但我们更加珍惜今天的幸福生活都是烈士用鲜血换来的,湖北
真的很棒 抛开粉籍来说 王源的演技确实很不错 让我看到了源源的另一个新身份“演员 王源”,湖北
可以看看那种精神,重庆
"非常好看
🌟 推荐",湖北
这个剧情真的绝了，超级好看，所有人的演技都在线，他们真的非常勇敢，感谢有他们。,江苏
还不错，比想象中的要好看得多,广东
"好看着呢，第一次认识王源
",四川
被电影里演绎的 那个年代里 勇敢的有智慧有理想的年轻人震撼到！！！演员们的演绎都很棒！,北京
真的剧情反转再反转，演员们的演技都特别好，很惊艳的我,广东
你好，李一民,吉林
孤星计划是一部很有意义的电影，很值得观看，正如有句话所说“在历史战斗中，没有主角光环”每个人都是为了保护祖国而奋斗,贵州
超棒的一部谍战电影，全员演技在线，剧情反转多，而且也很感人，看哭了好几次，特别值得看！,上海
超级推荐！！好久没看到这种谍战悬疑片啦，各位演员的情绪都很到位，剧情也很反转，很值得大家一看！,上海
难看，融经典悬疑梗，男女主选角都不如人意,广东
太烂的电影了，一群儿童团，假假的样子，打分的话零蛋,辽宁
热血，青年才是祖国的希望！,河北
睡半截，没多大情绪波动,江苏
好看，超级棒！,广东
真心不错 很好看,辽宁
好看~感人，青春群像,广东
值得观看，反转很多,江苏
剧情还可以 热血青春悬疑谍战片,重庆
好看好看，可太推荐了，就是那个章贵生是真的坏，反转再反转救命！！可太气人了，我一个人在电影院哭得楞啊楞的,四川
其实差不多能猜到后面的剧情，但是总体效果不错，没有失望，演技中规中矩,广东
剧情真的反转又反转啊！完全没想到卧底会是他，大家演技都太好了！最最最难受的还是丁梦华死的时候，真的哭的稀里哗啦，前期明媚阳光的她，却有了那样一个结局。还有最后许天平的反转，刚开始有猜测他会不会是好人，幸好他没变，正如梦华对他说，他一直是那个许天平，没有变。,宁夏
就一句 实在是非常的心疼我的时间和影票钱 听劝就别,吉林
满屏的青春洋溢 为了理想的年轻人 剧情走向有点像无名 有反转但不够大 熟悉的国共谍战剧情 总体上还是不错的 没什么差的点,江苏
很好看 很值得去看,湖南
有点意思，我没看，我半夜看完电影，看了一眼手机，发现旁边这个厅放这个电影全满员，除了刷票房我再也想不出啥原因了，凌晨11点左右的满员。。。。。。。。。。。,宁夏
剧情紧凑无尿点，反转再反转，群像的杀伤力，每个人都有自己的独特的亮点，真的很棒，看完第一遍就想二刷了,上海
很好看，支持源哥,江西
非常好看，推荐,河北
没有主角光环，剧情反转又反转！,广东
只有主角光环，剧情不怎样,云南
好看，蛮不错的电影,无法获取
剧情非常连贯，是个很好的谍战片，讲述了青年为了实现理想凝聚在一起的故事，非常推荐，王源演技很好,陕西
电影非常震撼、非常热血好看,江苏
最近电影整么了 这些电影9分以上？ 😮‍💨,四川
"故事反转反转再反转太好看了强烈推荐王源演的超级棒
好好看反转反转再反转王源演的李一民超级绝张雪迎演的梦华还有包括梁靖康演的天平父亲是反派的领导人自己却是暗中帮助李一民他们的人。电影的开始和结尾一定会让你们震惊。超级好看。他们是一百年前的00后，他们有谋略有担当有勇气去完成一场绝密任务 。现在的我们是新一代00后，我们也有勇气有热血有担当为了祖国贡献自己的一份力量，不管我们是什么职业有着怎样的社会地位我们都可以贡献自己的一份力量，就像孤星计划中的李一民他是一名工人，梦华是一名在校大学生，天平是一名富家子弟，父亲又是当官的。但是这些都不影响他们为国奋斗的心。强烈推荐去看情节反转反转再反转。祝孤星计划票房大卖爆爆爆！",上海
每个人都有选择，每个人都是独特的存在。,上海
后悔买票看了，没有打动人心的东西，太表面。,上海
感觉一般，不是特别好看,江苏
这部片子总体还是可以的 特工大学革命这些历史题材都能唤起爱国意识闲来无事可以看看的,四川
很一般，不好看,浙江
《孤星计划》影片汇聚了优秀的演员阵容，包括年轻演员和实力派老戏骨，两万平方的还原实建，满🈵的诚意,河北
烂烂烂，浪费我一个中午的时间。买票的时候看有七八个人看，结果从头到尾就我一个人，无语,安徽
王源演技真的爆好！！真的很喜欢这部电影，推荐！！,江苏
好看，很精彩,山西
"剧情很好，
😊 演技很棒！燃起来了",广西
特别好看 王源演的特别好,四川
超级棒，小小的你们承受着大大的使命，相互相信的画面给我看哭了，有一群志同道合的好友同学真的很难得,广东
好看的，之前没想到可以演这么好，听朋友介绍来看的，整体不错，演员演的挺细腻的,上海
感觉还不错👍,上海
剧情紧凑，不断的反转，精彩升级。这部电影让我看到了年轻演员的上进，翻拍出了一段不太熟悉的又残忍的民国时期。,上海
一部挺讲究的电影。但大量情节在合理性逻辑性上的瑕疵太多了！一部不像烂片的烂片。,四川
真的很棒 反转再反转 每个人都是主角 但在那个年代下每个人都会有牺牲 真的太精彩啦,上海
之前的生活艰苦 现在生活来之不易 感谢先辈们的努力,山东
孤星计划我的评分：#电影孤星计划#感觉这次源源的变化又大了,江苏
#王源#在#电影孤星计划#首映礼上分享了“受刑”戏份的幕后细节，展现了他对每个角色的用心与专注！L影评老司机的微博视频,北京
王源超话今天拍到的最like💚的一张图，忍不到看完所有的图了#电影孤星计划##王源#,北京
王源超话晚安啦明天去看李一民！！！！#电影孤星计划#,湖北
孤星计划我的评分：#电影孤星计划#,马来西亚
孤星计划我的评分：#电影孤星计划#🎥故事题材：,马来西亚
冷档期0️⃣宣发无热门预售七天破四千w，近三年除春节档外最快破四千w的数据，小汤圆牛全部真金白银小汤圆一分一分攒的一张一张票买的，只是为了王源王源超话#王源亮相电影孤星计划北京首映礼##王源说感谢大家沉甸甸的爱意##电影孤星计划#,江西
王源超话wy#电影孤星计划#王总你在演我吗@TFBOYS-王源,安徽
孤星计划我的评分：#电影孤星计划#鲜活的群像电影。王源选了个好本子，角色诠释的不错，整个团队很不错，比如，置景，摄影，音乐，厉害👍希望票房大卖。#跨年电影愿##王源#,北京
孤星计划我的评分：#电影孤星计划#特别特别好,
孤星计划我的评分：#电影孤星计划#🌟总体评价：超级好看的一部电影本来没有想到会那么抓人眼球反转很刺激很惊喜非常非常值得去看的一部电影🎭演员表现：王源的表现非常非常出乎意料感觉有很大进步虽然非科班出身但是也是将角色栩栩如生的展现出来能使人感同身受的表演是一个很好很出色的演员,浙江
王源超话#王源电影孤星计划##电影孤星计划#哭湿一张纸！致敬不同时代的青春同路人信仰会让我们相逢的！@TFBOYS-王源,广东
#电影孤星计划##王源电影孤星计划#就应该拍摄这样的电影🎥，大屏幕效果看的很爽。革命胜利来之不易，更加热爱现在的生活很幸福快乐着的，演员都喜欢不错不错！,四川
孤星计划我的评分：#电影孤星计划#节奏紧凑有力，情节紧凑跌宕起伏，反转反转再反转看得很过瘾。动作戏超惊艳，全程高能，制作用心的片子，强烈推荐👍🏻,江苏
孤星计划我的评分：我哭死向革命路上的每一颗星星致敬#电影孤星计划#,江苏
美食超话象形南瓜果做法#电影孤星计划#L美食翁的微博视频,江苏
王源超话即使是孤星，也可散发光芒。@TFBOYS-王源#王源电影孤星计划##电影孤星计划#,广东
影片选用了三位青年演员作为主演，三位有志青年在人物塑造上还是很成功的，给影片片来了一定的活力，在斗智斗勇上毫不逊色，展现出了这一群充满勇气的青年投身于革命却义无反顾的不畏牺牲，为了追求理想、坚守自己的信仰，去完成一项艰难的护送任务。电影也通过强烈的正反对比和人物之间的复杂关系，加上紧张刺激的剧情，使整个影片充满了悬疑感，让这样的谍战片看的非常过瘾！#电影孤星计划#,湖南
#电影孤星计划今日上映#少有的谍战片，紧张刺激，融入青春元素，故事鲜活有，通过一群青年学生的极限撤离行动，展现了勇气、智慧与牺牲，同时也深刻探讨了人性与命运，演员表现出色，剧情扣人心弦。#电影孤星计划#,江苏
看到最后哇哇哭，整体气氛凝重符合谍战剧我的期待，而且大量聚焦文戏，没有说主角个个都是手撕鬼子那种程度，都是有长处有短处相辅相成缺一不可。#电影孤星计划#,广东
❗️敢字先行，一腔孤勇闯危城🌟孤星不孤，一点微光向黎明#电影孤星计划#今日上映🔥来#万达影城#勇敢无畏冲出险境,福建
孤星计划我的评分：#电影孤星计划#看完半天还缓不过来作为悬疑谍战真的很好看，105分钟时间非常紧凑，时刻智商在线的反派和足智多谋的民间小人物主角团们一直紧咬着不放，侦查反侦查随时发生，也随时都有伏笔，随时为这群年轻人捏把汗。王源唱的主题曲《别丢了你的勇敢》在结尾恰到好处的响起升华了主题。这里真的看哭了王源确实演的很好，他把一民活生生的带到了我们面前，跟着他从一个埋汰的小修理工到有了伙伴，衣服越来越干净，眼睛越来越亮越来越自信。几处非常重要的转折也处理的很好。确实像大家反馈的一样反转了很多次！你以为这里遭了？但其实是一线生机，你以为可以松一口气了其实才是大事不妙，而且从一开始就埋了线索。最后的一个反转也很厉害完全没猜到学生们小人物群像刻画也很喜欢，每个人都靠自己小小的一技之长助力到了任务的一个环节。“半路出家”临危受命也能凭借坚持和聪明干成一件大事，能和比自己强很多的敌人打得有来有回。看完后更觉得大家都不要小看自己薄弱的一点技能。第一次走出电影院也要戒断一会。刚好下午还能再刷,上海
《王源巅峰相见，电影孤星计划揭幕之旅！》#电影孤星计划##王源##王源谈孤星计划爆炸戏#L长鹿角的兔牙子的微博视频,浙江
#电影孤星计划##王源李一民##王源电影孤星计划#真的好看啊啊啊啊啊啊,吉林
#東申未来##电影孤星计划今日上映#鹿骐超话饰演洛安国，孤星为引，枪声为号，与勇气同行，点亮暗夜生辉。#电影孤星计划#正在热映，影院接头，一同寻找答案。,北京
🎬【影片推荐】#电影孤星计划#暗夜危城‼️遍布杀机💡极限营救生死一线❤️‍🔥勇敢一次👊绝密撤离西南万达|云·贵·川·渝·藏🎞️#go万达·看电影·过周末#🍿,贵州
孤星计划我的评分：#电影孤星计划#💩,吉林
孤星计划我的评分：#电影孤星计划#《孤星计划》以青春视角演绎谍战风云，紧张悬疑，角色鲜活，王源等青年演员与老戏骨碰撞火花，深刻探讨信仰与牺牲，视觉与心灵的双重盛宴。,江苏
#电影孤星计划#看完会想到康有为梁启超谭嗣同鲁迅，《新青年》，用笔杆子战斗。,重庆
#电影孤星计划#丸圆我来了,四川
#电影孤星计划#一部值得一看的电影。剧情紧张又刺激、演员演技也都在线，丰富的情感冲突与角色塑造加强剧情的反转让人看的是意犹未尽。可以说是一部非常不错的谍战片。,吉林
王源超话#电影孤星计划##王源谈首当电影男主#在电影院门口一民待会见,广东
#电影孤星计划#这部电影太好看了[强][强]演员全员在线，王源的演技让人眼前一亮，眼神到位，台词非常棒！整部影片剧情紧凑，环环相扣，惊险刺激，推荐带着家人去影院观看！,吉林
#电影孤星计划#这是一部谍战题材的影片。由王源领衔主演。第一次看他演绎这样的角色，非常的惊艳，把人物细微谨慎，机智、勇敢诠释的非常到位。而且本身的故事情节也非常引人入胜，紧张的氛围感拉满。到底悬不悬疑，反不反转？哈哈，到影院亲自感受一下就知道了。,吉林
#电影孤星计划今日上映##王源孤星计划主题曲mv#电影《孤星计划》今日上映，同时发布主题曲《别丢了你的勇敢》MV，歌曲由领衔主演#王源#献唱，#陆虎#作词作曲。在上世纪20年代，被白色恐怖笼罩的上海，李一民（王源饰）、丁梦华（张雪迎饰）和许天平（梁靖康饰）三位出身不同的大学生和一群伙伴组建了孤星社，却渐渐被世界改变。多年之后，因一项绝密任务，他们再度相聚，少年们的热血再次被点燃。歌曲结尾“我们终究会离开这个世界，别丢了你的勇敢！”跨越时空，唤醒我们沉睡的梦想、激情与勇气，激励我们勇往直前！#电影孤星计划#由黄建新监制，任宁担任制片人，徐展雄执导，#王源##张雪迎##梁靖康##李晨##印小天#领衔主演，#韩童生##余皑磊#特邀主演，#此沙##翟潇闻##张晓晨##陈雨锶##李嘉鑫#主演。影片正在热映。L电影孤星计划的微博视频,
【U!影讯】#电影孤星计划今日上映##王源孤星计划主题曲mv#电影《孤星计划》今日上映，并发布主题曲《别丢了你的勇敢》MV，歌曲由王源献唱，陆虎作词作曲。在上世纪 20 年代的上海，李一民（王源 饰）、丁梦华（张雪迎 饰）和许天平（梁靖康 饰）三个出身不同的平凡大学生和一群朋友组成了孤星社……#电影孤星计划# 由黄建新监制，任宁担任制片人，徐展雄执导，王源、张雪迎、梁靖康、李晨、印小天领衔主演，韩童生、余皑磊特邀主演，此沙、翟潇闻、张晓晨、陈雨锶、李嘉鑫主演。L电影孤星计划的微博视频,上海
看👀#王源电影孤星计划##王源##电影孤星计划#,河北
#张雪迎#𝕏#电影孤星计划#饰丁梦华怀炽热信仰🐦‍🔥点燃苍茫黑夜破云雾薄纱🔦共迎黎明将晓——今日上映🎬震撼上演——#张雪迎孤星计划#L夏日限定的香菜的微博视频,浙江
王源超话一民我来啦啊啊啊啊啊迫不及待啦#王源谈首当电影男主##电影孤星计划##王源新片动作戏爆破戏没用替身#,湖北
#QQ音乐新歌首发#由@TFBOYS-王源献唱的#电影孤星计划#主题曲《别丢了你的勇敢》正式上线>>O网页链接在动荡的岁月里勇敢前行，在漫长的黑夜中寻找星光，孤星闪烁信仰不灭！,湖北
