comment,ip
好多反转 真的意想不到,陕西
剧情一直反转，让人很意想不到，电影画面很美，片尾曲好听，我喜欢🥰,广东
非常好看，演员演技在线，剧情反转出乎意料的。支持王源扮演的李一民♥(｡￫v￩｡)♥,江苏
剧情逻辑还算完整，但有点强行反转还有一些情节bug，而且后面节奏太快，结尾来个强行牺牲，只能说是中规中矩之作，冲着情怀和题材加个两分，男主演技及格，女主有点惜才，这几年没有找准戏路，男二台词有点差，但形象气质不错，希望以后有更多的青春红色电影,贵州
演的很好，很热血，剧情充满着悬疑，反转反转再反转，超级好看,广西
好看，全员演技在线,四川
超级好看，喜欢看悬疑片的朋友，非常推荐,广东
真的好好看 王源的演技真的超乎我想象了 推荐！！！！,广东
"好看！超级棒的！
源源演技有进步",浙江
不错，挺好看的,山西
电影好坏与否，就是能否感动我！这个电影全程一点情感波动都没。给1分都嫌弃多！,四川
大家快去看呀 超级好看  王源太帅啦,福建
源哥演技提高好多铭记历史值得一看，赋予少年青春无限朝气希望多多支持,陕西
"🌟 推荐！！！
看到我胆战心惊的 着急死了",广东
真的特别好的一部电影 里面的演员也都特别好,广东
很震撼 没有主角光环 都是一个个尸体才能成就今天的我们 勿忘历史,四川
特别好看，比想象中的好看特别多,福建
总体来说一般,吉林
李一民不只是李一民，是黎明和千千万万中的一名,青海
孤星计划，看完这部电影让我第一时间想起的一句话就是聚是一团火，散是满天星，选用了群像的主角团而不是单一的某个具有主角光环的主角，这也是电影特别有魅力的一点。每个人都有自己的梦想，是想造第一辆属于中国的汽车，或是当军人报效祖国，或是当记者宣扬正义，他们就是那个时代为革命为国家奋斗、献身的千千万万个无名氏的缩影，剧中的演员无论是主角还是只有一点戏份的配角，每个人的演技都很自然流畅，完全不出戏，剧情跌宕起伏，反转再反转，这个电影真的值得一看！,四川
好看，大家的演技让我眼前一亮！,江苏
很好看，每个人物都很鲜活。适合带着孩子看看。剧情紧凑。,山东
太棒了观影体验佳,广东
真的好好看，去除我的粉籍我依然觉得很好看，一民没有主角光环大家都很伟大，每个演员演技都超好,江西
和朋友一起去的，好看的，但是我俩都觉得有点短，后边太快了来不及思考。出了影院还讨论了很久，回家还刷了小🍠一晚上的细节，细节很多！！！好看好看，要是再长一点就更好了，我就不用思考那么久了，推荐！,山东
剧中真的超多反转，真的没想到电影前二十分钟就被同学们真挚的情谊所感动而流下泪水。,四川
"还不错，有些细节很棒，
例如那个车上滴血，李一民用帽子接住那情节",湖南
一开始就猜到了卧底是谁，以及谁看似背离，实际没背离，一直在想10次➕的反转在哪里？一直没看到哪里有反转，中间应该是“借鉴”了一下《误杀》的时间差手法吧？很多年轻人演的谍战片无论是质感还是厚重性终归是差了不少口气，没什么神韵，TFB组合（是叫这个名儿不？），真的四弟弟弟的演技才是最真切，最凌厉的。全程感觉看了三分之一的回忆➕歌曲MV，我的电影票呀！,山西
一分都不想给！！！！王源演技真的太烂了，电影好无聊，看一半就走了,福建
特别热血的青年影片,上海
我嘞个大豆，心疼死我了，超好看，全过程有脑,湖北
"电影《孤星计划》是一部以20世纪20年代上海为背景的谍战题材影片，由黄建新监制、徐展雄执导。影片着重展现了青年革命者不畏艰险、勇于奉献的精神，讲述了主人公李一民等人为完成密撤离任务，与敌人斗智斗勇的故事
影片在观众中获得了不错的反响，特别是在杭州的路演中，观众对影片的剧情反转和角色塑造给予了高度评价，认为影片如同“谍战狼人杀”，剧情环环相扣，引人入胜。特别是演员印小天饰演的反派角色章贵生，其表演令人印象深刻 
​",北京
角色塑造很丰满，一群热血青年，让人忍不住沉浸其中,云南
影片剧情跌宕起伏，结尾引人深思，没有主角光环，鲜少见这么真实的影片，值得推荐！,广东
非常好看 比预期好,湖南
电影很好看，剧情循序渐进，让人意想不到，总是跟自己想的不一样，让人眼前一亮，电影中几个爱国青年奋不顾身的样子，让我们真真切切的体会到了百年前的中国，电影里演员王源有很大的进步，他真真正正的把李一民那种为国而奉献自己的精神传递的很好，在看电影的那一刻能让我感觉他不仅仅是王源，而是李一民，演的特别棒，深入人心，希望他以后能多多出一些电影，电影非常棒，片尾曲由王源演唱的歌曲有种躺在舒适区的快感又有一种力量，仿佛在指引我们前进，王源的歌真的唱的越来越好了，孤星计划应该大火，王源也很厉害，从小小的小孩蜕变成了一个勇敢而又充满爱意的少年,福建
#别丢了你的勇敢,湖北
超级好，群像魅力，反转很多,海南
挺一般的....剧情每一步我都猜得到，太老套了。,吉林
🎥暗夜🀄️的热血与希望之光🎬,上海
🌟 推荐王源和翟潇闻简直帅到爆炸好吧,湖北
超级好看的！,广东
非常好看，紧张刺激，又让人感动流泪,浙江
看完凯看源，马上可以看玺子了好幸福💞,无法获取
超级精彩！反转再反转，全程精神紧绷，眼睛都不敢眨，不到最后都猜不出谁才是最终的卧底！最后李一民开车那里真的太燃了，大家可以放心冲！,广东
不好看。。。,安徽
"🌟 推荐
别丢了你的勇敢",北京
你不能选择你的过去，但是你可以选择你的未来,湖北
剧情很好，有很多反转，令人意想不到，大家演技都非常不错哦！源哥演技有进步哦！,江苏
真的不好看。以后再也不相信评分了,浙江
我天，原来孤星计划和孤星社都有原型的！那胡先生是不是就是伍先生啊？好像南昌起义之前伍先生就是从上海过去的，很少看到有人能关注到这段历史的，导演编剧有心了！,江苏
怎么出来的9点多分，8分足矣。故事还可以，就是细节有点糙，开头部分拍出了魔幻效果。一般般吧！,北京
剧情紧凑 画面也很好 很热血 很勇敢的一群年轻人,浙江
中规中矩吧。,福建
太好看了 挺感人的 最后大家牺牲都把我看哭了🥹,江苏
源儿又一次的突破自己，一直反转好看,四川
很好！推荐观看,江苏
很好看，青春永驻！,海南
挺好看的，少年人对革命的赤忱很感人,北京
真的很好看 不带粉丝滤镜  整部影片没有主角光环 干脆利落 没有弱化任何一方的智力 都是全强对抗 因为是涉及历史 影片也会清楚的交代这段剧情对应的是哪个历史事件 这一个细节是比较戳中我的 这样的安排会让你更能感觉到剧情的真实性 会更能带动情绪 剧情不能透露太多 真的好多反转和细节 全程全神贯注的看 真的很爽体验感超不错,福建
王源演技超绝，而且眼神戏极其带感,江苏
一般般，比较出戏，前后连接不顺,河南
情节反转反转再反转，超级精彩，非常推荐！,湖南
挺不错的电影，推荐！,广东
超级好看的，没有主角光环,无法获取
太燃了太热血了 还想看第二次第三次,福建
好看的，反转挺多的，意想不到，后面女主的死算是一个巨大的转折点，最后李一民牺牲的表演也挺惊艳的，演技不错。,四川
"还可以，就是历史
",新疆
紧张刺激的剧情，搭配炫酷的特效，带来震撼的视觉体验。主角在孤独中的坚持与抉择，引发对人类命运的思考，是一部值得一看的科幻佳作。,四川
很好看，多次反转。,山东
出乎意料，真的好看,河北
好看，王源演技好,无法获取
震撼 演员们演技绝绝子,重庆
"剧情真的超级帮
全程高能反转再反转
很大部分电影结局不太一样没有主角光环大家都是主角",安徽
好看！青春热血反转，反转，再反转，你绝对想不到反派到底是谁！快冲真的很精彩,福建
整个故事情节环环相扣，剧情也是反转再反转，一直到快要结束的时候才知道内鬼是谁，看到最后执行任务的时候特别替他们担心 害怕事情暴露.电影里每个演员的演技都非常在线，把每个人物角色都演活了，很推荐大家去看这部片子 很值得 也让我多了解了一些历史 很感人,湖北
超级好看的一部电影 全程陷入到剧情里面 非常棒 推荐推荐👍,山东
《孤星计划》虽然结束了但爱国情怀会在每一个人的心中,广东
#电影孤星计划#二刷又小哭包了真的很好看都去看,江苏
奔着张源去看的《孤星计划》，剧中表现还是很不错的，全员演技都在线，拍摄手法也非常好，整个故事情节很紧凑，有反转有悬疑在其中，看到最后还是让人很感动的，片尾曲也很好听。此片让我发现梁靖康好帅呀！#电影孤星计划##凡人影视团#,北京
【孤星计划】看完了，是一部全员智商在线的电影，一次又一次的反转，紧张刺激，剧情很紧凑，很不错看完还和朋友说自己在那个时代可能很难活下去，他们热血，聪明，勇敢，现在想想可能也不一定，也许会被当时的氛围带动起来。最后想说：愿世界和平🙏#电影孤星计划##凡人观影团#,北京
王源超话#王源##电影孤星计划#第二天哭得更厉害的我🥹@TFBOYS-王源,广东
#电影孤星计划#“我们不能选择过去但我们可以自己选择未来”抛开粉丝滤镜这真的是一个很棒的电影一群稚嫩的年轻人把自己的生命献给了信仰孤星计划的每一个人都是闪光点都有自己耀眼般的存在王源这一次是你的演技打动了我真的看完以后比我一开始预期的好的还要多很多！！强推！！！《孤星计划》爆！！！@TFBOYS-王源,河北
“孤星终会迎来黎明”#电影孤星计划#,广西
在豆瓣写了一篇《孤星计划》的影评：孤星计划(来自@豆瓣App)O孤星计划#电影孤星计划#,福建
要睡了但是脑子好像不听我指挥一遍遍过孤星计划的剧情特别想哭🥲可能刚好最近确实不太顺情绪不太好吧一闭眼就是一民最后释怀的笑容笑的坦然笑的就好像前路光明火光映在脸上色调是温暖的也许对一民来说死得其所是自己最好的归宿为梦华报仇完成她的遗愿这一刻你应该也等了好久了吧是的今天的中国前路光明再见啊李一民再见啊所有和一民一样年轻热血的革命青年也谢谢你把这个角色带到我面前晚安祝你我好眠#王源电影孤星计划##王源李一民##电影孤星计划#,湖北
王源超话wy#电影孤星计划#wy#王源#“即使未曾谋面但我也会为你心动一万次”𝓔𝓿𝓮𝓷𝓲𝓯𝓘𝓱𝓪𝓿𝓮𝓷𝓮𝓿𝓮𝓻𝓶𝓮𝓽𝓘𝔀𝓲𝓵𝓵𝓫𝓮𝓶𝓸𝓿𝓮𝓭𝓯𝓸𝓻𝔂𝓸𝓾𝓽𝓮𝓷𝓽𝓱𝓸𝓾𝓼𝓪𝓷𝓭𝓽𝓲𝓶𝓮@TFBOYS-王源,安徽
此沙超话#此沙##电影孤星计划#『惊鸿一瞥』（没错daddy💧💧💧🔥,甘肃
第一次参加后援会包场应援，电影真的震惊到我了。从前开始到最后反转再反转，再到最后结局，还有群像的力量。看到一句话“我以为主角都不会死，直到他们一个一个倒下，后面我才明白历史战争没有人任何人是主角”“信仰会让我们再次相逢”今年看过的悬疑电影之最，孤星计划爆爆爆！！！王源超话#王源##王源电影孤星计划##电影孤星计划##孤星计划预售票房破1000万#,山东
#电影孤星计划#今天看了《孤星计划》，非常喜欢。剧情紧凑连贯，每个演员都演绎的很好，明天二刷！喜欢一民身上不顾一切的勇气，虽然我们不可以选择自己的出身，但未来是由你自己创造的。也喜欢100年前每个为革命事业、为我们民族独立、人民幸福付出自己生命的青年、革命者，是因为你们才有新中国，才有现在我们的幸福生活。你们很棒，新时代的我们也很棒。,湖南
今晚看了电影-孤星计划🎬想来也是第一次看王源主演的电影敲重点，还是谍战片影片后半段节奏紧凑，情结扣人心弦结局既在意料之中又很让人意外感谢这部电影所展现的那个战乱年代中小人物的坚定信仰和不屈精神💪很喜欢电影最后的一句话“向每个时代的青年们致敬”🫡#电影孤星计划##凡人观影团#,北京
孤星计划我的评分：#电影孤星计划#李一民,浙江
看完#电影孤星计划#，#梁靖康超绝少年感#，一出场就让人相信是意气风发的民国青年。许天平应该能成为梁靖康的三大经典角色之一了。另外两个是电视剧《风犬少年的天空》里的马田、《极限17：羽你同行》里的平安。电影最让人动容的一幕，是许天平抱着丁梦华（张雪迎饰）痛哭的那场戏，差点把我弄哭。梁靖康在电影院里的那段独白也可圈可点，静静地掉了一行泪，没有多。梁靖康给我多拍电影。梁靖康超话电影在剧情上的反转设计，也很有看点，有点港片《无间道》的意思。电影《孤星计划》里也有一场看着同伴从楼上掉下来的戏，那场戏，《无间道》里的梁朝伟封神。#张雪迎民国白月光#在与上海大学的同学告别的那段演讲的戏，表现力还是很OK的。激昂的“独角戏”不容易演，很考验演员的爆发力和台词。,浙江
总体来说还可以，几年前的项目，比预期要好看一点，王源演技还是过关的，除了前面那一段稍微有点尴尬，年轻演员的台词稍微有点出戏，画面拍的还挺漂亮的，后面的剧情会好很多，蛮紧凑的，节奏也挺好的，片尾曲响起，突然感觉电影充满力量，孤星虽然只能发出微小的光芒，却可以带给我们希望#电影孤星计划##凡人观影团#,北京
#王源路演全是小节目##电影孤星计划#后悔没去路演@TFBOYS-王源,四川
本来我因为片子质量原谅了他们的我真的不懂片子那么好就算没钱找好的宣发至少现在不能拖后腿吧现在的管博管斗是连我都没有点进去的欲望的别说吸引路人了好吗#电影孤星计划#,湖北
#电影孤星计划##王源#“我不知道我们什么时候还会相见，我相信信仰会让我们再次相逢”电影终有散场但一民的爱国精神不会消失！在电影中源儿哥演技真的蛮不错！继续加油！真棒！@TFBOYS-王源,江苏
去取票的时候看见有周边每样都拿了个#电影孤星计划#,河南
#电影孤星计划##王源#王源超话“信仰会让我们再次相逢”,河北
王源超话#王源电影孤星计划##电影孤星计划#影院定帧图@TFBOYS-王源,江苏
孤星计划我的评分：#电影孤星计划#真的很好看，各种伏笔，然后反转，有一些人牺牲的时候是让人感到很意外的，就是你根本想不到这个人这个时候就牺牲了。最后护送胡先生上船的时候，看得我超级害怕，特别是一民说出胡先生位置的时候吓死我了，我还在想一民怎么还这么单纯啊！结果又来反转。还有天平也是，真的没想到，从他枪杀侯老师那里开始我就觉得他怎么这样，然后是逼着梦华和一民在铁门那里，虽然他放过了他们，但是我还是觉得他不是什么好人，结果最后，不是啊哥们，你给我搞这出。还有我很想说，许天平多练练枪法吧！瞄的也太不准了，崩了我们一民两枪，虽然后面那枪我可以理解为故意崩那的，但是还是很想吐槽他。梦华拍刑场那一段也好吓人，还有他们在电影院接头的时候，我好害怕被别人听见然后被传出去，还有章什么每一次解密都要垫张纸在底下干嘛，好离谱啊！老是被人发现，心真大。烧掉原件有什么用。翟潇闻演的那个周什么闻，这个发型哈哈哈哈哈哈哈下次能不能把小翟脑袋顶搞高一点，虽然这样很适合这个角色，但是我看着有点想笑，他很适合清爽挂的发型，给他搞的也太成熟了最后呢，反正这个剧情真的跌宕起伏很有意思，完全意想不到，有的时候给你一种没希望的感觉，但是你又相信肯定是有希望的，也可能跟看了一些宣传视频预告片这种的有关，不然我真的会觉得有些人在什么什么时候就背叛了或者是就被杀了，总之这部电影我很满意，我也看了一些这种谍战片革命片了，这个真的算挺有意思的一部,江西
#电影孤星计划#年轻人的热血沸腾，为了信仰，他们义无反顾的往前冲，特别多的反转，是你猜不到的结局。,广东
电影很有悬念感，让人猜不到结尾的走向。和之前看的一眼知道结局走向的电影不同。看的时候情节很抓人，有很有小细节的拍摄都非常好！在电影大屏幕上看到了很多之前在历史书上的情节。演员们演技也很棒，看的很投入总体来说还是很推荐来看的。#电影孤星计划##凡人观影团#,北京
孤星计划我的评分：#电影孤星计划#首先编剧和剪辑很厉害，前前后后很多点都有呼应。整部影片讲述了1927年第一次国共合作失败，周总理需要被护送离开上海去往武汉代号为孤星计划的一次行动。可能很多人都不知道上海大学孤星社同学们的存在，但他们切切实实地用自己的青春和生命投身于这次行动，最终完成了此次营救计划。他们坚信自己的信仰，他们相信自己可以改变未来，且无畏牺牲。,江苏
历史书上寥寥几笔的故事#电影孤星计划##王源电影孤星计划#,浙江
#电影孤星计划#反转反转再反转打算去二刷,浙江
