comment,ip
电影围绕李一民描述了几位青年的形象，讲述了那个年代的故事。故事的开展很紧凑，情节反转再反转，包括最终的反转让人意外，但又很感动。少年们努力完成几乎不可能完成的任务，无畏的精神和一步步的成长让人热血沸腾！演员们的演技也非常在线，李一民最后的画面很让印象深刻，非常触动。最后主题曲响起，瞬间泪目,广东
全员演技在线，剧情悬疑反转有趣能够使观众沉浸其中，热血与青年们爱国情怀体现的淋漓尽致。,河南
超级好看，反转反转又反转,陕西
超级好看！！！王源演技好好,山东
"伟大的青年群像
值得二刷",广东
全员演技都在线 推荐大家去看 真的好好看,湖北
真的很爱群像，他们都是普通人也都是英雄！在他们身上看到了那一代青年的力量，真的很好看！,江西
“星星之火可以燎原”非常好看的一部电影，选材很好值得去看 打算二刷了,无法获取
这次是二刷了，电影真的是反转不断，细节满满。尤其是二刷更能体会到这些青年人的不易，紧张恐怖的氛围，这些小小的孤星还愿意燃烧自己，点亮和平。王源的演技真的很能让我带入，尤其是得知梦华被杀之后，很能触动我，值得看的一部电影。推荐。,北京
其实我本人不太喜欢民国谍战片的，去看主要是奔着王源去的。可当我真在的坐到电影院，看完整部电影后。我竟然感觉自己又有点喜欢这种类型的电影了，里面的剧情非常精彩，一环扣着一环，我以为孤星社团里的主角团们会像其他那样有主角光环，活到最后。可他们却在任务进行中一个个牺牲的时候，直接看着我飙泪。他们用青春和热血书写了英雄赞歌，诠释了信念与牺牲的意义，让我们看到了年轻一代在困境中不屈不挠的精神面貌影片也深刻探讨了人性的复杂性，有人坚守信念、不惜牺牲，有人却在利益诱惑下背叛同伴，通过人物命运展现了极端环境下人性的光辉与黑暗、坚守与背叛，引发观众对人性善恶的深思。,广西
好看的悬疑剧！剧情反转再反转！没有一秒没用的镜头！很适合单位组织年轻人去好好好受一下！,北京
烂片，剧情莫名奇妙，演得矫揉造作。看到一众网友的好评，真反感。,四川
好看！超级推荐大家去看,广西
好看好看好看，给我一个冷血的人都要看哭了哈哈哈哈😂王源继续加油👏,河北
剧情很紧凑，真的是反转反转在反转的剧情，推荐去看,重庆
好看刺激帅气,河北
剧情很不错，情节有多个反转，跌宕起伏，整个电影都让我很紧张，群像每个人物都很鲜明立体，看完整个人都很激动，少年的爱国心总是相通的,江苏
《孤星计划》扣人心弦，紧张刺激的剧情令人沉浸。主角们在重重危机中穿梭，情节跌宕起伏，悬疑氛围浓厚。每一次抉择都揪着观众的心，其独特的叙事手法和精彩的角色演绎，展现出了坚韧不拔的信念与无畏的勇气，看完后余味无穷，令人不禁反复回味。,山西
很好看 王源演的很好！,辽宁
真的好看 都去看,山西
李一民好棒！,安徽
好看，看完感觉意犹未尽，还想多看点。很燃，在哪个年代没有主角，每个人都是闪亮的星星💫！,广东
不会演戏就不要硬捧,辽宁
任何人不看《孤星计划》我都会伤心的OK？,江苏
非常好看，出乎我意料的好看,广西
剧情紧凑 不老套 观影感觉特别赞 是很热血的一部青春悬疑谍战片 有时间的都可以去看一看,广东
还行，支持一下,江苏
好看，所有演是非常棒,江苏
王源非常好！！,浙江
难看，出戏。无聊。,天津
超级好看，剧情反转，演技特别好,湖南
好看，不要因为他是王源而否定他的角色，真的好看,河南
"这部电影拍的很好,王源不仅会唱歌,演技也在线",福建
勇敢一次，直面烈火，为理想同行的路，永不相忘历史从来没有主角光环，历史是由人民群众创造的,河北
好好看  画面很美,四川
很棒的电影 推荐,四川
太精彩了  准备二刷了,广东
"🌟 推荐
真的很喜欢这样的群像电影，看完都不能平静，没有任何主角光环，每一个人都是主角，都发挥了各自的优点和特长，全程高能，前面的每一处都是伏笔，不认真看的根本看不懂，说不好看的肯定就是没认真看，没有真正看懂电影。在当时的时代，有这样勇敢 有智慧的学生有多么重要，如果没有他们，哪来的现在的中国，我们怎么能有地方上班 上学，怎么能安稳的过日子
感觉电影有点短，不够看哈哈哈，可以再长一点嘞。",江苏
前面确实有点看不进去，但是后来突然就心情跟着特别紧张，不想玩手机了都，看得很激动，他们几个那种身上的勇敢劲太吸引人了,山西
老铁们 孤星计划好看！值得二刷！最后反转很多 导演组能不能把完整版放出来😭😭😭,河南
特别棒特别好看 有很多反转我都没想到 看的我热泪盈眶！,湖南
特别好看 反转反转再反转 以为的主角不会死 但是忘记了战争时代没有主角,陕西
还不错，推荐看,江苏
很好看 我喜欢然后剧情真的真的特别吸引  中间有一段真的很伤感的情不自禁就想流泪,福建
这部影片剧情反转有反转 节奏把握得好 每个角色都拿捏得好,上海
王源演得很好，未来会越来越好。,湖北
国产谍战剧的进步,浙江
"推荐:🌟 🌟 🌟 🌟 🌟 
电影叙事视角是以正值青春的少年们，剧情反转多也有哭点，最后的片尾曲升华了很贴切主题里面的角色都是勇敢的，哪怕只有一点点的希望也会尽全力去完成这是我们值得学习的🥺很勇敢！！！
😭 有哭点",河北
"白色恐怖，形势严峻，风雨飘摇，临危受命。
重任在肩，内外交困，孤立无援，举步维艰。
天罗地网，千钧一发，尸山血海，严刑拷打。
义无反顾，勇往直前，天地正气，一线生机。
戏骨撑场，流量逞强，人物悬浮，造型夸张。
场面炸裂，触目惊心，排片感人，暂无评分！",北京
正能量满满的，剧情就不要考究了。,广东
看了五分钟，我溜到隔壁影厅去又把《好东西》看了一遍。如果和易烊千玺比的话……算了，不比也罢。,广东
超级好看，推荐大家去看看,陕西
"🌟 推荐
真的特别好看，尤其是到后面剧情一直在反转",无法获取
刷情一般，故事情节一般,无法获取
纯路人，可以说这是我看过最爽的片，全员演技在线，值得观看，全程没有敢浪费每一帧镜头,河北
"🌟 推荐
如果我那天再勇敢一点，他也许就不用死了",湖北
"散是满天星 聚是一因火 我们00后从来不是垮掉的一代 李一民不仅仅是代表李一民 更是千千万万个人民 他们不知道计划是否能成功 每个人随时随刻都可能死 他们要做的仅仅是守护情报 即使不会被后人铭记
“谨以此片献给不同时代的青春同路人”

🌟 推荐
这部电影比我想象中要好看太多了，真的很有意义，非常震撼😭😭",四川
好评 源哥票房大卖,山东
"剧情反转 反转 再反转 演员演技都很棒👍 孤星社所有成员都在拼尽全力完成一个看似完不成的任务 
最后的最后 祝我们源哥的孤星计划 票房大卖🎉🎉🎉",江西
电影告诉了我们在不同时期的年代，青春的意义和生命价值！要在有限的时间内做出和把握好青春所赋于给我们的力量，做出利于国家和人民的事情！为了伟大的新中国多少热血男儿前赴后续，不惜生命牺牲；电影的意义和真正价值体现无一不在宣扬和告之当代的青春年轻人00后吧，要奋斗的目前，要有理想追求信念！树立正确的人生观价现！乐观豁达地勇敢面对生活未来的各种挑战！,河南
非常好看 整部电影我都处于神经紧绷的状态 很紧张 每个演员的演技都很在线 特效做的也很好 特别真实 枪战的时候看的我超级紧张 ,广东
"影片的剧情紧凑且充满张力，从一开始就将观众带入了那个危机四伏、迷雾重重的情境之中。在险象环生的环境里执行任务，每一个环节都设计得精妙绝伦，环环相扣，让人仿佛置身于一场惊心动魄的解谜之旅。悬疑元素与动作场面的巧妙融合，使得观影过程中始终保持着高度的紧张感，心脏也随之跌宕起伏。正如主角在关键时刻高呼：“黑暗虽浓，但我就是那穿透它的孤星之箭！”这份坚定与无畏，瞬间点燃了观众的热血。

他们成功地塑造出了孤星的坚毅、果敢，以及面对困境时的挣扎与不屈，让观众能够深刻地感受到角色丰富的内心世界，不由自主地与角色同呼吸共命运。当面临艰难抉择时，那一句“我可以失去一切，但不能放弃心中的正义坐标。”道出了其坚守的信念，也让人为之动容。

不得不提的是影片的视觉效果与音效设计。画面的质感十足，无论是繁华都市的霓虹灯下隐藏的暗流涌动，还是偏远之地的紧张对峙，都呈现得极为细腻逼真，每一帧都堪称精美的画作。而音效方面，恰到好处的配乐与紧张刺激的音效完美搭配，在关键情节时如鼓点般敲击着观众的耳膜，进一步烘托出了紧张到令人窒息的氛围，仿佛身临其境。

群像真的不一般 聚在一起不可忽视的光",海南
很好看！！！,浙江
"
挺好看的演技不错",四川
王源眼神戏很好,辽宁
"非常好看的一部电影，虽然是青年演员但大家的演技都很好，这部电影的反转也很多，值得去看哦
🌟 推荐

😊 演技",广东
反转很多，最勇敢的那个年代,上海
不好看，就是场剧本杀。属于出了院线就可以B站免费看的电影,河北
王源演技还是可以的 不错,河南
"剧情很精彩，有很多细节很多反转，同行者说从来没有看过节奏这么快的电影，大家可以去影院看看，真的很不错
是一部很棒的群像谍战悬疑电影。
没有谁有突兀的戏份，每个人都是一颗孤星，星光微弱，但终会迎来黎明。孤星社的每个成员或许都只是普通人，但他们也都不平凡，缺一不可。星星之火终将燎原。
最后的片尾曲恰到好处，今天一直在听片尾曲。",湖南
真的超级好看呀🤩，我和室友一起去看的，这是一部悬疑谍战片，剧情反转反转再反转，真的让人意想不到的精彩，以李一民、丁梦华一行人护送“神秘人”胡先生的主线剧情发展。他们虽然很渺小，但是做的事确很伟大，在当时那个年代他们并不知道这么做到底对不对，他们只知道所谓的胡先生可以救当时的中国，为此拼尽全力，甚至是付出自己的生命，真的让人热泪盈眶🥹，特别是尾部的部分让人泪流不止，群像真的让人感动。值得大家去看，王源弟弟的演技也是有目共睹的，确实不错👍,贵州
"很好的一部电影，但是宣传有点垮，基本都是粉丝在做宣发，大部分影院连大海报都没挂。
下面是真实感受：
📚 剧本
在剧中，从后面的反转反转再反转，碟中谍的剧情真的很精彩！！！在一开始的十几分钟里会以为这个电影会垮掉，已经对后面不抱期待了，因为感觉过分渲染主角，但是到后面的时候是群像，还是很有意义的，我个人还是觉得有待提升，因为感觉开头是吸引人注意的。
😭 哭点
在剧中，我们看到了无数无名英雄在为建设一个和平的中国在努力奋斗，在此之中，没有人是有主角光环的，大家都是为了一个目标奋斗，在女主牺牲时，她及时拯救了该保存的照片，设置了一个“沈荩知道”一个完美的故事悬念。在片尾李一民的牺牲中，顺利完成了任务，在这之中我们的先辈没有主角光环，都是奔着完成使命！

😂 笑点
看到李一民稚嫩的脸庞贴上了胡须假扮大人的模样觉得很新奇，解锁了形象，觉得很有意思。
🥚 彩蛋
彩蛋是主演的新曲哈哈，歌词特别有意义，还有一些花絮！！
🎉闪光点
从中我们了解到了更多课本上没涉及到的历史与历史人物，籍籍无名的前辈也出现在了大众的视野，为更多人所了解！",广东
"看得好紧张好刺激。从许天平射中一民的那一枪开始悬着的心就一直悬着。剧情不断反转反转再反转。我以为是好人的人结果是坏人，我以为变坏的人结果一直是好人。我的情绪我的紧张的氛围全被剧情带着走！！！剧情很带感！每位演员的演技都很棒！

🎉闪光点
尤其是王源老师的台词功底真的是让我刮目相看，影片中王源老师有大量的旁边，我不看字幕也能听得清清楚楚，大赞王源老师
😭 哭点
丁梦华牺牲是我的第一个泪点，一直坚持等着天平来了才放心，从那么高的地方扔下去一定很痛吧，希望下一世的梦华一定要成为伟大的丁记者！
我想说，无论什么时候的青少年都不是垮掉的一代，我们有报国的雄心和决心，易有过人的胆量，雄心壮志在心中！祖国亦在我心中！",重庆
很爽啊看完就一个感受真的很爽，剧情也好，导演拍摄的镜头也都是很美，部分专场喜欢的也很好，就是很好看啊，看得很爽,河南
还可以吧，中规中矩,吉林
随便买的，没想到这么好看,云南
#电影孤星计划# 真的很不错的一部悬疑谍战片，环环相扣，很多情节到后面才恍然大悟，以及主演们演技都不错，尤其是王源，第一部挑大梁担任男主的电影，表现非常不错，眼神戏感情戏都很细腻！台词甚至超越大部分科班出身的同期演员，非常有天赋和潜力，期待后面更多作品！,江苏
剧情跌宕起伏，真的看到了一个小工人的成长,辽宁
特别特别好看的一部电影  很值得看  看哭了🥹,北京
剧情老套，演技出戏，看完想吃了💩一样,山东
真的巨棒 ，从剧情到演员，从演员的演技到细致入微的表情都非常到位，好电影 值得观看！！！,天津
碟中谍好看好看,四川
不错诶 过程跌宕起伏,北京
挺好看的，我不想拉踩别的电影，但是确实比我的预期好看很多，并且还有反转感,内蒙古
🌟强烈 推荐！反转再反转！,广东
很好！各种反转都另人意想不到 很惊喜！！,福建
棒极了！剧情很好,福建
难评 看着王源总是让我出戏,江西
很一般的谍战片，一点都不谍战，9.4的高分，本以为很好看，看来是有水分的，剧情很普通，好人坏人很明显，没有悬疑谍战片的感觉。,甘肃
"很好看的一部电影，剧情反转反转再反转，真的很想不到，到电影的后半部分，我跟我朋友的情绪一直在跟着剧情走，大家的演技也很好，一直沉浸在剧情里面
😭 哭点
前面的剧情让我的情绪一直积攒着，最后的音乐响起，直接崩不住了",浙江
剧情很好 支持王源,河南
好看👀也很不错,无法获取
反转炒鸡牛👍👍👍,广东
"非常好看 青春热血 看得非常投入 已经二刷了 准备三刷
🌟 推荐",重庆
超刺激超好看，反转反转再反转,广西
"真的非常好看，
🌟 推荐
非常的热血，非常感人
😭 哭点",浙江
超出预期！！！里面几个镜头还有一个转场真的很棒！！,重庆
       剧情紧凑，不老套，观影感觉特别赞。是很热血的一部青春悬疑谍战片，有时间的都可以去看一看。,山西
很好看！剧情反转再反转，演员演技也在线，非常值得推荐！,四川
真的不错，剧情一次一次反转完全猜不透，而且区别与大多数电影的he结局，几乎全员be，深刻展现了当时的艰辛与苦难,重庆
剧情，人物形象都挺好,四川
一部挺好的电影 值得一看,江苏
可以说这个电影开始确实是因为王源去看的 都是整体电影是好看的 情节跌宕起伏 每个人物的描写也非常立体 也让我了解到了一段之前没怎么学到过的历史 甚至后面才知道胡先生的真实身份 电影中看见了孤星社大家的勇敢 就像片尾曲一样 告诉我们大家 别丢了你的勇敢 非常推荐大家都可以去看看,四川
整部剧的反转真的是不到最后一秒都有可能反转 梦华下线那眼泪忍不住的流 片尾一民牺牲的时候也很催泪,陕西
小人物也有自己的高光时刻，每个人都不简单。在小的人物也有属于自己的传奇故事，活在当下，珍惜每一天✊🏼,贵州
超级好看 想二刷的程度！！！,广东
感动哭了，见证历史人的伟大时刻,广西
超棒哒,广东
垃圾电影🎦建议大家不要去看,云南
"🌟 推荐
“让他们见识 中国青年宁折不弯的脊梁”",上海
特别支持去看很正能量,海南
太好看了，意欲未尽，致敬青春，致敬先辈,江西
好看！！！！,无法获取
反转震惊我了，完全没往那方面想,安徽
"很有触动 
那个年代有血有肉的青年",浙江
我天呢有被震撼到，先讲剧情，一点都不老套非常的让人难忘，看电影整体下来感觉时间过得好快，带入后特别的紧张刺激感🥰剧情反转在反转，你永远都想不到接下来会发生什么，而且特别感动的是战争片没有绝对的主角光环，最后的主角真的超级感动，说到这我就真的要点评下男主了🤔那个王源我天呐 他不是歌手吗？怎么演技那么棒😭最后那一幕开着车子冲出去那细微的表情变化，真的让人起鸡皮疙瘩，展现的淋漓尽致🥺，学历史的可以去看啊，感触特别深😎期待王源的其他电影啊感觉演技是真不错,江苏
几个青年演员演技都不错 剧情有亮点,福建
剧情很精彩，不拖沓，最后的反转也超级惊人，非常值得去看。每个演员的演技都很棒，让人不出戏。,江苏
"真的很不错，有反转，剧情也精彩，大家演技都在线。
🌟 推荐",四川
真的很好看，无论看几次都总会热泪盈眶,山西
好看的，最后的反转也挺在意料之外的，挺喜欢的，剧情紧凑,上海
男一演技待提升,陕西
每个人都把角色演活了，反转又反转，每当我以为自己猜到了剧情时又开始反转，这是我看的最入迷都一部电影，全程就没分神过，一直被带入到电影里跟着剧情走，真的有被惊艳到，很值得一看的电影。,广东
烂剧，一点不好看,甘肃
很不错的谍战剧，剧情紧凑，几乎没有瑕疵，值得一看，推荐，果断给出9分好评。,河北
超级好看，结尾反转再反转让我眼前一亮，王源饰演的角色打破了我心中的形象,云南
很震撼，每一个人都是主角。,广东
非常推荐的一部影片,浙江
电影中后期的反转真的很棒，不仅是人物还是情节的反转都很让人眼前一亮。,河北
"剧情真的很好 是我看过绝大部分谍战悬疑片演员没有主角光环 反派有着超高的智商  反转反转再反转 我以为梦华是会活到最后的 可以没人会料到结局 让我体会到在那个时代 太多太多没有名字的热血青年为我们的祖国贡献了他们的生命 值得我们去敬畏 
每一位演员演的都很好 演技在线 我一开始在片头以为是李一民和丁梦华的爱情 结果不是的 在那个时代 是每一位青年学生用他们所学的知识和他们的坚定理想去唱响祖国最高音 祖国在第一位",湖北
特别特别好看，客观的讲述了民国时期青年的历史。情节反转再反转，而且主角也没有所谓的“主角光环”。看完电影之后，久久不能回神，除了电影院，看到灯火辉煌的商场时，切实体会到了先辈们的艰苦奋斗的意义。非常推荐大家走进影院去多多了解《孤星计划》（原名《盗火者》）,海南
剧情很好 然后情节也很紧凑 反转也很意想不到 王源演技真的一部比一部要好 画面也很美,河北
非常好看 很值得去看,无法获取
反转超级多 真的很喜欢这部电影,贵州
真的超级好看,贵州
最热血的青春悬疑剧,江西
那段历史在课本上只有寥寥几页，今天电影《孤星计划》把它拍出来了😭😭,重庆
非！常！好！看！,安徽
"剧情很好！！有反转！而且很顺畅！很紧凑！
演员们演的很好！非常有带入感！拍摄的画面也很美！很好看的一部电影！！！",广西
真的好喜欢，没有主角光环  很正能量 女性的觉醒力量足够坚韧 群演真的好好哭 看着他们最后为了完成任务不懈牺牲自己 值得我们每一个新时代青年去学习！！,江西
《孤星计划》的每一位演员都很敬业，演技都是特别棒的，故事内容很精彩，根本看不够，结局是我万万没想到的，挺王源老师！,山东
剧情喜欢，演员也喜欢,湖北
非常好看！剧情反转又反转！,贵州
🌟 推荐和我舍友一起去看的，别说，真的不错，台词演技，剧情都是很往后呼应的，看完带给我俩都挺震惊的，王源演技有点东西。,山东
超级好看，剧情反转又反转！！！！！,山东
真的超级好看！后面的剧情一直反转反转再反转！青春的少年们！再勇敢一次吧！你一定可以做到的！,江西
"🌟 推荐
超级推荐，不要因为演员而去看一部电影，而要看中这部电影
😊 演技
演技没得喷
🌅 画面
很符合当时那种时期，而且每个人单独的画面都很符合人物
🎉闪光点
一群热血的年轻人为了一项绝密任务而去奋斗，甚至为此付出生命得这种奉献精神是值得我们去学习的
✨观影贴士
记得带些纸",河北
剧情真的很棒，反转再反转，让人意想不到。年轻一代的演员的演技都非常在线，年轻且热血。最后 小源 非常棒,山西
好看 推荐看,辽宁
#电影孤星计划#特别特别好看、看得我热血沸腾、王源真的值得，孤星计划真的值得。,江苏
王源超话#电影孤星计划#王源超话期待三巡,河南
王源粉丝是拉我一把的人“王源好像在和粉丝比谁更爱谁”的含金量还在上升#王源#双向奔赴#电影孤星计划#小汤圆L24小时在线冲浪的微博视频,黑龙江
孤星计划我的评分：#电影孤星计划#,广东
孤星计划我的评分：#电影孤星计划#,江苏
王源超话#电影孤星计划##王源电影孤星计划##王源李一民#孤星计划开篇即高能，孤胆特工深陷敌营，枪林弹雨间动作利落、招招致命，紧张氛围拉满。狭小空间的近身肉搏，更是让人看得目不转睛！@TFBOYS-王源L电影孤星计划的微博视频,江西
超级好看，建议大家都去看看，真的太惊艳了，这个剧也特别好，比较紧凑剧情@TFBOYS-王源#电影孤星计划#,山西
孤星计划我的评分：#电影孤星计划#这电影真的超棒！,新疆
孤星计划我的评分：#电影孤星计划#“生如夏花灿烂死如秋叶静美”未公开的历史和那个时代的英雄们坚韧不拔的爱国心为了共同信仰生死与共也因为信仰再次重逢这部《孤星计划》是我今年看到的最好的电影希望你们不要因为他是王源就去否定这部电影演技全员在线哭的稀里哗啦的！希望有机会你们都去看一下这部电影！！,河南
孤星计划我的评分：#电影孤星计划#好看,四川
孤星计划我的评分：#电影孤星计划#好看,四川
孤星计划我的评分：#电影孤星计划#剧情紧凑，感觉没一会儿就看完了，真的很精彩，后半段惊喜很多，值得看！,山西
#电影孤星计划#电影看完了剧情还可以反转也挺流畅的感觉在讲历史课刚入戏有点燃起来了一会又一下熄灭了～第一次看王源主演的电影还行吧中规中矩～,贵州
信仰会让我们再次相逢💥#王源电影孤星计划##电影孤星计划#,江西
#王源对长大后就会走散的理解##电影孤星计划#@TFBOYS-王源,四川
#王源说00后还没到发力的时候##电影孤星计划#蛋蛋后最牛逼！@TFBOYS-王源,四川
#王源解读李一民名字的背后含义##电影孤星计划#李一民好酷的@TFBOYS-王源,四川
#王源张雪迎李晨行动目的地好六街##电影孤星计划#加油宝宝@TFBOYS-王源,四川
#王源演悬疑会努力忘记剧情##电影孤星计划#加油宝宝@TFBOYS-王源,四川
#王源回应小小年纪就被考古##电影孤星计划#宝宝@TFBOYS-王源,四川
#王源最近在写开心的歌##电影孤星计划#想听啊啊啊@TFBOYS-王源,四川
李一民的日记记录了这样的一刻——“那天，我亲眼目睹了那位改变了我一生的老师在我眼前倒下，而我却束手无策…”#电影孤星计划#L大闹好莱坞的微博视频,北京
王源超话#王源最近在写开心的歌##电影孤星计划##王源李一民#孤星计划❗爆❗❗❗@TFBOYS-王源,重庆
