comment,ip
太精彩了，转场还有音效都做得特别棒，剧情也不落俗套又很励志，弘扬中国传统！！期待阿娟后面的成长，会一直支持的,江西
超级超级棒的国产动画电影，非常值得看，推荐给大家,上海
真的好看 看的热血沸腾,安徽
这么好的国产动漫电影，比迪士尼大部分电影只强不弱，却票房那么低，我不理解,四川
看完觉得意犹未尽，期待第三部。2个多小时的剧情没有丝毫拖沓，剧情紧凑。是一部很好的宣传中国传统文化的动漫电影。大家应该亲自到电影院看一下，不要被一些营销号误导。这么好的电影不应该被埋没。祝雄狮少年2票房大卖。,山东
好看！！！武打的动画做得拳拳到肉，太爽了！！！！,浙江
画面比第一部更精致，拳拳到肉，像在看一部真人实拍的电影。从很多细节中能找到第一部的影子，还是怀念看一部时那个不舍得结束的感觉。不想让阿娟离开。真好看，不愧是国漫天花板，无论是画质还是剧情，再到配乐都是无懈可击的！,河南
看过以后才知道原来孤星社是真实存在的，而电影中所讲述的几位热血的少年人只是时代洪流下千千万万为新中国奋斗的不畏牺牲的少年青年人，这样的题材我相信没有人会不被动容。电影剧情改编非常好，情节紧凑连贯，反转很多，每一个情节的变动都死死抓着观众的心。剧中无论是新的青年演员还是老戏骨无一都展现出了绝佳的表演状态，他们所展现出的为革命奋斗的决心令人动容，非常非常推荐！！！,广东
这不比追光制作的强多了,安徽
太好看了我凑一定要看！！！！！真恨以前被水军黑导致我没看1据说2比1更好！！已买票二刷！！,湖北
非常有感染力的电影，在后面我差点以为要be了哭死，结局竟然圆回来了！！！好激动！！！！还有登场做得超帅啊啊啊啊，特别是舞狮的时候，连着我的情绪被带动起来，那个鼓打进我心窝窝里了呜呜呜呜,广西
妈呀，比第一部还好看，准确拿捏了现实和理想的度,重庆
剧情，人物，动作成长了好多，好片不可多得，有时间会二刷的,无法获取
国风电影，挺不错的,山东
良心制作！非常推荐观看！想带娃二刷,广东
感谢黑子，票价低了很多,广东
各方面都是顶级，2刷马上3刷,北京
剧情紧凑，好看,河南
还是值得去看的，有些要忽略的bug，比如传统武术三个月就能速成高手打败擂台竞技高手实在是离谱。但动作戏表现太好，那个肌肉动作真实得不行，没想到现在动画建模能表现成这样，这个题材类型实在是优秀，五星有鼓励，场景也好真。以及果然出场得配bgm才够帅。,江苏
小人物也有大大的梦想，阿娟向前冲！！！,湖北
可以说是近几年里水平极高的一部动画电影的剧情非常的清晰有转折，跌宕起伏，画面制作也非常精美，达到了国内一流水平，比什么自己吓自己好太多了。有那个钱不如来看这个。至于说主角***的问题，这一部里边也做了很大的调整，野草的意象很棒，舞狮+野草=拼搏向上的精神，用求真打败虚伪，最近网上有很多关于这一部电影唱衰的言论，大可不必理会，亲自来看才知道它有多棒,江苏
"10分！我不管！我喜欢死了！

雄！狮！少！年！
我和你们黑子拼了！这么这么纯正的传统文化还说黑！你们都是五百万！
燃爆！我们阿娟帅！惨！了！
我们有梦想的咸鱼！野草！永不罢休！
我也会好好训练的，打爆所有的虚伪狂妄，真挚爱和梦想这些永远不是错误！不是什么该被丢下的东西，最近大家都过的好惨，都忘了燃起来是多爽的事，仰天大笑出门去，我辈岂是蓬蒿人。谢谢导演，谢谢所有参与的创作者，大梦一场酣畅淋漓，醒来唯有一声呐喊。",上海
好看😄，爱看,贵州
有《雄狮少年》两部，是中国电影之幸。,北京
非常好看的电影，终于有中国导演不再拍神话，古代题材的国产动画片了。抓住现代题材，弘扬中国文化精神，视觉效果简直非常牛，细腻的可以看到汗毛，剧情也不错。这次把舞狮延伸到中国传统武术与现代格斗的对抗，剧情紧凑。习惯电影期间刷刷手机的我这次都不敢乱刷了。可惜了这个电影票房，估计不再有第三部了。泪目……,海南
这部电影很不错，推荐大家去看，没看过第一部也没关系，并不影响第二部的观看，我很少写评论，希望这部电影能被大家看到。,四川
错过1就别再错过2了,浙江
"有一天刷抖音刷到雄狮少年，争议很大，我很好奇就去看了，嗯，发现有一些东西不能去看别人怎么说，需要你自己去看。
其实最开始我也觉得，怎么主人公这么丑，以往主角的大眼睛帅气，再看阿娟哪样都不沾边，其实这本来就是一种偏见，难道主角必须是完美的吗，谁又都是完美的人呢？就是这样普通平凡的阿娟走进了我的心里。他努力，他坚韧，他敢于直视自己，无论是舞狮还是格斗，他都是认真对待，就为那一口气。他就去拼，一步一步，翻过所有大山，打破所有的质疑，让别人为他改观，为自己正名，赢来尊重。电影有很多镜头语言都很诠释的很好很细腻，舞狮和格斗的穿插，擂台中长起的野草…………
电影里的阿娟遭受网暴，现实中也有铺天盖地的诋毁跟着你。木棉花可是英雄之花啊，阿娟，你可是被英雄之花砸中的男人，所以请你务必大步向前走！
人心中的成见是一座大山，任你怎么努力都休想搬动。之前不懂这句话，现在对这句话我有了更深的感受。请不要为了黑而黑，我想，别听别人怎么说，自己去看吧，只有自己去看了才懂它是否是一部优秀的作品！是否真的那么差劲！我知道，也许有人真的get不到，但是总有人能get到，雄狮少年，至少在我这里，你真的值得！",上海
为了无名的人来的,上海
特别正能量！,北京
很好看 非常非常好看 我很喜欢这种国漫期待下一部,北京
感觉还不错，想去看一看,重庆
剧情环环紧扣，所有国漫当中最喜欢的一部，现实题材的国漫可不要太赞！特效细节+上中式意境的剪辑手法！真的是一部国人必看的动漫！,广东
超级好看，里面的BGM很热血,山东
好看，很燃！配乐特别神！,四川
很好啊，第一部没去电影院看，这次补上,辽宁
可以！被震撼到了！,广东
"还不错 ，好看，热血沸腾，跟第一部都好
特效，文戏，打戏，后面打戏不够看啊特别是在擂台上
冠军应该要重新比赛的可惜了呜呜呜",广东
"雄狮少年1就一直非常喜欢，带着孩子去看的，这次也一样，孩子又大了几岁，看的时候被感动得哭了，也希望这种雄狮精神能在他心里埋下一颗种子……
第二部的整体节奏更加流畅，虽然少了第一部里各种耳熟能详的歌曲，可是整体的画面已经是国内第一流了，动作设计制作更是让人叹为观止，强烈推荐大家去看，我会再找时间二刷。",广东
拍的特别棒呢,重庆
阿娟可是我看着长大的,河北
非常好看！大家快去看！,辽宁
看过1，两部都是和孩子一起看的。总的来说还是值得去看的。励志，老公觉得很好看，我觉得还行吧。,四川
人物刻画细腻，视觉效果非常棒，剧情饱满流畅，贴近人民生活实际情况，可以看出导演的用心，没有去糊弄观众,山东
没有看过第一部，但是看了这部决定回家补看一下~拍的太好了~中国动画片越来越棒了😊,北京
"比前作更具爆发力 如果前作是破泥而出的嫩芽
现在便是开始茁壮成长的小草 画面制作故事节奏俱佳 果然独有的克制与底层细节的捕捉才是雄狮真正的灵魂",重庆
非常值得的电影，每一步，每一个点都有交相呼应的过程，没有一个画面是多余的，情节紧凑生动有趣，有欢笑也有泪水！但是一切都是那么的值得！期待它有下一期！铁粉➕1,重庆
好看的。本来因为第一部的网络评价，犹豫了，后来看推送，应该不是敷衍的电影。 就亲自看一遍。 好看的。果然不能相信网络上的节奏,北京
真的很好看。,河北
非常好看。看着阿娟一点一点成长，如小草一般坚韧茁壮地肆意生长着，真的触动到心灵了。里面故事情节很完整也很合理，几个小孩在面对权贵以及网暴的无助感非常真实。电影的美术表现手法也很出彩，各种隐藏的意象小细节都很丰富，最后白玉兰的纯洁到木棉花的热烈的转变实实在在惊艳到我了。故事的最后也回归平常回归生活，没有那种超脱现实的飞升，这也是很合理的设计。真的是很好的电影，周末打算带上家人二刷了,广东
技术，剧情，服化道，音乐，配音都已经做到中国动画顶级水平，如果十年前你跟我说我十年后能看到这个级别的动画是国内团队做的，我很难相信。希望中国动画越来越好。,广东
中国最好的体育电影体育电影没有之一，国人自己的洛奇，《雄狮少年2》强烈推荐，一部能让你热血沸腾的电影,北京
太棒了，这片得看,山东
超好看弘扬中华武术精神，也很励志适合任何年龄阶段的人看，不忘初心，方得始终、目前是我看到的中国最好看的国漫之一～强烈推荐…,广东
是真的好看   可以说是年度最佳动画了,辽宁
"真希望国产动漫能越做越好，角色不仅立体也太会讲故事了，很多行业黑色内幕都真真切切描绘出来，广电给过审了，中央官方也下台支持了，上CCTV宣传了，官方下场站队，画面音乐也相当认真细致！细细打磨的佳作，一切值得！影片里是有明确的提示。关于肖张扬和金木阳喝洋酒和丑雪茄的多个特写镜头，每个镜头长度还不短。
他们代表的是境内外资本勾结的入侵文化对传统文化的打压。
这也是为什么剧情会设计为他们一定要把阻拦作为传统武术的代表进比赛四强的根本原因。",陕西
特别好的一部国产动漫，力推力推！！！,湖南
看的点映，超级好看，只有去电影院看过才懂！！,北京
好看，为平淡的生活注入一些热血，继续，对生活充满希望,湖南
动作戏流畅，看过花絮是请了专业武指的，既有传武也有现代格斗，总体表现可圈可点。文戏方面，阿娟他们的经历也是很多年轻人的经历，看到了自己的影子，怀揣着热爱却对现实的妥协和低头，但骨子里不认输，不正是韧性的表现嘛,湖南
动作戏非常精彩,安徽
非常满意，非常好看,吉林
植入性广告太多了。,海南
很少给电影做评价，因为感觉自己不怎么会说话。但是雄狮少年这部电影对我来说，就是一部非常完美但又有点可惜的电影，剧情人物刻画都很厉害，也很完整，看的时候情绪完全被带动，几次差点忍不住要站起来欢呼，也有悲伤到在内心里痛骂反派的时候。唯一的争议就是人物的眼睛问题，我个人看法是，本就是动画电影，漫画形象本来就是会做夸张处理，如果要跟真人长得一样样为什么不去看真人电影？国漫本来就难走，现在有各方面都到位，题材也是弘扬中国传统文化的，还有人一直挑刺无脑谩骂，可悲可泣，更是可惜，真心喜欢这部电影！期待第三部！,湖北
敬平凡的，努力的，沉默的，怒吼的，无名的我们,广东
看完有很多话想说，却不知从何说起。很多人利欲熏心，被金钱蒙蔽了良知，坚守本心何其困难。大众人云亦云，媒体捕风捉影，添油加醋，造成得网络暴力比比皆是，电影是个好电影，虽然改变不了什么，但是让一些还在坚持，努力的人，看到了一点微光和希望！,甘肃
特别棒，特别好，逻辑清晰，没有任何一处是干燥乏味的，热血中又带着搞笑，不断的激励着我们，我们都是平凡人，但是，我们的心中都有一头雄狮，普通人，也可以从一棵野草成长为一棵参天大树，诸位，清者自清，让时间证明一切，雄狮少年，必将成为动画电影的顶级经典，阿娟，加油！,四川
拍得很好，比第一部更好,辽宁
如果说，第一部是：别再做一只被人欺负的病猫了，去做一头雄狮吧！​第二部就是：野火烧不尽，春风吹又生！当阿娟在台上打出一套行如流水的拳时，当响起张韶含的歌声时，我感觉到了那溢出屏幕的旺盛生命力！阿娟从广州来到上海，从舞狮柱变成了武术擂台，但内核依旧是关于传统文化的传承，依然充满着力量与希望！那溢出屏幕的旺盛生命力！，看完让人泪流满面而又热血沸腾！！这绝对是我看过的国漫最强续作👍👍👍👍👍👍👍👍,广东
这是一个完全属于中国、讲述中国的故事；故事的核心更是讲述中国人的刚健、自强与坚毅。剧情也层层递进跌宕起伏，最后大转折让我想起了第一部。电影最后那一句：“真相就交给时间吧”才是真正的点题，曾经“病猫”阿娟通过舞狮让自己成长为“雄狮”少年，如今小雄狮迈入了大社会，也将面临更多的坎坷与黑暗……坚守初心，才能方得始终！,湖北
"我倒是看的挺有味道😁，非常认同一句话：外练筋骨皮，内练一口气。心中一口气泄了，这个目标就已经开始慢慢消散了。
🌟 推荐",广东
剧情绝对棒，节奏掌握得很好，看得人酣畅淋漓,上海
超级好看，超级好看，被剧情吸引感动震惊，太好看了,陕西
"虽然各方面都不完美，但我仍然支持导演和主创团队。

因为这是中国风格的动漫，也就是所谓的“国漫”。

虽然技法上可以学习欧美日（美式的如漫威，日式的如《你的名字。》），我也接受，但内容、情感表达方式一定要是中国的、本土的、东方的。

以下有剧透。

雄狮少年1：留守儿童阿娟跟爷爷在村里生活，相依为命。
村里举办舞狮大赛，先是选拔赛，复赛、决赛在广州举行，阿娟为了能够去广州看父母，决定参加舞狮大赛。

但阿娟并没有学过舞狮，他找到了与他差不多情况的少年阿猫、阿狗，他们央求曾经的舞狮教练咸鱼强（大叔）教他们舞狮。

因为生活所迫，曾经的金牌教练咸鱼强早就不教舞狮了，而是改给各酒家送鱼货了（包括咸鱼）。刚开始，咸鱼强不想教他们。但耐不过他们苦苦相求，深藏在内心的念头被他们逐渐点燃，就答应教他们。

训练当然是辛苦的，首先身体就要强壮起来。

故事的走向，开始套路.....

有一个意外就是，阿娟他们还没有参加比赛，阿娟的爸妈就从广州回来了，原来是爸爸在工地上摔伤了，成了植物人。

本来去广州参加比赛是为了见到父母，现在则变成了要去广州、上海打工挣钱、赚医药费………",广东
***电影，还说广东人长这样，不见你m生你长这样？lj电影,广东
挺喜欢看，孩子也很喜欢，最喜欢拳套撕裂时的那一段，黑色的画面裂开投进一束光。犹如身处黑暗的人，挣脱打破它后，站在阳光下。,广东
非常好看，两部都好看，有笑有泪，强推，绝对值一张票，带全家去看吧，看过最好看的动漫,安徽
好看！点赞！推荐！,广东
国漫崛起之作，爱了,山东
好久没看过这么好看的电影了！推荐,甘肃
没有粤语版，根本无法看,广东
"看一次哭一次，《雄狮少年 2》：热血与成长的续写华章

相较于第一部，《雄狮少年 2》在动画制作上有了显著的进步。角色的动作更加流畅自然，毛发细节清晰可见，舞狮表演时的光影效果与场景互动更是让人眼前一亮。配乐方面，传统乐器与现代节奏的结合相得益彰，激昂的鼓点随着舞狮的节奏起伏，极大地增强了影片的感染力与紧张感，每一次狮子的腾跃、翻转都伴随着音乐的高潮，使观众仿佛置身赛场。
 
剧情上，故事在延续励志内核的同时，深度与广度均有拓展。阿娟等人面临着更为强大的对手和复杂的困境，从地方赛事到全国大赛，竞争愈发激烈。新角色的加入丰富了故事线，他们带来的挑战不仅是技艺上的，更是对阿娟团队信念与勇气的考验。影片对人物内心的刻画细腻入微，阿娟在梦想与现实间的挣扎、队友间的矛盾与和解，都展现了成长路上的曲折与美好。
 
影片的主题依旧围绕着梦想、成长与拼搏展开。它没有简单地堆砌热血元素，而是深入挖掘每个角色的动机与情感，让观众看到他们背后的家庭、友情与爱情。通过舞狮这一传统艺术形式，传递出坚韧不拔、勇于挑战的精神力量，告诉我们，无论出身如何，只要心怀梦想并为之努力，便能跨越重重障碍，书写属于自己的传奇。",上海
挺好的  应该是今年目前为止看的比较好看的电影了,湖北
强推 里面的音乐一个比一个带感 出完电影院久久不能平静 真的是国漫之光😭,广东
"剧情很好，小孩全程聚精会神看完的
最终是个大圆满故事",广东
支持一下国漫  还是可以的,湖北
剧情棒，制作棒，故事棒！难得的现实主义动画电影,江苏
好看很激励的一部电影,浙江
挺好看，值得去看,山西
很不错的一部电影，之前被别人吐槽，自己被带节奏，说不好看，我也盲目跟风，***之类的，其实看了之后你才有资格评价，画质很好，里面的人物也不是他们所说的***，阿娟很帅气，大家可以看雄狮少年1，在决定看雄狮少年2，绝对让你票价所值。,江苏
"一部真正意义上的原创动画电影，不魔幻且很现实的作品，高燃！！！
没有改编民间故事的天然知名度，也没有神话传说宇宙的联动大ip
不是把我们听过的故事反复一遍一遍又一遍的改编
而是一个全新的故事
从舞狮这个题材里一点一点生根发芽

想起《小当家》主角端着做好的菜，面对刁难质疑的评委说：请你尝一口。
尝过一口的人都被味道征服
《雄狮少年》也同样
值得去电影院看一场，看一场你就懂了

只要你肯坐在电影院去看，就会忘了网络上所有的争议
什么眼睛小，**，刻板印象…
你会觉得在这部作品前，那些是多么轻飘飘的标签，多么幼稚且表象的评价
也不知道是基于什么，才有这种铺天盖地，标签化的恶评去阻止大家看这部电影
不要因为网络上的声音而错过，不看真的会可惜",吉林
画面、剧情、配乐，都是top级的！非常推荐！！,河北
仰天大笑出门去^_^我辈岂是打工人,云南
《雄狮少年2》延续了第一部的热血与感动，故事更加深入，角色成长显著。精彩的武术场面、感人的友情故事，不容错过的国漫精品，每一帧都是视觉享受，强烈推荐给所有动画爱好者。,北京
剧情励志，画面逼真，动画流畅，好看。,山西
主题鲜明，画面恰到好处，打破了我对动画片电影的偏见，人物形象毫不夸张，肌肉线条超级逼真，没有过分的高光，这就意味着毫不油腻，就算没看过1，也不用担心，丝毫不受影响。,江苏
棒极了，比第一部画质提升了不少，剧情还是一样的棒，看的想哭，每一位怀揣梦想的少年都不应被现实打败,四川
三年前偶然间在平板上看的第一部，被主人公阿娟坚毅不屈不挠而打动，还有因为师父，师母对三个弟子的呵护关爱之情感动到流泪无数次。期待了这么久续作总算等到了，诺大的影厅只有独自一人观看，但是并不感到孤独寂寞，因为孤独会让自己也像阿娟那般更加坚强，在一次又一次的现实面前，依然像一头雄狮般昂扬向前,无法获取
一点都不好！,无法获取
很好看，很燃，动画做得特别好，剧情也很流畅，很适合看，当时第一部在家里电视上看的，特别震撼，第二部马上决定支持，真的很好👍,广东
很棒，今年最好的国产动画,海南
好看！国漫终于不是只有神话传说了 ，雄狮少年这部作品有一股草根气，有一股蓬勃的生命力，有一股韧劲，更有我们引以为傲的精气神！好看的！！！,广东
没第一部好看,陕西
特别好看 超级好看,湖北
不谈立场。剧情是好片，但是你们在“审美”与“谄媚”之间选择了向洋人谄媚，侮辱我的审美，大陆片都不讨好下观众的审美，看来是铁了心要国人接受这种形象。铁铁的二五仔导演。,广东
好看，非常非常好看。,内蒙古
看了那么多次电影，第一次评论，这部剧值得一看,福建
太好看了剧情很燃,广东
清者自清，时间证明一切,上海
超级好看……1的时候就巨喜欢，刷了两三遍，这次虽然舞狮变成了打拳，但是大的立意没有变，非常热血，画面也是有点数一数二的精美，真的！全程激动的发抖……阿娟在这一部帅的我……啊啊啊啊啊……很好看！！！剧情也算合理，特别特别推荐……过两天和朋友去二刷了呵呵呵……好好看。。。。娟……,重庆
超好看，超然，比第一部好看多了，希望有第三部。不管怎样，今年看过的最好看，支持国产,广西
