comment,ip
极力推荐！刚开始以为剧情中规中矩，但是越看到后面越是惊喜，很多细节处理真的很好，剧情节凑完美，完全没有硬凑桥段。画质方面非常细腻，人物动作流畅协调，甚至能看到面部肌肉波浪式抖动，真真的画质巅峰了。打戏可以说是整部剧的很大一个亮点了，感觉已经有段时间没有感受过这种拳拳到肉的碰撞感了，看得出来武术指导是真的有实力且非常认真。剧中也穿插了大量国风传统元素，体验感拉满。非常推荐，希望大家可以去亲身体验一下。愿国漫越来越好，多多产出高质量片子。祝票房大卖！！！,北京
#电影雄狮少年2# 这个第二部感觉故事情节更加丰富多彩，传统武术和现代格斗的碰撞与融合，体现了不管做啥事都需要与时俱进的思想；另外电影中“野草”形象生动的比拟了阿娟顽强不屈的精神，能吃苦敢为梦想奋斗，值得我们学习。,广东
雄狮少年2非常热血的一部剧.跟朋友一起去看的，看到年轻人为中国传统文化传承的心！！！,无法获取
不仅是今年国漫最佳，放整个院线华语片里比，也很有竞争力。刚开始还疑惑，阿娟怎么不舞狮、改打武术了？但后来才知道，原来武术是南狮的基底,四川
好看的，值得一看,广东
疯狂安利！片尾曲全听完了！舍不得走！！冲！,无法获取
一直看到最后一秒，无需多说，不会后悔的,上海
"听到叫阿娟，梦回第一部，阿娟阿猫阿狗的感情依旧让我们羡慕，虽然不是延续之前的故事了，但中间的故事依旧是让人那么感动。
虽然故事不是那么新颖，但总是能戳到观众的泪点，跟着阿娟的心情起起伏伏，也让观众更了解到了传统武术的魅力，美中不足的是，没有继续讲舞狮了，所以真的会迫于生活的压力，这些传统文化不能发展下去了吗？",广东
超级棒 [强]超级[强] 第一部被看过因为被网上负面舆论搞得 有**中国人眼睛小！但是今天看了导演编剧把这种写入也是有所感受 最后也说了 交给时间  很不错 太棒了 [强],浙江
雄狮少年2绝对算得上今年国产动画最佳，在当下炒IP冷饭盛行，国产动画打保守牌的前提下，难得见到的一部原创IP出的续集。很冒险但值得鼓励。剧本也有硬伤，同志仍需努力,北京
观看了#电影雄狮少年2#电影音质非常好，阿娟，要做草中的狮子。舞狮格斗，场面很热闹。好的结局。,辽宁
国漫崛起  真超级超级好看,河南
雄狮少年第二部演的很好，剧情也很感人，值得观看。👍,山东
可以的，挺好看的,陕西
1的起点太高了，2画面可以，剧情不太行,浙江
剧情精彩，让人血脉喷张。父母都应该带孩子来看，知道一切的成功都来自一步一步的努力。中国武术就应该弘扬光大。,广西
超好看，特别激励人，看的人激动人心，推荐都去看。尤其是带孩子去看，不会后悔的，最近最好看的。值得推荐,新疆
这次没看到彩蛋，是不是没有3了🥺,广东
这部电影让我有了第一次评论的冲动，剧本，美术，配音，动作设计都很优秀。,广东
非常期待第三部,河南
"看过第一部，当时倒是没有很期待，也没有想到这个ip会推出第二部，非常意外。同时，我本来是没有抱有期待和幻想的，毕竟第一部也仅仅是及格吧，加之***事件，也是闹得沸沸扬扬。
没着住有多位影评人力荐，看完后确实觉得物超所值，从舞狮到格斗，从传统武术到现代搏击，无疑也在回应一种声音，中国传统武术讲究“点到为止”，不是一位拳击手打倒一位老派武师，就意味着中国传统功夫不行了，没有前途了，没有光明了。
恰恰相反，传统武术里里外外都透着内敛与中庸，只要稍加改变，一样适应擂台，老祖宗的东西丢不得，我们作为年青一代，没资格丢，也不准丢，传统技艺永远都不是“杀人技”

舞狮-武师-无始

未来是属于年轻人的，给中国动画一点期待吧。",陕西
电影太燃了都给我去看,北京
雄狮少年2，一部传统国粹与动漫的精彩结合片！和第1部一样燃！用上海方言令本片更加出色！通过阿娟在上海从舞狮少年到格斗拳手的转变，体现了少年性格当中，坚韧、传承、奋击的个性！在巨幕厅观赏，音效画面色彩拉满！是一部适合全家老少一起观看的佳作！也值得二刷！,广西
＃电影雄狮少年2＃第一部就留下了很深刻的印象，第二部也没有让人失望，人物更丰富，动作戏流畅精彩，方言很有特色，很不错的一部动画,山东
"无名的人啊，我敬你一杯酒！
阿娟为给父亲治病，来到上海工作，却因为一些意外原因投身传统武术，踏上擂台。
擂台上的阿娟，如同一头勇猛的狮子，每一招每一式都倾注了他无数日夜刻苦练习的心血。拳风凌厉，步伐稳健，与对手的激烈交锋令人目不暇接。
然而，进入四强赛后，阿娟却遭遇网暴，陷入人生低谷。但他不服输的精神支撑着他，在逆境中顽强挺立。
当他重新站在擂台上，那股子倔强和坚韧让人动容。他仿佛化作了真正的雄狮，冲破困境，勇往直前。阿娟的每一次反击，每一次呐喊，都展现了他不屈的意志和对命运的抗争。
阿娟在擂台的这段历程，不仅是一场精彩绝伦的传统武术与现代格斗对决，更是一个草根少年在磨难中成长、蜕变的动人故事。",重庆
还不错 没有大家网评的那么差 也挺好看的 挺燃的,黑龙江
"一步动画片竟然看燃了，真的值得二刷三刷，不仅画面燃爆，剧中的音乐位很好听，嘻哈说唱和传统武术完美结合
相信自己的 power 屹立不倒，面对体型和技术都远超自己的对手时，他没有丝毫退缩，眼神中透露出的坚定令人动容。不可能变成可能，不仅震撼人心，以弱胜强不是靠运气，是实力，只要有坚定的信念并为之努力拼搏，就能在自己的人生舞台上绽放出耀眼光芒，实现以弱胜强的华丽逆袭。",北京
很励志激励人心,广东
最好看最励志的国漫👍阿娟好棒👍仰天大笑出门去，我辈岂是蓬蒿人,内蒙古
"🌟 推荐
好看，",广东
雄狮少年2 非常值得一看！打戏很精彩，情节紧凑故事人物饱满！虽然是动画从人物到景都非常写实！值得二刷！！,河北
"🎉 整体感受
叹为观止，感觉切身观看了一场拳击表演，拳拳到肉真的尽管是动漫，但是我也感觉好痛
✨ 喜欢的角色
阿娟 像野草一样顽强
总而言之，看下来是没有什么可以吐槽的，还是很值得去观看的！
#电影雄狮少年2#",重庆
非常优质的电影，弘扬传统武术的同时又宣扬了坚毅正义的精神，面对不公平的对待时勇敢抗争，像野草顽强生长，即便被再三伤害，仍然不停止生长！,江苏
太值得看了，民族的血性和自信已经两百年了是时候该膨胀起来，中华文明是世界上最伟大的文明没有之一,上海
"🌅 画面
国漫感很浓厚，人物刻画虽然没有棱角分明的差别，但都有细微之处待人发现的不同之处的闪光点
📚 剧本
从小人物着笔，虽然阿猫阿狗和阿娟同为建筑工地工人，但每个人都各有一技之长，在温饱之余，有着将中华传统文化发扬光大的爱国之心，观影过程中能够感受到祖国正在一步步变强，也有作为中国人的自豪。#雄狮少年2",山东
剧情紧凑，情节跌宕起伏，每个人物都很出彩，动作也很酷炫，很燃很热血！比第一部还要好看！,湖北
太好看了剧情也不错,广东
#电影雄狮少年2#延续了第一部的剧情，看过第一部的人会更有代入感，阿娟的成长在电影里是具有独特魅力的存在，美术画面和动画效果在国漫里都算一流的水准，算是国漫里做的很不错的电影，值得一看,山西
画面真实性挺高,江苏
剧情跌宕起伏、好的,江苏
很好，取材也很贴近现实生活，讲述的道理也很真实，真实反映了正直善良的人一路艰难勇敢前进的脚步，努力奋斗💪多少暗箱操作，多少为了利益造假，不仅仅只是格斗，到处都有这样的人，给正直的人带来了力量，坚持✊,宁夏
和第一部一样好看。剧情环环相扣，虽然电影一开始就知道结尾肯定是主角的逆袭。但是过程让人热血沸腾。一把年纪了一样激动的热泪盈眶。,福建
支持国漫，剧情很不错 值得大家去看哦！,安徽
非常好看！！！！,安徽
影片中的情节设计巧妙，通过一系列的挑战和冒险，让观众见证了主角的成长与蜕变。同时，影片也通过舞狮这一传统文化元素，展现了中华民族的独特魅力。,山西
"好看得要命，如果说第一部很有灵气，第二部就是更有故事性更有冲击力，打戏流畅观感特别好，有《叶问》和《杀破狼》的感觉了，画面场景太还原了真实地可怕，可以原地真人影视化都ok的程度~人物底色都非常正面，传递传统文化的思想也依然很正能量，玉兰花那段好美呀，能拥有一个完整且优秀的故事作为基础的原创国产动画电影，知道多难吗？
当时特别喜欢第一部，没想到后面铺天盖地的负面舆论，看到对当初第一部网暴的回应太感触了，真的就像最后说的“一切交给时间”

以及最最后，刘家娟太性感了吧",四川
"好看，很惊喜！曾经的雄狮少年，阴差阳错地加入了格斗的队伍中，依旧很燃很激励！
中国动画越来越好了，过程中的笑点也很多，很轻松的一场电影。",河南
《雄狮少年2》是国产动画技术与故事的完美结合，让这场三年之约对得起千个日夜的等待，这是今年最好看的院线电影，值得N刷。，故事的主线是老生常谈面对新时代传统文化该何去何从，以阿娟沪漂之路和传统武术文化与西方格斗的“外练筋骨皮，内练一口气重述全片”，主角团以周星星方式开始向前推进，故事节奏有起有落，不是传统上的打鸡血和英雄主义是打一段鸡血铺一盆冷水，很真实也不做作。,浙江
好看，超级热血，阿娟越看越帅，很有人格魅力,贵州
非常好看 一定要去看,江苏
雄狮少年2值得推荐朋友去看，一个又一个有血有肉的角色，都太招人喜欢了！,江苏
年度最佳，清者自清！,广西
《雄狮少年》是一部非常优秀的动画。影片的画面精美、音效出色、情节紧凑、角色鲜活，给观众带来了沉浸式的观影体验。,山西
《雄狮少年》还具有很高的社会价值。通过舞狮这一传统文化元素，影片让我了解和关注到了这一传统文化。同时，影片所传递的成长精神和积极向上的态度也对我具有很大的激励作用。,山西
＃电影雄狮少年2＃，期待这一部已经好几年时间了，一上映就迫不及待去看，果然没有让我失望，和第一部一样的精彩！,湖北
如果今年只看一部国漫电影，那一定是《雄狮少年2》！国漫中的佼佼者值得一看喔！,江苏
阿娟真不错。,四川
很好，很激情,内蒙古
真的不错，加油,广东
"非常不错，非常值得观

😊 演技：非常逼真

🌅 画面：非常生动

🎉闪光点：动态画面就是真的一样",浙江
兄弟姐妹真心推介去看，中华历史悠久文化舞狮和功夫相结合。小人物有小人物的精彩，个人非常喜欢。,内蒙古
打卡“雄狮少年2”[得意][得意]走第一集的舞狮到第二集的传统武术，从少年当自强到自强不息～擂台打斗很精彩，配乐好听💕,四川
"雄狮少年2延用了第1部的主题曲，也延续了第一部所传达的内涵:我们都是努力生活的无名人，虽然努力不一定能成功，但不问结果的去为自己珍视的东西而努力是我们普通人的唯一选择，人活一辈子，很多时候就是要争一口气。
​电影还是很好，细节，特效，立意，我依然认为是近10年第三好，(深海最佳，雄狮少年次之)虽然情节逻辑上不可避免有一些微不足道的小瑕疵，但并不影响它继承第1部给我带来的感动和震撼，没看过第一部的建议先在流媒体补一下课。
​期待系列的第三部，希望票房能给力一点，别让这群认真做事的动画人过得太难了。",广西
很不错延续了1的故事，有几处地方还挺搞笑，会继续期待的#电影雄狮少年2#,广东
电影不错喔！几个少年为了梦想拼尽全力的样子，真的挺能打动人。加入了传统武术，动作戏的可观性大大增加。,广东
第二部质量也很高！值得去电影院看,无法获取
必须五星好评！快去看！燃！,云南
这逼东西，真的有人看吗？,贵州
"太燃了，完全超出预期，情节紧凑全程无尿点，比起第一部，格局更大立意更深。第一部讲的是留守儿童因为舞狮而成长的故事，第二部则讲的是少年如何在大城市立足，比前作更现实更残酷，影片不仅仅就呈现格斗比赛这么简单，更有直面社会黑暗，恶性竞争舆论网暴等情节，让人感同身受！
另外，影片跟前作最大的不同，相信大家都看的出来少年从舞狮变成了格斗，从预告发布就有很多声音开始唱衰续作偏题，其实看完全片就明白，这部延续了前作的精神内核，舞狮从表像化为内在，男主那不屈不挠的劲不正是雄狮的精神所在吗！
当然，本片还有很多点值得夸，比如本片贡献了近几年国漫最高水准的动作戏，行云流水的动作设计，拳拳到肉，搭上配乐看下来让人热血沸腾！还有关于传统武术在当今的困境探讨，总之，影片剧情和动作戏完成度都很高，今年最好的国漫电影！",福建
画面好看，剧情发展很棒，声音和电影的氛围很搭配，画面很写实，和真的一样！！推荐观看,浙江
电影《雄狮少年2》是一部充满热血与激情的电影续作，它延续了前作的舞狮文化主题，并进一步深化了角色们的追梦之旅。影片展现了少年们面对困难不屈不挠的精神，以及他们为了梦想不断奋斗的决心；还融入了真挚的情感元素，让观众在热血沸腾的同时，也能感受到角色们内心的柔软与温暖。,福建
"太燃了。强烈推荐
🌟 推荐",湖北
剧情完整，人物鲜明，BGM配得也很好，前作线上看了觉得挺不错的，这一部到院线支持一下,江西
剧情紧凑 影片很燃 背景音乐加鸡腿 就前面导入没哭 后面从头哭到尾 太好看了 自己家乡劳热也有舞狮 第一部的时候没在影院看 2补回来了 无需在意别人眼光 角色都很好看,广东
太好看了🥹🥹🥹我一定会来二刷,广东
#电影雄狮少年2#真的很好看！！年度最佳！雄狮少年方方面面都很好啊，中国有多了一部好动画了！无论在叙事和技术都很棒，可贵的进步！,江苏
#电影雄狮少年2# 他延续了第一部的感人故事，这次更深刻地刻画了主角们的成长与奋斗。影片通过精美的画面和扣人心弦的情节展现了中国传统文化的魅力，同时传递了追梦与坚持的精神。看完后令人热血沸腾，也深受鼓舞！,广东
特别好看！！,河北
仰天大笑出门去，我辈岂是蓬蒿人。。,辽宁
真的是今年看过最好看的电影了 很喜欢里面的配乐 特别是分离时候上飞机后的那一段 ，而且整体剧情 配乐都很流畅好听 对与在外打工拼搏的人很有感触 而且也是真的敢拍 现在的社会舆论都是掌握在上层人士有钱人手里 黑的都能说成白的。最后一句 工人阶级万岁 ！！！,云南
剧情好，这几年国产电影值得看的热血电影。,无法获取
好看 不过和舞狮关系不大了 格斗很精彩 人物肌肉作的很真实很让人流口水哈哈,安徽
好看好看，太燃了。中间被网络暴力那段，气死我了，看到后面老舒服了，今天有几段打斗，激动死我了。,江苏
很少评论，看到国产动画越来越好，老夫甚是欣慰。音乐很喜欢,四川
《雄狮少年2》是一部充满热血与激情的电影续作，它延续了前作的舞狮文化主题，并进一步深化了角色们的追梦之旅。影片通过精湛的舞狮表演和动人的故事情节，展现了少年们面对困难不屈不挠的精神，以及他们为了梦想不断奋斗的决心。同时，影片也融入了真挚的情感元素，让观众在热血沸腾的同时，也能感受到角色们内心的柔软与温暖。总体来说，《雄狮少年2》是一部值得一看的励志佳作，它不仅能够激发观众的斗志，还能够传递正能量和温暖人心的力量。,黑龙江
就一句话，期待第三部,安徽
"剧情合理，有人说拳击和“雄狮”不搭边，但是请放心，雄狮自始至终都贯穿全篇，和第一部一样励志；渲染得相当细节，汗水效果和皮肤纹理不仔细看真的分不清现实还是动画。
马上准备二刷，真的国漫之光!",山西
"《雄狮少年 2》影片聚焦草根少年，他们虽无雄厚资本加持，却凭借一腔热血与坚韧不拔之志，在舞狮之路上奋勇前行。中国功夫于影片中褪去浮夸，尽显刚健质朴，一招一式皆彰显无法磨灭的强大力量。
这部电影无疑是一场视听盛宴，观之令人热血沸腾，正应了那句“仰天大笑出门去，我辈岂是蓬蒿人”，强烈推荐大家走进影院，一探究竟！！",广东
真的是超燃的电影，看完内心久久不能平复，影片中的阿娟，带着那股不屈不挠的劲儿，面对生活的重重困难，他们没有丝毫退缩，那句“仰天大笑出门去，我辈岂是蓬蒿人”，真的超爱，超级推荐这部电影。,广东
孩子说雄狮少年1是她看过的所有动画电影中的top1，等了两年也没看到第二部，结果昨天去电影院一看，好家伙，比第一部还好看！！剧情真的很贴近现实，让我们大人感触也很深！国漫真的牛，太牛了，无论是从音效还是画面都超级震撼，准备明天和老公再去看一遍！！！,山东
这是一部很好看的动作功夫电影，在擂台上的格斗比赛都是拳拳到肉，非常的精彩。动画做到了写实的效果！我就是为了争这一口气！仰天大笑出门去，我辈岂是蓬蒿人！就是这部电影的精神！很推荐大家去看这部电影。,广西
#电影雄狮少年2#第一部看了，很喜欢，所以第二部怎么都不能错过。同在广东地区所以对舞狮这个题材很有带入感，本来看介绍以为第二部重点变成打拳舞狮会沦为一个背景，结果依然融入其中没偏离主题。看的是杜比影院，对电影加成很大，音效太赞了，将本来就不错的配乐更好地表现出来，整个人都看燃了，雄狮少年2入股不亏！,广东
特别好看，其实很多时候我还是有感同身受的，上海呀是无数人想要去的地方只有当你去到上海你才知道真的有多不容易背井离乡，出走他国，孤立无援，腿受伤的父亲，天价的治疗费不容易，这趟练成功之前，他挨了多少打挨打很疼他什么也没说,辽宁
很好的教育片子  基本包场 票房感觉会差 可惜了,广东
放在春节档绝对是绝杀的存在,四川
清者自清，时间会证明一切。雄狮少年，干得漂亮！ ​,陕西
热血，励志值得一看～,江西
#电影雄狮少年2#今天和朋友看了雄狮少年第二部，没看过第一部的朋友也看的赞不绝口，制作水准特别在线！,广东
剧情跌宕起伏，又燃又好哭，舞狮&武狮，泰酷辣，响鼓！出狮！,广东
真的是好看的，,广东
今年最优秀的国漫,上海
#电影雄狮少年2#，真的非常惊喜啊，延续了第一部的去上海，讲述的野草一样的人生，真的感同身受，只要努力就会有收获，希望自己的努力也会收货美好吧,天津
非常推荐超好看,广东
#电影雄狮少年2# 好好看的剧情！中间一段rap直接燃起来了 配乐特别棒！很能激起认同感！,四川
刚看完雄狮少年2，画面和叙事都是国内顶级水准，这网络上真真假假，我真的去看了，也可以很真诚的告诉你我觉得好看，我推荐想看的人可以去看一看，毕竟网络上的声音是真是假，自己喜欢不喜欢还得自己去体验一下。,湖北
超级好看！！！好中意那鼓声~,广东
发挥稳定，雄狮少年依旧好看！,湖北
人物动画超好,广东
35岁的老男孩，从看1就哭，到2还是哭。,福建
挺好看的，说实话挺有感触的,广东
非常非常的好看,广东
很好看，故事情节跌宕起伏扣人心弦，格斗场景的设计逼真且流畅，从拳头的迅猛挥出到脚步的灵活移动，都纤毫毕现地展现在大银幕上。精妙的剪辑穿插了慢动作、特写等镜头语言，既突出动作的细节和力量感，又给观众留下足够的喘息空间，张弛有度，节奏感强烈。其中也有搞笑的画面，给我不错的观影体验，值得推荐！！,广西
绝了，没有rh，放心看，真的好看，不骗人,广东
刚看完，很好看，很热血，很激动，希望每一个阿娟，努力都能被看见，都要快快乐乐的！,广东
挺好看的，第1部让人印象深刻，第2部觉得依旧很好看呀。,广东
"超越了第一部时的精彩，
近乎完美的中国特色热血追梦故事。
画面质量是世界级的，
剧情则是超越世界级的。
没有血统，没有神仙，
所有的奇迹都是付出代价去获取的机遇。
把成长过程中可能遇到的一切苦难，
丝毫不掩饰的扒开让你一次看个够。
为了家人冷静的疯狂，
为了梦想疯狂的冷静。",江西
国漫真的支棱起来了！立意很好，真心很好看！画面效果不错，故事连贯承接第一部而且很燃很有冲击感。很容易代入共情。,四川
拳击这个题材不如舞狮，比第一部差,广东
就喜欢这种有内涵的片子，特别是宣传的中国传统文化，而且人生就是很现实,重庆
不要看第一部，看第二部,广东
阿娟 你太棒了！,云南
非常好看，先不说剧情怎么样，因为后面的剧情大概能够猜到。我这里要称赞的是制作方的水平还是一如既往的高，有一些画面感非常强，让我分不请这还是不是动画。人物的细节制作得非常好，让人情不自禁的就带入进去,海南
强推，真的好看，弘扬传统武术，还有很多笑点,陕西
生于野草、活成雄狮！电影里关于阿娟被舆论攻击后、都在想拿什么方法解决。最后说的是交给时间、时间会给出答案。中华文化流传千年、中华武术更是伟大、外练筋骨皮、内练一口气、这口气是中华骨气。,河北
无敌好看 兄弟们 冲,浙江
尽管感觉在故事的戏剧完整性趣味性上不如前作，但是仍不能否认他是今年最好的国漫之一，同时在制作上，画面细节上更上一层楼，主题仍紧扣草根奋斗，自强不息，心有雄狮，和前作衔接完美，展现了少年的成长。全片难得一见的超长篇幅打戏，打斗画面精彩，超出动画极限，而全程贯穿丰富真挚的情感，催人争气，唯实难能可贵。可惜前作咸鱼师傅师娘的戏份太少，少了笑点和更丰富的泪点。,浙江
"年度最佳国漫：杀不死的雄狮少年热血归来
虽然阿娟和阿猫阿狗不再舞狮而是站上了擂台，中国功夫跟舞狮一样都是中华民族的传统文化！很燃。
导演还在2里讽刺了1后面的那些黑子们：被带节奏的舆论摧毁掉的梦想，还是交给时间吧，清者自清。
仰天大笑出门去，我辈岂是蓬蒿人",重庆
我觉得雄狮少年2有野草这个意象真的很好……离离原上草，一岁一枯荣。野火烧不尽，春风吹又生。…而且野草小小的…谁都可以踩一脚……但是很顽强…很坚韧……因为它的根深深地扎在土地里……只要根还在，春风一吹，还要长成漫山遍野的绿色🥺阿娟……像野草一样的阿娟……像野草一样的千千万万人……但在每一根野草的背后…未必不藏有一颗狮心……🥺春天的精神…少年的精神……就在于那颗强有力搏动着的不停息的雄心……,江西
年度最佳动画电影！仰天大笑出门去，我辈岂是蓬蒿人！真的是很优秀又成熟的作品，对节奏的把控，画面渲染细节，都做的很好，特价票去看的，准备正价买票二刷,广东
雄狮少年2必须要夸夸画面，非常逼真，光影效果非常真实，动作戏也很出彩，看的很过瘾，不管主角配角的塑造也挺完整，简单的一小段就讲了一个人的经历。,湖北
"非常燃！
好看",湖北
电影非常好看，主角非常励志，激发了我对生活的信心，在以后的日子里，我将会砥砺前行，迎接生活的困难与挑战，好像雄狮少年一样,浙江
我要给10分！2024年看的最好看的电影了。又燃。而且人生就是会有很多人弄虚作假获得短暂的成果。坚持自己！虽然难一点但是会好起来的！好看强推！,江苏
一部有诚意的电影，剧情虽然比较传统，但是动作确实漂亮，制作得很好，应该支持。主题很直白，就是意志，韧劲。加之传统武术与现代格斗结合的表现形式，对于我这种对打拳比较感兴趣的人来说确实是没法拒绝。,重庆
画面质感做的相当好，人物面部建模还是比第一部要正常很多了，故事剧情比较俗套，值得一看！,重庆
"剧情非常不错
非常的燃
生于也野草 活成雄狮",广东
"好电影清者自清，时间会证明一切
“仰天大笑出门去，我辈岂是蓬蒿人！”",广东
对传统文化和非遗的宣传，坚持及不到最后一刻不放弃的精神，好电影值得一看,无法获取
今年感觉最好看的,贵州
《雄狮少年2》是今年不容错过的国漫电影，阿娟再一次突破自我，站上擂台，用舞狮和功夫，在拳击竞技场打败对手，燃爆全场。,湖北
比起那些最近高分国产片，我只能说难道只有动画才能拯救国产电影吗？从动漫品质，剧情把控，和配乐，故事的完整性都好太多了，难的评论，好电影。,湖北
非常好看 不错,青海
每一拳都是平凡人对不公的怒吼，加油雄狮少年！,山东
爽看很热血啊,广西
带小朋友一起去看的，我们都觉得很好看。比看真人打拳还燃，整体完成度挺高的。,四川
《雄狮少年2》是一部值得一看的国产动画佳作。它不仅延续了前作的励志主题和精彩故事，更在人物形象、情节设计、寓意启示等方面进行了深化和创新。影片通过舞狮这一传统文化形式，传递了勇敢追梦、不畏困难的精神内涵，对现实生活中的观众产生了强烈的共鸣和启示。同时，影片也展现了国产动画电影在技术和艺术上的不断进步和突破。相信这部影片将会激励更多的人勇敢追求自己的梦想，为生活增添更多的色彩和活力。,山西
"🌟 推荐
好看～",广东
第一部自己去电影院看的，第二部带着孩子一起看的，没让人失望，超燃超精彩，而且配乐做的特别好在电影院里听太有感觉了,山东
极力推荐！！年度最佳动画影片,广东
方言设计很出彩，有很多连贯的精彩片段，故事结构也扣人心弦不拖拉，是很好的一部影片。,无法获取
"超乎意料，真的超乎意料收获了这样一部电影。画面光影很真实，配乐和拳击的声效很有冲击力，看着看着感觉自己就在现场，剧情反套路（比较惊喜的一点），最令我印象深刻的是转场，转场真的很惊艳，连接起剧情，每一个伏笔都会一一照应，没有一个画面是多余的，观看起来会让你觉得制作人和编剧是细心、细腻的人。

真的很好看啊啊啊，狠狠代入了",北京
非常好看，rap也很燃,湖南
不错好看喜欢爱情不错一样多好看电影院雄狮少年2,江苏
#雄狮少年2#场面太嗨了，特别是拳击对打的那些场景，热血沸腾，真的很不错，值得推荐,上海
"关于电影《雄狮少年二》
先上结论
第一:​这是我个人认为最近十年国内上映的排名第一的现实人生题材国漫!包括所有迪士尼皮克斯以及《深海》们在内，排名第二的是《雄狮少年1》
第二:这是我最近三年在影院看过的叙事逻辑严谨，各角色人物弧光最完整的电影作品，包括所有真人电影在内
第三:​这是最近一年最适合带8-16岁(再小对于人物处境和主题接受度会有减损）青少年到影院观看的“勇气少年”电影且不分男孩女孩
说理由，和之前所有的以传统文化经典或者架空世界观为主体支撑的成功国漫不同，他给出的是一个不粉饰更不贬斥的当下真实人生处境。是唯一一部把主角的阶级直接沉淀到没有学历没有人际甚至没有医保的最底层人群的动画电影。",北京
