comment,ip
#电影雄狮少年2#很好看，阿娟从一个舞狮少年过渡成拳击少年，每场拳击比赛特效一流，动作很流畅，特别是配乐激动人心，国产电影越来越好了！  带儿子一起去看的，特别励志。画面制作精良，故事情节引人入胜。主人公坚韧不拔的精神很让人感动，强烈推荐。,河南
画面剧情跟第一部一样精彩👍🏻有笑点有泪点，好看，推荐,河北
无需多言，好看,宁夏
特别棒，燃爆了，推荐带孩子去看。,河南
个人认为，本年度最佳。,无法获取
只要鼓点还在，老少年还是那头雄狮,安徽
绝对值得一看，国产动画能做成这样真是完全超出了我的预期,河南
被人黑了，拍得很好了，比什么白娘子好,广东
剧情流畅紧凑，极致好看，歌也非常的燃，预订今年最佳动画片，属于合家欢类型的电影，强烈推荐二刷,四川
结尾差点意思。,上海
"推荐
推荐很励志",广东
#电影雄狮少年2#阿娟成长蜕变给人印象深刻，从街头到格斗场画面细节逼真细腻，电影音乐富含传统国风元素，容易让人共鸣。,江苏
好看真的好看 自我觉得,北京
特别好看！推荐！,陕西
带孩子一起看的非常不错,广东
不落俗套，对舞狮和传武有了新的认识。,广东
太棒啦，好看好看,宁夏
"🌟 推荐
1部笑点不断感人至极！2部一燃到底振奋心灵，很棒的国产动画片，人物画质极具中国美感与特色，让老祖宗留下来的东西深入人心，14岁的姑娘43岁的我都很喜欢看，直到张韶涵的歌声响起，影厅里的人都不舍得退去，背景音乐的rap也很棒！今晚燃了",北京
这就是中国式热血漫,广东
这部影片，必须给五星好评。之前看了第一部，就觉得特别棒，接着第二部影片的到来，更加让我激动，真的太震撼了。建模更加细致，影片制作也是一级棒。仰天大笑出门去，我辈岂是蓬蒿人！！！,甘肃
动作戏真好看,广东
好看 剧情把握很好  bgm很适当就想起来了  画质也非常好  毛孔什么的一清二楚  方言也很地道,四川
致敬了很多经典,广东
#电影雄狮少年2# 真的是被名字耽误的好电影，看的老夫我热血沸腾。我觉得阿娟这个少年就如同不起眼的野草，没有背景和资本，任谁都想要践踏他的尊严。但是他就凭着野草一般顽强的生命力，不屈服于命运的安排，让他站在了拳击舞台，值得一看！,江苏
和第一部一样好看,四川
快点去冲，以为第一步就是巅峰了，结果一山更比一山高，最后，仰天大笑出门去，我辈岂是蓬蒿人，哈哈哈,四川
很然很精彩。把南狮和传武还有现代格斗融合在一起但不违和，很值得一看。,广东
"那么好的电影  才1亿  
现在的观众怎么了
无论剧情 制作 内核
都属于佳作了
这个票房竟然输给同期的其他大烂片
真的是无法理解",广西
#电影雄狮少年2#把传统国粹与动漫结合，雄狮不仅是是一种艺术，更是中国少年的精气神，充满热血与奋斗，我辈岂能不认同，太好看了。,江苏
真的建议大家看完一再去看二，巨好看，巨感动,重庆
真的不错加油👏,湖北
好看 弥补了1的票,湖北
国漫之光，太好看了   第一部看了就很激动  第二部真的还要更好！希望有第三部,广西壮族
第二次去看了，真的不错，非常推荐！少年热血,广东
很好看，有些画面很震撼，值得去看，有很多中国传统元素孩子也看得懂,云南
非常好看，很燃，主题思想也超级正，仰天大笑出门去，我辈岂是蓬蒿人！！！,辽宁
好看就是很好看啊，不理解为什么要拿外国对我们的刻板印象束缚自己，不应该对于这种无理说辞进行对峙吗，要有民族自信啊，电影里的精神真的很好啊，因为形象问题去抨击是有多没用自信啊,甘肃
今年看了很多电影，我一直坚信文无第一，但是这部作品给我的感受和震撼，我久久难以平静，敬所有像野草般的生命都能向天生长，与天同高，雄狮少年系列是我2024年度最佳电影！,福建
剧情精彩，情节丰富。,河南
很好看，跟第一部一样好看,广东
故事不吸引人，比第一部差很多,广东
推荐大家去看雄狮少年2，带孩子看都很不错！很励志、热血！情节，人物都很细腻，制作的太好了，也很有共鸣，来源于生活，主角阿娟很励志！生于野草，活成雄狮！！影院多多排片啊！好电影值得推荐！！,江苏
真的是被黑了，剧情画面都很棒。,河南
把眼睛换掉了求求，如果眼睛改掉你就是国漫第一,四川
这***可以跑火车，还***。,内蒙古
挺不错的，国产动漫越做越好。值得回电影票😁,广西
我觉得后劲好大，好看的，值得一看,四川
#雄狮少年2#少年阿娟，老实本分，名字确实不那么man，从草根到英雄，他有着坚强不屈的斗志，不怕挫折，最终成功。看完很感人，精神值得我们学习。,浙江
虽然故事情节还是能猜到的，走了一个比较传统的热血路线，但整个演绎还是上乘的。那个人物造型的争议没啥办法了，就是主角外貌不够美型帅气嘛，两个重要的反派角色脸部建模倒是都挺不错的。ps，其实主角眼睛比第一部大了，虽然修了还是不咋滴，但不会太影响观感。,广东
#电影雄狮少年2#一部在叙事和节奏上都比较优秀的电影，我很喜欢，比第一部还要好看，既热血又幽默的电影谁不喜欢呢，期待下一部。,江苏
比第一套还好看， 编剧真的很用心， 应该是很懂武术的， 剧情非常紧凑， 也很适合孩子们看， 非常励志！ 太赞了,广东
太好看了，我以为一开头可能会无聊，但是全程没有，一直燃到了最后，很可惜排片不给力，不给拍个好的观影时间！反正就是太好看了！希望票房可以起来去，有第三部！,天津
雄狮少年第一部就已经在电影院三刷了，得知第二部出来火速去看，相比第一部来说，电影的质感有了质的飞跃，在人的皮肤，服装的细化下了很大功夫，包括环境，一草一木，墙壁，牌匾等等都特别有质感。人物毛孔和皮肤的颗粒感，汗毛都清晰可见。武打动作行云流水，包括动作戏的配音，人物出场的配乐，高潮部分的音乐都特别能带动情绪，情节我认为是跌宕起伏，在看阿娟打擂台的时候我也紧张的手心出汗。而且阿娟真的是长大了，从小男孩变成结实的少年了，人也更内敛沉稳了。非常推荐大家去看，我还会二刷三刷。（马上快变成阿娟梦女了，真的太帅了）,新疆
好看到爆炸了 内涵很深奥 跟第一步一样好看 不要在意别人的评论 冲就完了,浙江
"🌟 推荐
非常好看",江苏
很好看，第一部刷了好多次，终于迎来了二,广东
非常棒的电影，没想到我们的国产动画可以这么好，很庆幸和家人尤其是小朋友一起看。,四川
无论剧情还是效果吊打狮子王3，大人和小孩都看得热血沸腾。,广东
好看特别特别好看，准备二刷,福建
画面感很不错，故事虽不新颖，重在细节刻画到位。喜欢阿娟，喜欢阿猫阿狗，喜欢每一位雄狮少年。,江苏
剧情非常好  背景音乐超级好听,广西
毋庸置疑今年最佳！,江苏
一个十分牛掰的动画电影。,山西
"第一部是狮子的觉醒！第二部的小狮子在渐渐成长开始慢慢成熟起来！有些期待小狮子成为狮子王！不细说！还是希望大家可以走进电影院自己去感受一下我们国漫的崛起！很棒的电影！！！尤其看到小狮子打赢了泰国选手后那一声呐喊和小伙伴相拥哭泣的情景！我都动容哭了！说真话，看国漫能看哭我的真没有几部！记得那还是在小时候看动画片雪孩子中雪孩子融化的时候哭过的吧！能共情的电影，能触动我们心底最深最柔软的电影，那都是好电影！我相信未来的国漫还会有更多更优秀的电影！加油！！！大家记得去看哦！还有我真不是托……只是纯喜欢而已
🌟 推荐

🌟 推荐

🌟 推荐

🌟 推荐",云南
电影作为爱好已有20年，阅片无数，这是中国动画电影天花板，第一次评论，让年近40的中年男人潸然泪下！,湖北
￼看完后释怀不了￼🥹,新疆
好评都是真实的，剧情跌宕起伏又励志温馨，与1有巧妙的联系，适合所有年龄的人看,江苏
#电影雄狮少年2#虽然没看第一部，但是不影响看第二部，整个情节还可以吧，但是感觉跟王宝强和热辣滚烫有点像，带小孩看可以，大人看，都知道是个什么样的剧情了……,湖北
一般般。。。,四川
"他强任他强，清风拂山岗。不适合现代竞技、不适合放在聚光灯下作秀的又何止是中国武术？
以消带打，至柔至刚，是风格也是态度，属于阿娟，属于小雨，属于张瓦特，属于阿猫阿狗，也属于每一个因为电影感到触动的普通人吧。
谢谢《雄狮》团队，很喜欢12，很喜欢你们讲的故事和塑造的人物，特别是其中的女性角色。从1-2有非常明显的进步，更丰满、更细节、更真实，不止男孩子们，姑娘们也都拥有一颗强大而不驯的狮心啊。",上海
国漫之光，雄狮少年！,广东
非常好看，编剧也变得非常催泪，比第一部还要精彩，真的出乎我的意料，非常精彩，期待他的第三部。拍了好多照片，然后已经是二刷了，太好看了，准备下次再带着朋友再来三刷。在片尾的地方，还看到了常州新北区市政府也赞助了，非常开心！奈斯奈斯爱了爱了！大爱大爱,江苏
第一部亏了那么多钱 第二部还能上 境外资本的目的一目了然。什么成分无须多言,江苏
没有一秒不好看😝,广西
很不错，很热血，可惜被网上的舆论打压了，上座率不高，太可惜了,山西
好看的！期待第三部,四川
很好看，近两年最好的动漫了,山东
#雄狮少年2#  影片中的格斗场面精彩纷呈，阿娟在擂台上的每一次挥拳、每一次跳跃，都仿佛在诉说着他对生活的抗争和对梦想的执着。特别是他运用舞狮脚法击败对手的那一刻，更是让人眼前一亮，感受到了传统文化的魅力和创新的力量。这种文化传承与创新的精神，无疑让我对文化自信有了新的认识。,福建
好看，明天就把女朋友送去学拳,福建
#电影雄狮少年2#太好看了，是我近一年以来看过最励志最好看的片子，全程无尿点，拍的非常好看，电影结束了还不想走，久久还沉浸在影片中。,北京
剧情，画质，都很棒故事情节引用了现在的社会故事。拍的很棒,宁夏
赞，至少不在借助于中国神话的外壳了。勇敢的尝试值得赞扬。👍👍👍👍👍👍,广东
剧情之王，励志巅峰，中国之崛起，传统文化之继承，吾辈当自强，雄狮少年2一如既往的好看，太好看了。无语伦比。,广西
我觉得挺好看的，电影里有一句话，和雄狮少年对票房不火的发声一样，留给时间吧，清者自清。如果这么热血的国漫都没办法唤起网络暴力与裹挟着的无端恶意的整顿，那反正我们爱看的人看了，也就对得起导演的制作了，至于那些抵制的人，随他去吧，回本这些留给时间吧哈哈。,四川
上海的场景刻画的很好，人物形象也生动,上海
只要鼓点在心中响起，你就是雄狮啊！,云南
快去看！！！,四川
比第一部还好看，还热血，不看可惜了,无法获取
用中华美学讲中国人自己的故事，用的现代电影述事方法，还配有应景的音乐，和第一部一样完美[强],湖北
好看，不想多说～,江苏
"🌅 画面
画面比第一部好太多了",广东
剧情画面都非常好,北京
真的这段时间没有什么好看的片，好看，真的好看，热血，更希望可以加点爱情！！！醒狮，我心中的英雄！,广东
我7岁的儿子看完后哭了半个小时,四川
#电影雄狮少年2#是一部充满力量与温情的动画电影，延续了第一部的热血豪情，讲述了舞狮少年阿娟为了梦想在上海奋斗的故事。影片通过阿娟的成长历程，展现了从舞狮到格斗的转变，以及在现实困境中坚持不屈的精神。电影不仅在视觉效果上令人震撼，更在情感表达上触动人心，传递了勇气、拼搏与坚持的信条，激励观众面对困难时保持勇气和决心,广西
好，超越第一部的经典之作,甘肃
#雄狮少年2#带着三个小孩一起去看的。超级好看，强烈推荐。这部电影适合所有年龄段，很感人，很励志，真的适合带孩子去看看。,江苏
满分啊，值得二刷的,贵州
电影很励志，毛不易的片尾曲，无名的人啊，前后相得益彰，上大分！！！！,广西
推荐推荐！！看的晚了，我们这边场次不多了，剧情，动作，人物，配乐，都很棒，看的心情澎湃哈哈！,江苏
周末带孩子去看的，非常励志的片子。国风元素满满，舞狮，拳馆，武功，家庭，孝敬，情谊，竞技，看的人激情澎湃。至于说角色眼睛问题的，我留意看了下，如果没提前看评论完全不会注意这个眼睛。但这个画风也没啥问题，接近真实写照。,浙江
太好看了，建议大家去看看。,安徽
"能力推荐强烈推荐这部电影。
比第1季更加的精彩。细节满分整体看起来特别的清晰。
剧情流畅。
重要是给人重要的是给人一种。虽然说我很渺小但是我仍然能展现出如雄狮一般的气势区的气势去战斗。给予我很大的勇气。是一部值得无数重刷的电影。
建议先看第1季再看第2季。观影感受会更好。
希望制作组。以及电影的发展会越来越好。
希望能够出个希望能够出个第三季让他们做的电影。一步一部更比一步更比一步强。
🌟 推荐",重庆
能让这种导演吃到饭是每一个观众犯的错误，这种导演就应该被全面封杀,河北
运动励志是永恒的体裁。光影和动作戏很赞。,辽宁
确定不是像素级抄袭 羞羞的铁拳？,广东
热血沸腾，好看！,云南
真的比第一部紧张刺激了好多，身后的熊孩子都陷进去了，从擂台开始都不吵了,河北
《雄狮少年2》视觉效果真的超级棒。影片第一部就让我印象深刻，这部延续了第一部的风格，人物建模更细腻了，看着很舒服。甚至可以看到肌肉上的汗毛，头发丝也根根分明，节奏紧凑不拖沓，剧情很好看。我对国产动画有如此优秀的作品感到骄傲。＃电影雄狮少年2＃,无法获取
好看，好燃，激情,广东
无敌，好久没有看过这么好看的电影了,江苏
比1又有很大的惊喜，强烈推荐,山东
超级好看！更好的延续,广东
剧情很好，故事连贯，与第一部接续的很自然，情绪拿捏到位，燃。,吉林
#电影雄狮少年2#，这是一部不错的电影，故事很完整，有搞笑有感人，故事情节和画风很好，很好看。,河北
好看，强烈推荐,甘肃
＃电影雄狮少年2＃阿娟天赋真好啊，练几个月就能杀进四强，却不敌资本运作遭遇网暴，最后打假成功很燃，好看推荐,河北
毫无争议的好电影！！！,浙江
哼不错，现实生活中的故事就是这样，回忆起来啦曾经的青春时代,四川
剧情超棒 ，画质极优,四川
"热血回归 和第一部一致的内核 制作更为精良 感受到了导演的诚意
#电影雄狮少年2#",重庆
说实话，就是奔着第一部的励志剧情去的，结果第二部硬是没看出来想表达什么。看第二部最激动的是选手上台音乐换成了舞狮子进场，以及最后步行街擂台舞狮跳上擂台的那刻，其他的和第一部有啥关系？第一部阿猫阿狗和主角是团队，是一起获胜的，一起成长的。请问这一部他们俩的角色定义是啥，类似小打手那种？电影是雄狮少年呀,湖南
国漫崛起，细节很多，在国漫路上加油，阿娟，支持你！期待雄狮少年 3！,广东
非常好看，带孩子去看的，孩子期待出第三部,广东
#电影雄狮少年2#故事情节紧凑而富有感染力。视觉效果令人惊艳，色彩鲜明、场景生动，制作精良，从角色设计到背景音乐，无不流露出制作团队的用心。无论面对怎样的困难，勇气和坚持永远是克服困难的法宝。同时，友谊的力量在关键时刻往往能够改变一切。正是这种积极向上的情感，让影片在轻松娱乐的外表下，蕴含着满满的正能量。雄狮少年2，一部适合各个年龄段观众观看的影片，它不仅冲击了视觉，同时也触动了心灵。无论是故事情节、角色塑造还是动画效果，都将其打造成一部值得一看的佳作。不妨在闲暇时光，和家人朋友一起欣赏这部充满梦想与勇气的影片，感受那份温暖与感动。,无法获取
音画不同步，代入感差，谁也带入不了，故事完全不能共情，2024年了，还能吹捧出来这种垃圾作品，再也不看国产电影了，失望，极度失望,辽宁
绝对值得一看的励志好片,四川
#电影雄狮少年2#这部电影还是不错的，中国风电影。我看有小伙伴都在夸奖，个人感觉是有进步的，说惊艳有点夸张了，配乐挺热血的，带着儿子看了下觉得还可以，他比较喜欢吞噬星空这种。总体来说不错，值得推荐！！,江苏
剧情细节一看就是下功夫的,河南
比起第一部少了点喜剧元素，但依旧在线。平凡，现实，热血，电影放完依旧没人肯走。,上海
雄狮少年2太好看了，延续一代的风格。动作流畅，镜头和转场堪称一绝，剧情衔接过渡自然，既励志让人感动，又笑点满满，好久没有让人这么畅快的电影了，强烈推荐,北京
制作没的说👍剧情也很不错👍,广东
"🌟 推荐
给差评的人咋想的，这电影不励志吗？弘扬传统文化。",河南
真的挺好看的,宁夏
有趣  让人懒惰的精神顿时有了些许脉搏!将现在社会价值观以及中华传统文化二者相融并进 解释了部分真实 极力推荐🥰,上海
清者自清，只有自己亲眼看了这部电影才有资格评价，真的很好看，无论是剧情、内涵、画面、动作、表现手法、打斗场景、音乐都是顶级的，阿娟这种不咋咋呼呼而是温温柔柔的薄肌男孩也很有独特的魅力，我好喜欢阿娟！大家都应该亲自来看看这部电影！,四川
真的好看，国漫这几年没让我失望过！看着看着看哭了！第一部风评太不好了，说眼睛太小了，怎么怎么的，我后悔错过了,无法获取
最好的国产动漫，比第一部更好，网暴的垃圾们就和电影里一样，不配看这部电影,湖北
很燃的一个电影，情节很棒，非常值得观看,上海
强烈推荐大家到电影院看看！每当鼓点响起，中国人血脉里不屈的精气神瞬间觉醒！影片结束后，在场的所有人还是沉浸在片尾曲中，直到全片结束才离开！真的太燃了！一定要去电影院好好感受一下！,福建
晚上看了场电影《雄狮少年2》，巨好看！这是今年观影年度惊喜，无论是故事情节还是画面质感、还是动作设计、情节推进的节奏，太棒了！,山东
少年之气与雄狮之势相得益彰，动作分镜头帅爆，值得一看,四川
绝佳动作，中庸剧情，总体值得在影院看,广西
非常好看推荐,安徽
烂片，看了十几分钟，一点故事情节都没有浪费我时间，直接离场不看了，你说拍这些烂片干嘛呢？就为了**观众吗,湖北
巨好看，我觉得这是中国动漫里最好看的动漫作品，看的我热血沸腾希望还能有第三季,江苏
特别好看，特别喜欢，强烈推荐，剧情特别环环相扣，大人小孩都通吃的一部优秀电影，经典场面很多，有哈哈大笑的剧情，也有感人落泪的桥段，和第一部相比，有过之而无不及，电影结束，我女儿还意犹未尽沉浸其中，整过观影全程孩子都是全神贯注，值得走进电影院观影,辽宁
"#电影雄狮少年2#,动画电影格斗做的不输真人，打击感很棒，剧情也不错，很好看",山东
"“我什么都不要，我只是要争一口气。”
与导演素未谋面，却仿佛能触碰到他的硬骨头，恰好，他拍的也是这样一个硬骨头的故事。
“我有这么多负面，你们真的不在乎吗？”
“一切，就交给时间吧。”
所有的伏笔都埋藏太深，于是揭晓的那一刻才令人动容。
所有的动作都拳拳到肉，传统武术太多虚招，但格斗要的是扎实。
所有的转场都蕴含隐喻，设计不仅精巧且意味深长。
只提一个吧，不能剧透太多，资本家的那个鱼缸，华丽、昂贵，但不堪一击，而野草的意象，留待诸君去影院感受。#电影雄狮少年2#",甘肃
"1.时间设定在15年前的上海，那还是一个中二和热血的年代。通过刘家娟的故事，探讨了个人成长、传统文化的传承以及现代社会的挑战。
2.相对3年前的第一部，我更喜欢这一部。画面背景真实还原般的质感，搏击打斗硬桥硬马写实般的凌厉，特别是格斗环节的角色动作神态、肌肉动态等细节刻画得栩栩如生。短短3年，技术的进步却是日新月异。
3.片子争议最大的所谓“***”“宽眼距”“唐氏儿”，似乎又冒犯了一些人，所以导致这些人对电影中的主角阿娟以及其他角色形象进行了又一轮的恶意攻击和谩骂。我想说的是，你们自信一点好不好？
4.片中人物的形象虽然算不上英俊，但也绝对算不上磕碜。而反派肖张扬倒是长了一副鼻高梁正、眼大深邃的欧式面孔，做事却心狠手辣，极为龌龊，最后还是逃不出被男主痛扁的下场。
5.令人哭笑不得的是，片中的阿娟也有被用心险恶的坏人把移花接木、掐头去尾的视频放到网上而遭到网暴的剧情。反观现实，何其讽刺！",黑龙江
#电影雄狮少年2# 很喜欢这部电影！拍的非常有意义，希望每个平凡而又努力的人都可以收货最好的回报，同时也希望这部电影能被更多人看到！电影非常好看！,广东
良心之作，值得一看,安徽
绝了，最佳动画片，,广东
画面比第一部更细腻了，但总体剧情感觉没有第一部难道好，最后单挑那些打斗动作挺帅的，再者就是整部片太多说唱了，听着很不协调，甚至有点尬，有点出戏，如果没有这些说唱也许会好很多,黑龙江
#电影雄狮少年2#电影里的每一个人物都很丰满。我喜欢阿娟的努力，喜欢阿猫阿狗的义气，喜欢瓦特的执着，喜欢小雨的坚定。,广东
都是在尬黑，大家一定要亲自在电影院感受一下它有多么好看！,天津
生于野草，活成雄狮！,广东
真好看，剧情丰富多彩，主人公演的棒极了，好感人,安徽
还是好震撼！,云南
#电影雄狮少年2#离家的人呐，雄狮少年第一部看了很喜欢，没想到第二部比第一部还好看，有笑点有泪点，剧情跌宕起伏，真不错，揭露了真实的社会嘴脸，很无奈但却充满期待，好久没看这么好的电影了，推荐，画风很真实，听到张韶涵的歌声就很感动,北京
少有的大家都看完彩蛋的电影,浙江
一句话，看了的爱上。他见证了一个真正从底层一点点往上爬的一个少年，真正跟我们说了天道酬勤，讽刺了现代社会网络暴力资本操控的现实问题。,广东
"非常的好看，感觉很久没有看到这么高质量的动画电影吗？嗯，剧情里面人物的细节皮肤小草树木等等，细节刻画的非常详细，非常的真实，感觉水平非常的高，我之前也看过很多部动画电影，比如说那吒李白
之类的，但这一步绝对的水平最高全剧都是剧情比较合理流畅非常棒的一部作品，非常推荐大家到电影院去观看，绝对的物超所值",安徽
剧情还可以 整体节奏偏快 不拖拉,西藏
非常好！今年最好看的电影，没有之一！这么好的电影居然没有一点宣传，排片这么少，太不公平了！！！,江西
真的好看，超喜欢，我是雄狮少年1连刷几遍的，2里有1的一些小细节，啊啊啊啊啊啊，真的超爱的,安徽
电影很好看，比第一部更接近现实题材，推荐观看。,浙江
非常好看，就是没什么宣传，拍的很真实，笑点和泪点都有,江西
"这不电影挺不错的，画质细腻，非常用心，剧情也不错，有起有落，不是平平淡淡的叙事，而是生动的讲述故事。
影片是宣传中华传统文化为主旨，意在表达相较于现在的格斗比赛，中华传统武术是可以融合自己的技艺，创造出属于自己的技巧，而非是低于现在格斗技艺。崇尚文化自信。
关于眼睛的问题，我觉得问题不大，不影响观看，仅代表个人观点。",河南
好看哦、这部国产电影真的很棒、有点被人物形象争论耽误了、动画制作很棒、经常恍神像真实的、剧情节奏很紧凑、看的很激动。小朋友很喜欢、第一部在家又看了好几遍、这次来看二、也很不错。,上海
俩字，好看！,陕西
好看 剧情也很赞,河南
精彩👏🏻,广东
#电影雄狮少年2#电影真的很好看，传统武术和格斗热血沸腾。为了梦想，拼尽全力又何妨。,北京
#电影雄狮少年2#电影情节不错，动画技术水平也挺好的，超出预期，值得一看,北京
值得推荐 快去看,贵州
"个人觉得比1更好看，剧情更完整紧凑，人物也更饱满。
期待3会保持一贯的高水准
作为广东人看真的觉得很用心",广东
比第一部好看多了，第一部我都不记得是啥内容了。,浙江
近几年看过最优秀的动漫电影。,广东
非常好！期待下一步,上海
超好看，很感人,广东
雄狮1当时看了就觉得很不错，赶上周末就带娃儿来看了。剧情很紧凑！值得推荐！！！,江苏
#电影雄狮少年2#这一部的阿娟更可爱了呀，而且训练后肌肉身材恰到好处。格斗比赛中，每个选手的动作都伴随着特别细致的肌肉变化，写实且漂亮。,广东
《雄狮少年》是一部可以给人力量的电影，强推！期待雄狮3,广东
比第一部要更好看，与其看网上的评价，不如自己去看一看。,辽宁
『雄师少年2』，今年最佳，超越前作！！！,重庆
感动热血传承,山东
好看！安利！祝阿娟、阿猫、阿狗都有一个更好的未来！像一头雄狮一样怒吼吧！,四川
错过会后悔，电影院看很燃！！小人物的逆袭，中国动画做的真棒，擂台上的阿娟帅爆了我的妈耶,江苏
#电影雄狮少年2#挺好看的  有波折  阿娟打拳击🥊历经波折   但是总出其不意的最后获胜 历经网暴，最终战胜  其中鱼缸隐喻不错，肖张扬看着风光无限，其实只是豢养的金鱼，命运什么都掌握在别人手中，天天睡不着害怕被击败,山西
《雄狮少年2》超燃！剧情紧凑，笑点满满，强烈推荐！,重庆
非常好看，就是不如第一部,甘肃
非常热血，非常好看！,无法获取
蛮好看的！不错的电影,江苏
抵制黑粉，超级推荐这个,浙江
好看，挺不错的,重庆
好看！超级好看！,重庆
"可以，好片！
",重庆
画面制作精细，感觉跟真人表演一样，很励志，音乐也好听，剧情一般,北京
雄狮少年2好看好看，带着孩子一起看的，比较励志也比较适合小朋友看，推荐推荐。,山西
超级无敌好看,广东
超级好看！与第一部梦幻联动,广西
我的媽太好看了太好看了😭😭😭😭,贵州
值得二刷的动画片，整个故事剧情精彩跌宕，每个人物的性格都非常饱满，能抓住观众眼球，今年一定不容错过的好电影！,云南
特别特别好的，求你们去看,江苏
#电影雄狮少年2# 简直不要太好看！！！！虽然肖张扬挺坏的但我更偏向他被老板当枪使了，还有肌肉prpr,浙江
好看，劲爆，热血沸腾，为传统文化鼓劲！,湖南
非常好绝对的诚意！中国不能没有这样的动漫电影 导演确实下足了功夫钻研中国传统武术 拳拳到肉很给力 动作戏太完美了…阿娟真的是特别特别好的孩子 谦虚温良 虽然外貌被到处攻击 但这样的中国男人是最帅的！！,浙江
真的好看满分,河北
剧情很好，画面不错，格斗画面也很好，总之跟我期待的样子相差不了太多，推荐大家去看,湖南
雄狮少年1的观影就给我留下了很深的震撼，特别是最后的高潮，绝对是一部非常不错的电影。但不知何时，网上充斥了***，毒教材帮凶的论调。很多水军都在带节奏，歪曲事实。其实如果仔细观察，人物的眼镜都是正常的，毕竟电影说的是普通人，不是那些卡姿兰大眼睛的日本漫画少年少女。所以当雄狮少年2中描述到哪些在电视上网上歪曲事实，带节奏的水军，观众们明显能感受到导游编剧曾遭受的网暴的痛苦。但正如电影最后描述的那样，主创团队通过自身的努力给那些资本和毫无底线的水军狠狠的KO，告诉他们正义只会迟到但决不会缺席。另外，今日的网络充斥着欺骗和谎言，就像郎咸平说的，任何人都可以是经济学家，说一些没有调查和研究的不负责任的话。当言论自由时，谎言也满天飞，老百姓都不知道该相信谁。如果一部电影的口碑都掌握在影评家的手中，那谁还会真正的去做电影。,上海
全面最佳动漫，背景也好，人物也好都很完美，重点是配乐简直燃炸，我特别喜欢舞狮的情节，燃爆全场，特别励志，儿子也看得特别认真，也很喜欢里面的配乐,江苏
雄狮少年2我感觉是一部燃的影片，剧情没有特别跌宕起伏，但是我眼中仿佛真实出现了一位少年凭借着自己的力量闯出了一片天。一开始是以舞狮维持生计，到后面去打综合格斗为职业影片中的综合格斗那种拳拳到肉的感觉，质感很好，看的很过瘾，影片拍的更加的现实，比如说没到手的工钱，被拆掉的学校，被骚扰电话淹没的手机，汹涌的恶评，无法还手的冲突，不被重视的新闻，第二部跟第一部相比，离梦幻更远，离现实更近，#雄狮少年2#,广东
真心挺好的，带孩子看看吧,北京
