comment,ip
"1.客观的讲这部电影的画面画质非常用心，让我一度分不清到底是动漫还是实景
2.从剧情上讲，有雄狮1在前，让我很难把格斗比赛和1的舞狮结合到一块，而且打拳格斗素材的电影观众可能已经习以为常，千篇一律了，毕竟雄狮1确实很优秀，这种先入为主的观念让我错误的把雄狮2低看了，雄狮2剧情上不落俗套，热血中带有低迷，希望中带有偏见，剧情并非刻板印象的走势，也有雄狮1的巧妙结合，在我看来是良心国漫。
3.相信也有不少对人物画风存在争议，但在我看来，这只不过是抛却美颜美化卸妆后平凡的你我他而已，就像[朋友圈大家都发的是精修照，但是难道大家真的时刻长那样吗]是一样的道理。而且这恰恰说明从这点上评头论足反而说明了这部电影的优质精良，一句话，瑕不掩瑜。
4.我不极力推荐大家都去看，毕竟每人观影观后感不一样，但我只想说如果只是从否定这部电影的只言片段去评判这部电影，会很悲哀，最起码做到不知全貌不予评价吧。",宁夏
废话不多说，看了1又来看了2的，期待34567,湖北
"剧情励志，适合带小朋友一起来看，也很有教育意义。
好久没有看到这么优秀的国产动画了。希望后面能出3456789",四川
"去看就看
真好，有这样的国漫",浙江
#电影雄师少年2 ，好看！精彩！画面、人像都比第一集做得更美，镜头特写、细节都做得很好，特别是拳击赛的细节，跟看真人版无区别！超赞,广东
超好看，笑点，泪点，励志！,海南
中国动画终于出头了，第三部准备出什么，我感觉足球挺好的，毕竟舞狮也有球，也可以联系起来了,江西
画面、剧情俱佳，老少皆宜，人生路不易，努力才有希望。看得热血沸腾、热泪盈眶，准备二刷,福建
#电影雄狮少年2#电影雄狮少年2人物刻画细节逼真，打拳动作利落干净，从影片中感受到了传统武术的魅力。也体会到像阿娟一样平凡的普通人也可以通过自己的努力和坚持成为熠熠闪光的人,山西
#电影雄狮少年2#很赞的电影，十分推荐！电影以阿娟参加格斗比赛为契机，越战越勇的故事，主旨是弘扬中华传统武术，很用心的一部电影，好看！,江西
其实还不错的，动画好，立意也好，动作武打设计也好，也幽默。之前雄狮少年 1 也看过，不知道网上为什么那么多黑粉攻击,上海
剧情出人意料，反转，不公，升华，感动，激情澎湃，太赞了👍,广东
好看！必须是本年度最佳。一定要去看！,广东
"“求真”顾名思义求真务实，实践出真理！求真拳馆名字取得真好。 讲出了很多当今社会的陋习。网曝能害死人啊！如果能有公平就没有现在的战争了。 很好看！我极力推荐！！！！
🌟 推荐

🌟 推荐

🌟 推荐

🌟 推荐

🌟 推荐

🌟 推荐",四川
剧情很好严谨，画面满分，棒极了！,江苏
"#电影雄狮少年2#
一如既往的热血，小草般的少年，到了上海，依旧过着最辛苦的生活。从舞狮到武术，每一步都没有白走，流过的汗，流过的血，最终开出了花。
最最可贵的是，一路上小伙伴都在，更是遇到了更多的志同道合的伙伴。这就是人生的意义吧",重庆
野马分鬃，白鹤亮翅，超人拳，叶问蹲，,山东
#电影雄狮少年2#剧情几乎全是近两年流行套路，草根靠短时间击败多年俩手，惊喜不大,河北
"🌟 推荐  雄狮少年 2
热血，很气，感动

太好看了吧！全程无尿点！！！因为我是憋尿看完的，真心不想错过任何一个细节。
剧情很紧凑，有波折不俗套！
看着真心很燃，几度落泪！不忍离场😭
场景很写实，配乐转场一个字“绝”",陕西
#电影《雄狮少年2》#《雄狮少年 2》延续前作热血，舞狮场景更震撼。角色成长细腻，画面精美，情感真挚，燃点与泪点交织，续写国漫佳作篇章。,安徽
喜欢喜欢第一部就看了好几遍，希望里面的音乐都快一点上吧,河南
仰天大笑出门去，我辈岂是蓬蒿人！很燃！好看,甘肃
继承了上一部的高水准，好看爱看,河南
值得看，设计感十足，完美的电影,安徽
绝对是动画界不可多得的精品，极力推荐,内蒙古
一流，故事流暢，畫質精美！,广东
#电影雄狮少年2#雄狮少年再出发，从舞狮到格斗，中华传统文化发扬光大。从咸鱼到杂草，翻身到肆意疯长，立意很好非常燃，为自己拼过命，为朋友保持纯真，为师长发扬传承技艺。无名的人，弯腰高处走。,山东
为中国动漫崛起而骄傲，有深度，有内涵，非常推荐的电影，心中满分,贵州
剧情很好，画质很好，感动哭了，男朋友说画质天花板，我们是野草，所以清风拂山岗，我们是一瓣玉兰花，不是石膏砾。,广东
个人感觉很现实的一部电影，比第一部要更好看，底层民众生存的艰辛，被资本家无情地碾压，最终奋起反抗。片尾曲无名的人太好听了，现在每天上下班都循环,江苏
挺好的 对于电影院来看的人都结尾都舍不得走就能说明大家看进去了并且是满意的 这就够了 画面做的很流畅 几个情节还是比较高潮的 总之 我觉得很满意 那就够了,湖北
#电影雄狮少年2#热血和拼搏正是少年意气、至死风流，不是所有梦想只要努力就会实现，但拼搏过的人生至少不会后悔，我想这也许就是一部热血电影能传达出来的最好鼓励，雄狮少年，少年雄狮。,浙江
燃爆啦，非常好看,江苏
"刚看过，全家一起看的。
首先：剧情很紧凑，节奏不错。
其次：很热血、很励志、也很有趣，很适合全家一起看。",山东
太燃了！！！野火烧不尽 春风吹又生！！！！从1到2还是那个如野草般坚韧的雄狮少年！！！阿娟冲啊！！！！,广东
剧情有待加强，但深度可以，十年饮冰，难凉热血，老男孩看哭了,甘肃
#电影雄狮少年2#通过更加细腻丰富的情感描绘和紧张刺激的剧情推进，深刻展现了追梦之路的艰辛与美好，角色间的友情与自我超越令人感动，是一部既励志又充满温情的动画电影，值得一看。,四川
动画制作精良，剧情热血，为自己曾经遭受的网暴也给了回击，加油！,湖北
#电影雄狮少年2#剧情很燃，从传统文化出发，寓意很好，画面真实清晰，推荐推荐！鼓励年轻人奋斗成长。,广西
仰天大笑出门去，我辈岂是蓬蒿人,内蒙古
非常罕见的好电影！👍🏻,湖北
很好看的一部国漫电影，结构紧凑，笑点与泪点并存，把小人物的励志故事讲的丰富精彩，让人赏心悦目！之前看完第一步就觉得主人公太难了，第一步拍的太现实，励志故事背后的悲剧底色。第二部在第一部的基础少继续开展，开始还是很艰难的悲剧底色，不过后来总算是有了好的结局，一个我们更希望主人公得到的解决！把一部励志电影拍的很真实，让人很愿意相信！感觉宣传小了，但毫不埋没这是一部非常好的国漫电影！,河北
中国的国漫动漫超有希望！,海南
"＃电影雄狮少年2＃
🌟 推荐
电影细节做的很到位，电影感触很深，每个人生活都不容易。",广东
"老实说，第一部被带节奏没上影院，昨天补了，也因此补了张第二部的电影票。个人认为不如第一部最后的冲劲，张女士的歌也不如毛毛有感。Anyway,暇不瑕不掩瑜！",广东
雄狮少年1就非常喜欢，2上映第一时间就去看了，故事依旧感人，很容易把自己代入进去，中间几次响起无名的人旋律眼眶都湿润了，平凡人想在大城市闯出一片天地是多么难,河北
很好看，强力推荐，剧情紧凑制作精美,湖南
剧情很好，励志,广东
很好看！！！,无法获取
非常棒！！！,山西
一般般，值得一看,广东
从第一部追到第二部，很好看，很励志！,广东
好看的，没看过1，对这个动画电影背景也没有任何预先了解，和朋友在外面玩的时候想看个电影，临时选的片子，观感还不错，算是超预期了,重庆
剧情很棒，国产动画能做成这样实属惊喜，看完让心潮澎湃，真为中国功夫骄傲，强烈推荐,湖南
#电影雄狮少年2#，以阿娟的奋斗为主线，融合武打与情感，画面精彩，展现不屈精神，虽剧情略简单但依旧动人，值得一看。,江西
很好看，很鼓舞人心的一部电影,广东
只要心中鼓点还在,上海
没得说，太顶了,广东
是我这几年看过的制作、剧情、立意都很优秀的国产动漫，值得被更多人看到。第二部建模也有所改变，希望大家也能放下心中的偏见，真的是部好国漫QAQ。,无法获取
剧情很精彩，第一部和第二部都是同样的好看，画风也不错，强推,广东
相比第一部，第二部在情节方面还是一如既往的好，可是第二部在音乐方面差很多，没有一首歌能让我印象深刻，特别是片尾曲《无名的人》换人演唱是很大的败笔！毛不易唱的《无名的人》是有灵魂的，而张韶涵只是一名歌者而已～,上海
第一部开完就心心念念有没有第二部，终于上映了，一如既往的喜欢💕,浙江
真的太好看了，场景人物都很写实，全程精彩！延续第一部的内容，但是单独看第二部也不受影响，故事逻辑严密，强烈推荐！,四川
还可以哈，如果是新年档就好了,江苏
雄狮1当时是在线上看的没花钱，是近几年少有诚意满满的电影，当时心里就暗暗发誓，下次必须在线下看，必须买票，支持票房，决不让劣币驱逐良币。下面谈谈看法，作品开头不太起势不太顺畅，衔接有点问题，另外就是白头发那个拳手形象不太立体，台词有问题，不太现实，除此之外都比较有看头，作品制作精良，武打动作流畅，故事情节从中间开始就很顺畅了。上一次看武术元素的作品还是张晋的西装暴徒，印象比较深刻，看雄狮2的时候，突然感觉它似乎可以补充最近几年动作片市场的空白。跟基友讨论过，她认为可能会有人说跑题的问题，两部除了名字相关，内容基本独立，不影响观看。本来想打8分，但是好基友说8分可能会拉低整体评分，所以10分，希望我的评分不会拖后腿，毕竟两部都很有诚意。,安徽
"#电影雄狮少年2#
影片通过舞狮这一传统文化元素，深刻探讨了主角阿娟对自我身份和文化认同的探索。舞狮不仅是技艺的传承，更是他寻找自我价值和归属感的途径。
阿娟的追梦之路充满了挫折与困难，但从未放弃。这种对梦想的执着追求，与现实的残酷形成了鲜明对比，让我们在感受梦想美好的同时，也深刻体会到现实的无奈与挑战。
影片通过阿娟的成长历程，展现了一个普通人如何在逆境中蜕变，最终成为自己的英雄。他的每一次努力、每一次失败，都是成长道路上不可或缺的磨砺。这种成长与蜕变的过程，不仅激励了观众，也让我们看到了人性中最为坚韧和美好的一面。
影片在讲述个人故事的同时，也巧妙地映射了社会现实。通过对阿娟及其身边人物的生活描绘，观众能够感受到社会的多元与复杂，以及个体在其中所面临的种种挑战。这种对社会现实的深刻洞察，使得影片具有更强的现实意义和启示价值。",福建
太棒了，太好看了，看的让人热泪盈眶,安徽
"非常好看！值得看的一部剧
",浙江
爽爽爽，打的很爽，剧情也不错，特效做的都很棒，可以说是国内顶尖水平了,广东
一分钟都不许省  都给我去看！,上海
今年最好看的电影没有之一,湖北
极力推荐，画面绝了，精致，美丽，力量，冲击，不是暴力的燃，是底层少年一点点爬起来的燃，很久没有被画面和内容这样吸引住了，上一部还是看的我命由我不由天的哪吒，这几年电影院里也看过很多动画大电影，但是很多大电影已经慢慢成为故事都讲不好的精美流水线了，这种有故事性的牵动人心的电影很久没看过了🤣，希望这部电影不会被流于表面的偏见埋没了，祝福~(˶╹ꇴ╹˶)~,江苏
特别好看，非常震撼。两部没有一部让我失望，不管是音效还是剧情，都特别到位。超满意，剧情我真的超级喜欢，没有那么老套。贝贝放心冲，本人觉得超好看！（角色长的也很好看😶😶😶）,广东
最近比较好看的电影了,广东
虽然主旨核心价值观不是很正，但真的好看,北京
品质动漫，温暖心灵！,上海
好看，超燃的,河南
感觉不错，画质非常清晰，人物形象刻画的很形象，内容紧凑不拖沓，是非常好的一部动漫电影，希望以后多出一些。,内蒙古
*****治疗中心,上海
故事完整。热血，很不错的片子，推荐去影院观看，动作拳拳到肉，可惜这个档期选的不好，暑期档或春节档绝对比现在上座率高，加油！,湖南
看得比狂暴之路还让人亢奋,四川
很好的电影，值得观看！票房搞上去啊，想看第三部,湖北
電影很棒，希望导演繼續努力做更好的作品,广东
"雄狮少年2，草根逆袭的故事。但是比我想象的好看，动漫比现在的动作大片还打的好看是我意外之喜，推荐带孩子一起观看，很有教育意义。
🌟 推荐#电影雄狮少年2#",江苏
太好看了！上座率不高不知道为啥,四川
"雄狮少年2
延续了第一部的剧情，阿娟从一个舞狮少年变成了拥有舞狮功底的拳击手，打破了原有的叙事期待，在退赛陷入谷底后绝地反击，最终清者自清。在比赛分镜和调度上，结合了不同国家的拳术特点，且加入不同意象间的联想，做到了拳拳有力且清新脱俗。在人物塑造上，阿娟坚韧纯朴，剪了短发后多了些清爽帅气，肌肉分明拳拳有肉！美术画面都是国产一流水平！",江苏
"无需多言，必看!
🌟 推荐",黑龙江
画面无敌，动作比真人都好看，镜头太帅了，已经三刷了，每次看完内心久久难以平静,湖北
好看好看好看好看 最喜欢的动漫电影,上海
很好，票房为什么那么低,广东
雄狮1、2都是国产最好看的动画片，没有之一。,浙江
花有重开日，人无再少年。少年意气，热血沸腾。,江苏
雄狮少年二延续了第一部的剧情，阿娟从一个舞狮少年变成了拥有舞狮功底的拳击手，打破了原有的叙事期待，在退赛陷入谷底后绝地反击，最终清者自清。在比赛分镜和调度上，结合了不同国家的拳术特点，且加入不同意象间的联想，做到了拳拳有力且清新脱俗。在人物塑造上，阿娟坚韧纯朴，剪了短发后多了些清爽帅气，肌肉分明拳拳有肉!美术画面都是国产一流水平!#,江苏
故事和剧情都很棒 就是人物动画，是不是审美出现了偏差，还是被小日子影响太大，像我们的教科书一样被毒害了。人物外型不具备中国人的审美观。看上去说不出哪里怪怪的，单眼皮，凸嘴吧，塌鼻子,重庆
"就如野草一般，生生不息！
​电影的最后说清者自清！我也相信，清者自清，好电影总会被看到！道听途说，不足为信！如果仅从网上听了两句，就听风就是雨，那么，我看不起你！
不老套的剧情，这是我至今为止，在电影院看的最好的动漫电影，甚至比第一部还要好看！",河南
看完《雄狮少年2》，真的很棒，很热血! 无论是画面的处理，还是音乐节奏，剧情都特别棒。主角朝着目标坚定地努力，不断前进。音乐节奏很带感，故事剧情也很吸引人，细节感满满，让人看的热血沸腾，有笑点也有泪点。讲述普通人在大城市的生活，困难但又不轻言放弃，就像野草，虽不起眼但依旧深深扎根于土地，渺小却有力量。,北京
"首先给人最直观的一点就是，人物脸谱化。亚桑，肖张扬就像游戏里的反派，同时人物绘制的AI感有点强，咱不会说是用AI画的吧🥲
其次故事讨论了，传统武术的未来。通过拳击与舞狮与传统武术结合。在传统文化的去留、坚守与创新的表现上很辛酸。
说实话，舞狮和拳击，联系有点生硬。故事套路化，草根逆袭，可能拳击题材的太多了。前半段看似就是童话故事，但确实很吃这一套，动作混剪，燃动音乐。
后半段一个小波折，没有逆袭，有尺度的把握，在最美好的时候反乌托邦。波折又是靠网络舆论来压力，虽然很真实，但是网络舆论，网民让人看起来被工具化。而且也就是一下子。马上又进入到大决战，然后包饺子
除了有点ai感，画面可以，打击感欠缺。有一些莫名其妙的音效。
还有想问肖张扬的发胶什么牌子，这样子打都不乱，哈哈哈哈哈哈哈
主题：钢筋水泥森林里的野草。底层小人物的韧性，努力拼搏。
最后传统功夫的表现，成龙式的传统武打，点赞👍
雄狮少年一能打9.5分，那2应该勉强打个7分吧，故事套路化比较强，确实没有第1部惊艳！


🌟 推荐

🌟 推荐

🌟 推荐",湖北
还是那么好看,四川
非常喜欢，体验中华文化而且动态效果逼真，是一部超越10分的动画,广东
超棒超燃！仰天大笑出门去，我辈岂是蓬蒿人！,广东
很不好看，剧情老套,河北
中国动画片人物就不能创作的好看点吗？怎么弄的都好像*****似的,黑龙江
带两娃去看，孩子反馈不错，剧情很好，动画也很给力,广西
真的是你看了就爱上的国产动漫，今年为数不多良心电影，值得观看,内蒙古
动作设计非常出彩，但是配乐不如第一部好,浙江
连刷两场，真的好喜欢这个IP，导演能不能快点出3。,北京
好看！特别特别好看！我和俩朋友一起来看的，看的时候都让不要打扰她们，以前看其他电影那有这反应，真的很厉害。剧情稍微有点弱，但是整体来看，这绝对是t0级别的好电影，堪比无畏契约夜市半价剥皮小刀。大屏幕看的感觉超级棒，不是我说，之前看其他电影大部分评价都懒的写，一般就是看完就跑，今天这个真的很绝，细节也很到位，我只能说喜欢了,广西
舞狮少年不是舞狮的吗怎么改拳击了,无法获取
很好看，可惜上映时间不好,湖北
很不错，很喜欢这个画风和故事,北京
超级好看，看的热血沸腾，国漫加油✊,河南
近几年在电影院看过最好看的电影，真棒啊，太好了,河北
很好看      ,河北
"少年意气挥斥方遒——俯首甘为打工牛。
这就是真正的生活，说实话生活就是低头后接着再低头，但仍旧维护着为数不多的尊严。告诉我们要记得按时交医保.jpg。
理解了养成系电影的价值，阿娟长大了，他的成功真的让人高兴，因为他是实打实的练出来的，就不像很多剧里面成功的莫名其妙。
人物建模我觉得习惯了就好，画风可以接受。光是剧情立意就已经大于那些有的没的的质疑声了。渲染风格真的很有制作组的特色，非常好看，甚至以假乱真了。
但是有些地方叙事节奏有点卡，就是很想立刻喊出来但是中间黑幕了……想吼被憋着了有点不舒服，其他都很好。
",广西
看完会感慨真不愧是主角团，但是我喜欢好结局，有种正义必胜的热血感,江苏
怎么说呢，剧情挺喜欢的,无法获取
巨好看 巨励志,青海
好看！阿娟加油！！期待第三部！,浙江
#电影雄狮少年2#，好一个借力打力，见招拆招。擂台之上，总有下一招。好看。,广东
大出人意料了！当然是好啦！真没想到我们的动画电影可以做这么好！而且是动作片！简值是太流畅！配音、背景音乐等！好！好！好！,湖北
总说无名的人 我觉得这种人也能评论？但电影九分可以,河南
延续了第一部的高质量，是上乘之作！！！！,河北
非常好看，强力推荐！,上海
还不错。挺开心的。,江苏
"好燃啊～完整又成熟的一部电影，绝不输1，反而在故事立意、镜头语言上更上一层楼；
虽然情节推动有些套路，但是好看啊～里面有很多令人共鸣到窒息的现实社会文化，还有值得反复玩味的细节和呼应；
人物的皮肤、肌肉、毛孔、表情真实又灵动! 动作设计帅气流畅～
音效部分，个人觉得1更胜一筹，但2的音乐一响，依旧能挑动情绪、血脉偾张；
肖张扬 我是恨不起来的 因为这个反面人物竟然有些层次 且帅!
【最后想对差评中对舞狮有执念的人们说一句，剧名之所以叫“舞狮少年”而不是“少年舞狮” 不就是想表达少年身上的那份无畏、志气、坚韧和善良嘛，无论他们在舞狮还是打拳，而你们的执念恰恰印证了1的成功!】",北京
强烈推荐！！值得二刷！！,山东
好看  不知道会不会有3    我心里国漫巅峰。,辽宁
超级版推荐大家去看很棒的一个剧，bgm也特别燃。,青海
第一部我已经看了好几遍，第二部一出我就立马冲了！真的太好看了，强烈推荐给大家👍,海南
有哭有笑，有感动，也有感觉坏资本的可恨，中间被网暴的声音身临其境，我哭了，我认为被冤枉，委屈，是最值得我难过的。,无法获取
动作超级流畅好看，也不是那么传统的草根逆袭，阿娟一直挨揍啊，他可以被打败，但不会被打倒，至始至终追求的也不过一口气。,广西
阿娟长大了，记得第一部刚开始还特别弱小。期待第三部。推荐好片,北京
"看完了
非常失望
因为看评分很高（果然评分这玩意儿不能随便相信）
以为很好看
结果……
反正不尽我意
还不如看自己吓～自己
烂但至少有活",江西
一般般吧，是比较励志,浙江
2024.12.19在家看的第一部，感觉很好看，搜索了一下第二部发现正在上映，12.20去电影院看的，很值，不管是画面还是音效都很棒，首先支持国产动画，影片里不管是舞狮还是传统武术都是值得继承弘扬的，人物和剧情刻画的也很丰满，看到了很多星爷电影的影子，配乐也超级棒,辽宁
一如既往的好看,海南
真的好看。别听网上瞎忽悠，我花钱我喜欢看什么就看什么,广东
由1到2的精神传承，天行健，君子当自强不息！,广西
挺爽的，简单而不简约,北京
很好看，剧情画面比1更优秀了，好多年没看到过这么正的武打动作了，武打动作指导太专业了，呜呜呜真的很好看啊，排片好少，没什么人看好可惜,广东
《雄狮少年2》年度最佳冷门佳作，无惧黑子们的无底线煽动言论，导演直接在电影里回复了：清者自清，让时间证明一切！国漫加油，导演加油，希望第三部龙舟也三年磨一剑，像野草一样扎根于民间，绽放于田野，如同电影中最后绽放的花朵一样！,浙江
真的推荐看 这么好的片子我去到电影院只有几个人在看 真心推荐大家去看看 第一部能让我坐在里面几小时一直观看的电影 制片人真的很棒,贵州
还是很燃的片子,北京
"一如既往的高精度
好看强推",北京
"🌟 推荐：强推
🌅 画面：很细节
很好看，有笑点有泪点里面的剧情台词也很感人很触动到我心里我看过第一部第一部也很不错第二部非常好希望能快点看到第三部！！！出了必去电影院看真的看完我还想再多看几遍没看够真的让我很有很多很多的感触",江西
国产动漫之光！,广西
