comment,ip
好看，推荐大家一起来看看,河北
整体超棒的！大家都去看呀！,山东
喜欢传统武术无脑看,广东
我感觉就是看起来非常的震撼，我看过很多影片，但是很少去评价，但是这部影片我主要还是看他很高的评分来看的，只能说结果非常的就是满足心理预期，就是反正看了就该知道啊，特别的震撼，但是就是不知道为什么很少有人来看我也是整场就我一个人真的是很离谱，里面很多宣传的传统文化都是特别的有意思的，我本人也是非常的喜欢中国传统文化,江苏
就是我在大湾区的写照,广东
很好看 值回票价,浙江
雄狮少年2未免也太好看了就是舞狮太少了！但舞狮精神永在！木棉花冲破玉兰花绽放时太美了～感动哭,上海
不管是细节还是画质还是人物，比第一部都有很大的提升，人物调整方面，很具特色，很生动，情节很紧凑，BGM也很给力，周边也很精美，但是上映第二天就没有周边了，购票的时候明明还有的。,广东
超级好看，仰天大笑出门去，我辈岂是蓬蒿人。,山东
电影院投影仪太垃圾,广东
没有在电影院看1，这次补上了，打斗场景真的很流畅，音乐也是恰到好处，漂泊在外的打工人在听到爸妈说一句“回家吧”就会绷不住，中间纸飞机bgm那段都看哭…梦想和现实就是如此，在第一部的时候都说不好，但是官方还是证明给我们看了，别管外面那些乌烟瘴气的流言蜚语，努力做好自己比什么都强。加油吧,江苏
巨好看，看完充满力量！！！！,北京
"天呀  不得不说 国产动漫越来越棒了   看得我心情澎湃呀    这动漫做的和真人一样    故事情节真的好有意思呀    有点励志   就像我们中国人一样  不认输的性格   里面的人物真的很不错  刘家娟 打进 前四     看得我在电影院里激动大叫   真的好好看
真的很值票价    里面也有感人的情节   也看哭了   祝雄狮少年大卖  也祝我国国产动漫越来越强大   ",广东
故事虽然说老套，但宣扬了中华传统文化，让更多少年人知道我们还有什么应该传承。,广西
"内容很精彩也很清晰，非常的棒！

画质也好，打斗画面非常精彩，点赞👍",广东
难得写几回影评，雄狮少年值得，我可算知道为什么第一部被黑了，因为它真的好看，清者自清。,四川
因为看过第一部所以来支持第二部了，剧情还不错，建模场景很好看很厉害，虽然对整个剧情走向套路有大概准备，还是被震撼到了，支持国产动画,山西
特别特别好看特别特别燃推荐推荐 阿娟真的很好，永远不会被打到的，相信清者自清,广东
好看，能不能重映一下1，当时因为网上的评价没有去看,广东
超级好看 有教育意义 非常现实,福建
好看 可以二刷,河北
泪目了😭 呜呜呜,广东
这一周的大盘冷得滴水成冰，连续三天单日未能破3000万。一众在映电影中，老片《好东西》跌幅稳健地收割着长尾票房，享受着票房口碑双丰收的余韵。新片《破·地狱》以每日700万+的票房，拿下了含金量不够的三连冠。新片《雄狮少年2》则陷入了更加复杂的争议中，但争议未能换来票房提振。感觉电影的问题还是宣传的炮火不够饱和，知道这部电影的人还是不够多。真的很可惜！这部动画电影真的很好很高级很值得一看。#电影##跨年电影愿#,广东
#电影雄狮少年#雄狮少年2看了。个人感觉是一部接近八分电影。工作日的夜晚被我们包场了，所以不停发出声音地震撼我们的动画电影技术已经发展到了如此地步。“看这水！这光！这衣服的毛球！这塑料！”“好真啊”“看这皮肤！这汗！”以至于最后片尾曲的时候，还彼此为画面上的乱草地是实拍还是动画争了起来。最大的感受：动画制作最技术的精妙绝伦！再结合流畅完美的动作设计，如果和当下的真人武打电影比起来，光视角享受来说心中的天平是已经向这部动画电影了。剧情流畅合格，09年的生活细节让回忆涌现，其余让我心动的亮点接在图2这位老师的评论里了，值得一看！,重庆
最近我每天发好些条支持《雄狮少年》的微博，有些人闻着味就来，追着骂。我点开看过很多人的主页，发现居然很多女生。我觉得很遗憾，和你们同性别的包括我这个异性的都在为男女平权而努力。而你们呢，学那些无脑的人用残障人士的缺陷当成帽子到处扣。而且张嘴就是“你全家”“你家人”，真的让人觉得恶臭。你们，正在发臭。#电影雄狮少年2#,浙江
从雄狮1追到雄狮2，四个孩子长大了很棒真的很棒！还记得第一次看是路过电影院前看到一个立着的小海报，只一眼就被海报和题材吸引然后就买票看了。我觉得很好看，以为大家也会喜欢，没想到过了几天网上是铺天盖地的谩骂…没多久我的cp被不停地嘲讽…3年了幸好都还坚强地前进着#雄狮少年#,广东
雄狮少年超话对我来说打拳可能是最公平的机会了🥊#零帧起手安利雄狮少年2##电影雄狮少年2#,河北
刚看完雄狮少年2！！迫不及待分享“练武做人心气一定不能丢”太好看了今年最佳！！！原本以为只是简单热血的打拳片没想到超多搞笑片段都去看啊啊啊,江西
雄狮少年2强烈感受到，能在电影院看到这种片子真是幸福。,四川
看的这场雄狮少年2上座率好低，加上一个小朋友一起五个人，有点难过，好的电影应该被更多人看到。就像那年的盛夏未来，我觉得可以超越大多数我看过的经典的青春电影，吴磊贡献了演艺生涯最好的演技，可惜电影一片骂声现在查无姓名。,湖北
#电影雄狮少年2#如果偏见不是很大不妨去看看，真的是一部不错的作品！,福建
感觉雄狮少年2剧情节奏总体还行但观感明显比1要俗很多，1更童真可爱有灵气，2最俗、审美降级最严重的地方就是那个配乐，本来看到格斗主题下男人的裸体和四处乱洒的汗水就有点烦，还他叠的一燃起来就整两首rap，咋想的…我都看动画了你说我是图什么呢，听到中专男rapper在那里唱什么少年什么梦想什么生活都想笑，这些精神污染一般的rap根本没有任何让人动容和相信的力量，用作烘托气氛的bgm真是登味一下涌出，1灵就灵在童声配乐《flyaway》秒了不止一条街…求国产电影以后都不要请rapper来制作主题曲了好吗好的我们观众真的不喜欢,重庆
由孙海鹏执导，张苗监制的原创现实主义国漫动作喜剧电影《#雄狮少年2#》正在热映中。令人惊喜的是，影片上映四天豆瓣评分涨至8.4，不仅成为豆瓣2024年评分最高的国漫电影，也位居近十年国产动画电影豆瓣评分并列第一名。很多观众看完电影表示“热血提气”，而来自每一位观众的好口碑认证，也为电影提了一口气。L高分国漫《雄狮少年2》热映中，面对构陷，为所有人“争一口气”,四川
看过电影《雄狮少年2》，我的评分：★★★★★非常好看！无论是舞狮还是格斗，阿娟都是在用自己的方式打破樊笼，闯出更广阔的天地，在土地中长出来的理想主义的种子就像野草，旺盛的生命力。白玉兰绽放时闪回到第一部的凤凰花开，曾经的“弱猫”阿娟一步步找寻自己的路，时间之于他每一步都做数…O网页链接,广东
前段时间在朋友推荐下去看了《雄狮少年》，拍的很棒。最近《雄狮少年2》上映，依旧很好看！以前对动画不感兴趣，没想到里面的情节很打动人，被很多似曾相识的场景深深触动到。结尾《无名的人》的旋律响起，一整个爆哭。09的年阿娟经历了那么多的挫折，练就了一身过人的本领，如今15年过去了，你肯定已经过上了想要的生活，家人健康，生活幸福！仰天大笑出门去，我辈岂是蓬蒿人。愿平凡普通的我们都可以活出自己的精彩人生！,安徽
#安利我的爱看电影#雄狮少年2,江西
我喜欢是因为我想得少。#才明白我为什么会喜欢那些比较单纯的东西，因为我本身单纯。看电影想的只是自己想要的那些情感#我打算去看雄狮少年2了，虽然到现在我没搜任何剧情信息，这电影营销做得不少啊。,河南
#观影##《雄狮少年2》#在我心中这是一部真正意义上的现象级电影。从第一部开始，《雄狮少年》就走出了神话和传奇，把目光投向了基层的普通人，让“成长”贯穿始终，完整展现了主角精神内核不断成长坚定的过程。这部作品展现了昂扬不屈的精神和蓬勃旺盛的生命力，充满了磅礴的正能量，让人观之热血沸腾！这才是我最想在当下这个时代的文艺作品里看到的东西！不是无病呻吟！不是黑深残！在我看来仅凭这一点，这部片子能出现在院线就是一个极高的成就！《雄狮少年2》不仅有正向的精神内核动作戏也极其精彩，展现了强大的技术力和制作水平，看着无比过瘾，就一个字，爽！@电影雄狮少年感谢制作组的精彩呈现！谢谢你们让我看到了这么优秀的作品！@迦聆频伽_@silence_lulu都去刷！看一次不亏看两次血赚！！,河北
雄狮少年2真的值得一张电影票,江西
#电影雄狮少年2#雄狮2我辈岂是蓬蒿人L观影日记的微博视频,北京
#电影雄狮少年2#一如既往的好看，三年前的第一季我就超喜欢，真的太喜欢这个主创团队了，节奏超级好，画面超美，而且有很多callback，有木棉花，还有训练模式…我看之前还在想舞狮和格斗，这个是怎样的一种转变呢，没想到还是为了生活，阿娟的那像野草般的坚韧让我很感动。里面一共有三场比赛，我以为剧情会像我们想象的一样，直接在决赛里遇到肖张扬，没想到是这样的转变，（里面的舆论太真实了，是很多电视剧都拍不出来的真实）跌到谷底再绝地反击，最后那场比赛的设计好惊喜，好喜欢，好解气，不攻自破，让真相展现在大众面前。“就是为了争那一口气！”太燃了！！！今天二刷了，还是觉得超级好看，一刷我泪点在小雨给阿娟那封信，送给阿娟的特别礼物，野草背后是什么，是一头雄狮！“他强任他强，清风拂山岗。”“外练筋骨皮，内练一口气！”,江西
#电影雄狮少年2#（努力填补tag）看电影的时候本来很投入，结果反派一号自我介绍说他叫“金木阳”三个字尾音实在太华丽，一下就听出是阿杰了🤣,上海
#电影雄狮少年2#很久没有看一个电影这么代入这么热血沸腾！希望票房大卖！🔥🔥🔥超级喜欢最后的剪辑鸡皮疙瘩都起来了,广西
雄狮少年2很好看！！,北京
雄狮少年2巨巨巨打动我谢谢导演！今天在电影院获得了能量,浙江
今天开车在想《雄狮少年2》给我的别扭的感觉是啥。就，我当然不会认同传武能打，但电影嘛，架空点无妨，哪怕打着打着打出龟派气功我也能接受。那这别扭感哪里来呢？哪里呢哪里呢？后来想着想着看到前面的车打着左转灯向右拐，突然想通了。这别扭是因为整部电影导演都不信自己说的话。他心不「诚」。作为背景的上海、广州是单纯提供距离概念的名词，即便有知名景点的刻画，但它们都很空洞，也没乡愁；传武摆在一个能打赢现代综合技术的高企位置，但传武的拳理和拳术的阐述都是缺席的；阿娟的弧光也是扁平停滞的，他争一口气并非因为自省，而是有人提供了途径……制作人没有信过这个故事，也没多少情感投射，我甚至觉得他其实也知道传武很沙雕，但这样讲故事能buy很多观众。就，非常别扭。另外还得吐槽一下电影的错位——这也是中国电影长期存在的叙事问题。阿娟的「深渊」困境是啥？被构陷，即便这个构陷的过程跟龙王被丈母娘大巴大巴打耳光没差。而他要解决困境的方式是揭发白毛作弊，问题白毛打拳作弊它跟你被构陷没因果关系啊。这就是一个错位：困境和冲突无关。正正是因为错位，假设，咱们假设哈，假设白毛是凭过人的臂力超脱的技巧真材实料打擂台的，那是不是意味着阿娟就完全没有申冤无门了呢？这也正是因为错位，才会设置作弊这个段落。但这都不是最大槽点，白毛背后的长得像塔寨村东叔一样大boss做出所有涉黑、买裁判、造谣的犯罪行为就是为了打压隔壁司法拍卖十万块的铺位的武馆？？？？塔寨村的生意这么难做吗。。。综上，如果雄狮1是欠缺叙事技巧但不妨一看的作品，那雄狮2就是严重缺乏剧作诚意，但凭非常牛逼的渲染和物理动态效果依然不妨一看的极端型作品。它的渲染真的很牛逼，以至于我都不想看它扯剧情而摸下巴思索这究竟是不是半实景渲染。,广东
雄狮少年2，很好看！看了才发现是一部动画片,内蒙古
好看爆了！！！！！！#雄狮少年##电影雄狮少年2#,河南
#雄狮少年2好看#我看了第二遍格斗比赛的解说员看不起传统武术，大家都觉得传统武术比不上现代格斗，给阿娟的开场音乐也很讽刺，…学过历史的都能代入几十年前外国人看不起中国人的种种导演没有回避，甚至去直面争议，通过电影阿娟的成长，重新让我们树立起民族自信、文化自信而九漏鱼键盘侠，就只会用画风，rh的字眼博取眼球可悲至极，可笑至极,河南
雄狮少年2里面的音乐都非常好听，片尾曲无名的人歌词特别打动普通人，摘抄如下：我是这路上没名字的人我没有新闻没有人评论要拼尽所有换得普通的剧本曲折辗转不过谋生我是离开小镇上的人是哭笑着吃过饭的人是赶路的人是养家的人是城市背景的无声我不过想亲手触摸弯过腰的每一刻留下的湿透的脚印是不是值得这哽咽若你也相同就是同路的朋友致所有顶天立地却平凡普通的无名的人啊我敬你一杯酒敬你的沉默和每一声怒吼敬你弯着腰上山往高处走头顶苍穹努力地生活你来自于南方的村落来自粗糙的双手你站在楼宇的缝隙可你没有退缩我来自于北方的春天来自一步一回首背后有告别的路口温暖每个日落当家乡入冬的时候列车到站以后小时候的风再吹过回忆起单纯的快乐在熟悉的街头有人会用所有的温柔喊出你的名字离家的人啊我敬你一杯酒敬你的沉默和每一声怒吼敬你弯着腰上山往高处走头顶苍穹努力地生活无名的人啊我敬你一杯酒敬你的沉默和每一声怒吼敬你弯着腰上山往高处走头顶苍穹努力地生活无名的人啊无名的人啊无名的人啊车来啦太多牵挂就别回头啊无名的人啊车开啦往前吧带着你的梦个人觉得还是毛不易唱的更好#电影雄狮少年2#L星月传说10的微博视频,江苏
正式宣布这张9块9买的全国通用980元电影卡，入选本人2024年度好物榜单的前三这个卡有多划算呢？每一次买东西都可以优惠！不管是电影票、还是XBK☕️、FKC🍟、必胜客🍕、瑞幸咖啡、奈雪，都是不限次数、不限时间可以用这张卡里的余额去抵扣优惠的！而且还可以叠加其他活动一起使用！充话费也可以使用哦最近很多热门电影，比如已经上映的电影#好东西#《破地狱》《猎人克莱文》《雄狮少年2》《指环王：洛汗之战》，即将上映的电影有《张杰曜北斗巡回演唱》《狮子王：木法沙传奇》《误判》等。用这张卡和朋友看一场电影再喝个咖啡、吃个饭，一天下来能省不少！想冲的宝子看评⬇️，戳进去mai就行啦～,广东
看小红书发现个应该是侏儒人吧，长不大，很可怜，买了5斤苹果，支持一下，感觉社会应该多给这样不容易生存的人一些机会～实在太可怜了☹️妈妈自己去德国🇩🇪餐厅吃了猪肘还喝了啤酒🍻幸福美满的妈妈👩看了雄狮少年2，没有1好看但是也不错👌。但是电影🎬终究是电影，在生活里也许……傲慢的人能到最后普通老百姓却无法可依,天津
雄狮少年2看完了，这是我今年看过的第二部电影，感觉没有第一部那么惊艳，但也很好看。,海南
雄狮少年真是宣发费用花不完了？虎扑都一堆贴子，真是大手笔。#电影雄狮少年2#,北京
#电影雄狮少年2#很好的电影，人物，故事，画面，都立起来了。画面背景，细节，流畅度都很好了。不应该被网上一些声音干扰。从一到二，我都看了，支持电影。加多一些排片吧。,福建
#电影雄狮少年2#今天去看了下午场的，全场只有四个人，我和我朋友、一个妈妈带着小朋友，小朋友全场跑但没吵。按照这部电影的质量，实在不应该是这样的上座率。好多人说接受不了角色的眯眯眼设定，我个人感觉瑕不掩瑜，剧情、动作、配乐、细节、分镜各方面都很好。表面上是拳击台上的热血少年成长故事，是传统武术与现代拳击的生存对抗，其实是促使我们思考中国传统文化当下的生存境况。阿娟真诚、笨拙、执拗，一步一步成长，到最后木棉花开的一幕呼应到第一部阿娟被木棉花砸中，整部片并没有脱离舞狮这个核心。影片最后的演职人员放送部分，各个场景转换，拳击台上的狮头始终都在。我感受最深的是配乐，很喜欢醒狮鼓的鼓点，在情绪递进和情节转换上超级合适。希望更多人能进电影院去看看吧，真的很值得！,广东
#雄狮少年2#超级好看！好看的电影最明显的就是能让人一直看下去，好多电影看一看就觉得没意思看不下去，这个电影很热血,辽宁
刚看完#电影雄狮少年2#，先夸一下画面，绝对世界一流，很多没有人的镜头几可乱真。创作团队非常老派，电影充满了巅峰期港片的韵味，最关键是有那会港片的精气神儿。我更喜欢第一部，尤其是后半部，结尾的莫欺少年穷是绝对的点睛之笔，看了不下十遍。第二部的突破在于动作戏，中国（全球）功夫片衰落了，用3D模式让它复兴值得尝试。缺点就是配乐不如第一部。期待续集！小眼睛阿娟，屌丝不哭站起来撸，跟傻X硬钢！,北京
雄狮少年2真的hin好看！！！！大家去看！！！！！！！！！,西藏
雄狮少年2，我看完了。那种刻苦训练、求胜心切的场景太感染我了。坏人坏到极致，也特别可恨。突然的反转，一句咸鱼翻身，男主翻身正名，反派翻身变为真咸鱼。冷静来说影片的确在刻意宣传“努力就能赢”的想法，而且我发觉男主为打拳赚奖金的心理描写却没有刻画。剧情很简单，内心斗争没那么反复又复杂，得知反派强大秘诀，立马练习克服和拆穿的对策。我们不那么多思考。这部电影就是，爽、好看#话多了去#,北京
#雄狮少年#第二部在不知不觉中竟然上映了还是网上冲浪时刷到的上映消息第一时间就买了今晚的票全场只有我和一对母子宣发做的完全不行片子是好片子第一部在影院看完后回家的路上就一直听着《无名的人》那是2021年夏天，刚来到上海两个月，同样是漂泊在外初出茅庐的菜鸟那时候我相信努力奋斗与认真拼搏三年后的今天电影里的故事也发生在上海看着那些熟悉的场景再次听到张韶涵版本的《无名的人》已然不是同样的心境但是很庆幸尽管到了现在这个年纪的我仍然会被热血的故事所打动今天的我还是愿意相信努力奋斗与认真拼搏不过也带了一份淡然与豁达并不是所有路途都一帆风顺并不是所有奋斗都有收获但我仍然会，以及一定会先去拼尽全力就像故事里的他们抱着最坏的打算拼尽最后一分力气不要放弃不要放弃不要放弃那些一直坚持着的日子终会在某一个瞬间会成为照亮前路的一束光#电影雄狮少年2#,上海
雄狮少年2依然很好看鱼羊鲜也好吃好像比上班还要忙碌每天不知道在燃什么,安徽
#上证快讯#【2024年我国电影贺岁档新片票房已破15亿元】据灯塔专业版，截至12月18日15时30分，2024年贺岁档新片总票房（含点映及预售）突破15亿元。《好东西》《蜡笔小新：我们的恐龙日记》《海洋奇缘2》位居票房榜前三。此外，近期上映的《破·地狱》《雄狮少年2》也有不俗表现。O2024年我国电影贺岁档新片票房已破15亿元,
雄狮少年2真是一如既往的好看虽然舞狮的戏份很少但是依然充满热血像是课间十分钟和上课四十五分钟的关系果然生活是生活，热爱是热爱总之印了那句经得起时间检验的就是好东西,宁夏
雄狮少年2故事和画风不仅保持了1的水准，还将现实主义题材再次发挥得淋漓尽致，动画片导演以后请都保持这样的拍摄水平好吗～众所周知他们也没啥宣传经费，但是好看爱看大家快去看！！！#电影雄狮少年2#,北京
今天票房2750万，《破地狱》680万累计9000万，《好东西》620万累计6.51亿，《误判》590万累计7280万，《雄狮少年2》210万累计3900万。#跨年电影愿##微博电台计划##影话直说#电影温特的微博直播,广东
#电影雄狮少年2#终于出去走了一圈了虽然没去啥地方，希望会慢慢变好,湖北
山东水利职业学院超话#舞狮##电影雄狮少年2#祥狮献瑞，瑞气盈堂。舞狮者辗转腾挪，如灵动火焰，似祥龙戏珠。每一步跳跃，皆踏响新春韵律；每一次摇头摆尾，尽显华夏威风。锣鼓喧天处，雄狮舞盛世，福泽伴祥音，共赴新程，同迎璀璨。L大海之声广播电台的微博视频,山东
《雄狮少年2》太好看啦,广东
雄狮少年2！好好看啊！节奏紧凑动作流畅剧情有燃有泪是制作非常优秀的3d动画电影（除了插曲我真的不喜欢），我属于看电影没有耐心的人，节奏稍微慢点剧情无聊一点就会没耐心走神，但看这部完全不会无聊到想看手机。最重要的是！没看过1完全不影响看2！作为直接看2的观众一点都没感觉到续作门槛！好意外！上映有段时间了但一直没兴趣看，这几天刷到首页很多人夸，就想着补补1过几天再去看。结果今天下班后被放鸽子了，路过电影院临时决定去看，看完后觉得这个临时决定太正确了！开心！,陕西
#电影雄狮少年2#作为一个上海人听到那么多上海闲话很是开心呐二的剧情非常好看，是一部爽剧，想二刷,上海
看完雄狮少年2之后火速补了第一部两部都是很客观的好电影！没有看过1也不影响看第二部！安利越是丧的年代越要多看雄狮这样的电影,广东
#电影雄狮少年2#今天看了燃，很燃，可以当真人电影看，又不会有看真人电影那种讨厌,浙江
替《雄狮少年》1&2不平又惋惜，好作品被网暴。当年1陷入“小眼睛”争议时主创的回应陷入了“吃了几碗粉”的自证陷阱，那时候就该旗帜鲜明地反问“是不是长得不够好看的人，没有模仿日式动漫的卡姿兰大眼睛，没有模仿梦工厂的大圆脸，在动画片里做个主角都不配？”，用贴标签对击贴标签，用上纲上线对战上纲上线。哎，这个要靠魔法对轰的世界……,重庆
电影后面的彩蛋🎶#电影雄狮少年2#L张宇大同鞋的微博视频,江西
谁懂朋友说“我养你啊”这句话的含金量！#电影雄狮少年2#全国热映中，生于野草，活成雄狮，大银幕见！L电影雄狮少年的微博视频,
#电影##雄狮少年2#⭐⭐⭐⭐坚持！,天津
雄狮少年2好好看，不愧是全首页都在推，我还以为2舞狮改打拳了应该不会更好看，没想到剧情和动作戏都太牛逼啊,福建
雄狮少年1&2，一部讲舞狮，一部讲传统武术，聚焦草根逆袭，喜欢热血漫的小学生爱看，喜欢周星驰电影的80后也爱看…#电影雄狮少年2#,北京
好听张韶涵《无名的人》（《雄狮少年2》电影主题曲/片尾曲）K无名的人@QQ音乐,广东
【#馆花追剧宝典#】12月14日，《雄狮少年2》上映。不出意外地，网上看过的观众和一些没看过的观众，又开始了新一轮的老命题争执。其实，这几年一搜“雄狮少年”，都还能看到近年前排言辞尖锐、数据可观的“理中客”。他们的观点也都很一致——“这样的电影居然还能有第二部？”好在，《雄狮少年2》的答卷是令人满意的。至少，令长久以来坚持支持他们的观众满意。动漫超话国产动画超话#电影##雄狮少年2#O《雄狮少年2》上映后，国内又要多一大批破防的人......,广东
雄狮少年上2了我不得不想到大一寒假的时候我去刷了两三遍，当时网上一片骂的说乳化唐氏收了老美的钱，但是我逆反心理比较重就去看了，真的很惊喜很好看还带同学去看了，都说很好看，那些说乳化唐氏的自己照镜子百分之99没有阿娟好看而且还有粤语配音版我特意去刷了,日本
#雄狮少年2争一口气#电影《雄狮少年2》今日发布“争一口气”正片片段。擂台上拳拳到肉的比赛，背后满是阴谋诡计。#雄狮少年2中的网络暴力#阿娟过往录像被恶意剪辑并大范围散播，幕后黑手正是比赛的操控者金木阳。求真拳馆的澄清不但没有改变局面，反而让情况变得更加棘手，陷入越描越黑的境地。但清者自清，面对质疑，阿娟要用自己的方式，为自己争回这口气。电影《雄狮少年2》由孙海鹏执导，张苗监制，正在热映中。L电影雄狮少年的微博视频,广东
#深焦口碑榜##电影口碑榜#《雄狮少年2》导演：孙海鹏塔塔君  ★★★☆值得一看坚信武术是生活最好的比喻句，在生活之上赋予想象力的电影同样也是。延续第一部对城市与现代的观察，离开广东到了更现代化的上海，在异乡最值得做的、做得最对的就是寻根，寻家乡之相似，即在钢筋混凝土中寻武术之根，并以比喻句的方式融入现代，于是阿娟对传统武术的改造即成为现代，击碎象征钢筋混凝土的石膏粉，在现代城市“生根发芽”的过程。但且不说网暴一段根本就是主创自己的发声诉求导致与时代背景格格不入，这寻根溯源本该是从功夫电影根源开始讲起之势，打擂台的编排总是依赖弱化现实力量的升格镜头，切断所有动作的连贯时间，先弱后强再一招必胜，是否南辕北辙？以及，现代真的那么容易融入吗？看在最后不忍想到阿娟的故事终究还是理想化的，一介草根还有“背景”可依偎。,北京
近几年由于一些原因我对国产3d动画电影慢慢的有些退烧了，具体原因很难三言两语讲完，今天终于鼓起勇气，带着一点批判和并不算高的预期走进电影院看完了雄狮少年2。说句真心话，这部电影用十分高的商业电影剧本完成度，配上了目前我认为国内动画电影制作技术的最高水准，我想坚定的给这部电影打9分，技术类的东西说多了也只有圈内人懂，多说无益，走进电影院看完就好，，不用考虑什么情怀什么支持国产，只用感受一部精彩的电影该给我们带来的东西就可以，然后你一定会得出跟我一样的结论#电影雄狮少年2#,上海
雄狮少年2太好看了…看得我裤子飞出二里地………太好看了…大家都去看，好吗，好的。好的。,上海
“比赛还没结束，这口气，我要争回来。”张韶涵《无名的人》(《雄狮少年2》电影主题曲/片尾曲)K无名的人@QQ音乐,北京
看了这么多总体来说还是动画好看，可能我现在的审美只能欣赏动画。荒野机器人、海洋奇缘2、雄狮少年2最佳！,江苏
#雄狮少年2##电影雄狮少年2#看过第一部，很喜欢，第二部剧情虽然从舞狮换成了格斗，但是中心思想都不离我们的传统文化。网上的黑料大部分都围绕着阿娟长相是国外的刻板印象，但是看过第一部的都知道，阿娟就长这样不理解这一部里，阿娟长大了，经历过黑料漫天的他更加坚韧了，就像那些野草，很多场面都给我看哭了想起“少年强则国强”不蒸馒头争口气，是自立自强的表现，还有片中的永不服输，都是我们中华民族的伟大精神啊！片里的格斗场景太燃了！！！太真实了！招式太丝滑了！！！很多空镜画的也特别有意境，再配上极度适配的BGM，一部让人心潮澎湃的电影出现了主创是用心的在创作的，很开心我们国内的动画电影能够越做越好了！中国动画电影加油！！@电影雄狮少年,内蒙古
看雄狮2让我想起最初接触过的那些香港电影，有些元素多有重叠，譬如落魄的少年拯救破败的武馆，一路高歌中途遇见强敌落入低谷再是站起，不过雄狮2加入很多属于这个时代的东西，比如击败主角的不再是有形之物，而是网络是流言，无形的东西更具压迫感，人是社会性动物，没法不在乎他人的评价，最后少年站起挥出融合传统与创新的一拳，正如这个故事。,安徽
#雄狮少年2中的网络暴力#罕见！北京市公安局的两个政务账号【平安北京】【首都网警】也下场针对网络上关于《雄狮少年2》的造谣构陷和网络暴力表达了明确的态度！其实不喜欢甚至讨厌《雄狮少年2》并没有问题，汝之蜜糖彼之砒霜嘛。有问题的是一些人捕风捉影，非要把自己内心阴暗的揣测强加到这部电影身上。他们现在是不是也要把北京市公安局也列入反贼名录？#跨年电影愿##脆评影市#,陕西
今天这个场次只有三个人，包场了。影片太棒了，堪称完美了。实名推荐，刘家娟！你一定会成功的！还有阿猫阿狗以及师傅们。有时候真的需要抛开偏见，你说了解的“真相”就一定是真相吗？#电影雄狮少年2#,福建
《雄狮少年》第一部票房2亿却亏损，第二部上映4天仅3500万，破亿艰难。我就不明白了，这《雄狮少年》第一部的票房明显受角色造型影响，明摆着观众不太买账，主创团队咋还不吸取教训呢？做电影肯定得考虑观众喜好和市场反应呀,广东
你说人言可畏，但我相信清者自清#电影雄狮少年2#全国热映中，生于野草，活成雄狮，大银幕见！L电影雄狮少年的微博视频,
雄狮少年2怎么是格斗啊啊啊虽然也挺好看的，本来看过1还想继续看舞狮来着小小失望,浙江
雄狮少年超话#电影雄狮少年2#在嬷了在嬷了！,北京
雄狮少年2好看!好看好看真的好看中国人爱看!!都给我去看啊啊啊啊啊啊画面细节，配乐，剪辑都完美特别完美，我觉得太神了比第一部竟然还好看，应该是这几年我会反复看最多次的动画，情感和动作都做的特别好很燃很打动人,湖北
《雄狮少年2》电影本身不错的，热度也有，如何把热度转换成票房，是片方应该思考的。重复做无意义的热搜，不如把争议点放大，让大家去讨论，那些偏见和谣言自然不攻自破。,北京
三年之约已至，草根少年阔别归来。从小镇到大都市，雄狮少年永远不惧出发！携程旅行，陪伴每一位雄狮少年的热血之旅！上携程🔍携程包车游，和阿娟一起探索更多亲子游好去处~#携程包车游##雄狮少年2定档##电影雄狮少年2#L携程包车游的微博视频,上海
#星•银幕Whole#由孙海鹏执导，张苗监制的原创现实主义国漫动作喜剧电影《雄狮少年2》正在热映中。令人惊喜的是，影片上映四天豆瓣评分涨至8.4，不仅成为豆瓣2024年评分最高的国漫电影，也位居近十年国产动画电影豆瓣评分并列第一名。很多观众看完电影表示“热血提气”，而来自每一位观众的好口碑认证，也为电影提了一口气。L中影院线的微博视频,北京
阿娟和阿狗也无法躲避土味情话的攻势，现场一度相当“娇羞”#电影雄狮少年2##电影生活家##雄狮少年2首映礼#L观影日记的微博视频,北京
#雄狮少年2#阿娟面对网络暴力，坚韧前行。她的传统武术传承之路充满挑战与成长。#动作电影##格斗#L影像迷情的微博视频,北京
爱上咸鱼，只需要一位广东大厨#电影雄狮少年2#全国热映中，生于野草，活成雄狮，大银幕见！L电影雄狮少年的微博视频,
雄狮小黑蛇？昨天去看了雄狮少年2，太好看啦！！！太帅了，我好爱！图由即梦Ai生成，挺好用的，推荐推荐#AI创造营##蛇年##雄狮少年#,广东
雄狮少年2（2024），#跨年电影愿##雄狮少年2对现实社会的映射#妈呀！好看的啊！技术层面全面升级！吊打好莱坞动画！而且最让我惊喜的是那些音乐的部分，rap出现的很当代做得也很好，惊喜中国动画已经能做到这种程度了吗？完全本年度院线最佳啊！这部电影证明了“讲好故事”还是电影之所以好看的唯一方法。黑皮草根少年雄狮暴击资本混子凡凡哥，“坏人”又美美隐身了。鱼缸、水草的蒙太奇使用最佳，“野草”是本片的麦格芬，推进了身处异乡的游子浪客之心。天南地北口音的“真功夫”不是褪色了，是隐藏在视角的身后，我们永远需要反转和真相！本片作为本年度文化输出和记录，丝毫不过分的啊。,北京
雄狮少年2真的很好看啊哎,浙江
