comment,province
#说说##职场那些事儿#换Z陪同，是个学习的好机会学领导、专家怎么沟通；在现场专业知识学饭桌上怎么说话跟着Roy，还蛮好的，虽然工作强度大一些但还挺好的今天九点差不多才到Ju里，在车上我笑着和他说，今天加班四小时明天歇回来吧嘻嘻～明天先本着不耽误工作的情况下，可能去大厅帮一天忙，申请到了周四上午好久都没有做运动了都，也想好好休息一下陪麻麻吃顿饭真的有好几天没在家吃家常菜了甚是想念麻麻做的饭菜终于！！我在今天拥有了我的胶囊衣橱了！！嘻嘻以后我就可以自己任意挂搭我的衣服了还是挂着衣服看着得劲儿！！睡觉明天洗头洗澡还想去看#电影好东西#,山东
成为小孩儿做个小孩儿只做小孩儿#电影好东西#,江苏
#电影好东西#✖️#贤movie观影团#双城联动🎊厦门长沙╭活动╮冲破规则💥照亮自己╰战报╯高赞频出💪🏻热词上榜11月22日📣影院热映中,北京
电影还是美化了一些事情，但是有一件事我和茉莉一样，如果要问这世界上哪件事让我最骄傲，那就是做了我妈的女儿。所以我永远不会逼我妈做她不愿意做的事，她是自由的女人，她有自己想做的事业，我不会将她困于家庭，困于照顾孙辈，如果她当初能独自带我长大，我一定也没问题的。希望我妈能一直这样自由，我会为她兜底，就像小时候她一直兜着我一样。#电影好东西#,浙江
看完好东西出来，刚骑上自行车没走多远就开始下雪，冰凉的雪花穿过眼镜打在我脸上，可真冷啊#北京下雪##初雪##电影好东西#,北京
不要活在别人的质疑里，外界的声音也许对也许不对。当内心被动摇的时候请坚定自己的选择。#电影好东西#,湖北
#电影好东西#真是好东西,浙江
#电影好东西#第一次看是观影团没花钱，火速把票补上。,福建
以前觉得一个人看电影是一件非常孤独的事现在觉得当你内核稳定的时候会觉得一个人看电影也可以是一件很享受的事情看完这部电影最吸引我的一句话是：正是因为我们足够自信和乐观，才可以直面悲剧如果能让你开心，那就是好东西🧡愿所有女孩都能快乐勇敢自信相信自己接纳自己真正的爱自己！！#电影好东西##女性成长﻿﻿##电影观后感#,浙江
好东西我的评分：#电影好东西#🌟总体评价：好看，用喜剧的方式输出价值观，没有令人讨厌的说教，也没有用荒诞纯喜剧的空洞，巧妙的用幽默化解争执，人物内在很有力，输出的也很舒服。这部电影不是拍一个女生的故事换高票房，是用电影的形式记录千千万万个女生的故事。跟自己和解，和世界和解。,天津
该怎么形容好东西呢明媚且对味舒心且悦耳#好东西的歌单也是好东西##电影好东西#,湖北
#电影好东西#值得一看很好看,天津
#电影好东西#真的好看！是今年第一部也是唯一一部想二刷的好电影！真真儿的好东西！宋佳演技绝了！,福建
#电影好东西#对自己诚实真诚地表达自己不被定义、不被凝视不被传统的条条框框所束缚没有世俗定义的成功男人和女人都不应该被定义真实自有万钧之力,福建
好东西我的评分：#电影好东西#好东西！就是！！好！！！,吉林
#电影好东西#票房破2亿，恭喜🎉,上海
#好东西票房破2亿#电影《好东西》票房突破2亿。#电影好东西#,广东
今天意外和老公包场看了个电影，不过还是#电影好东西#好看，看完电影在回家路上心里os：老公还是蛮好的，做完手术可以下床了就给我按背，自己穿个病号服慢悠悠得出去给我买狼牙土豆出院回家了也是让婆子妈每天买我喜欢吃的菜做给我，明天陪老公拆完线就要先去上班了，和老公互相都挺不舍的,重庆
#电影好东西#观后感：建议男人别看因为可能会看不懂里面的反讽毕竟电影里的男的都又普通又自信还对外建立好男人好爸爸形象而且我转头给MFY说和小叶上床那个男的真贱别人不喜欢他了他又倒贴缠着人家以为自己又多牛逼了被女人狠狠爱了其实呵呵然后最洗脑的一句台词：“我正直勇敢有阅读量我可怜什么？”,陕西
非常好的一部作品什么是好东西呢如果能让你开心那它就是好东西#记录##电影好东西#,广东
整个观影过程中，我一直在想，如果把我当单身妈妈这些年的生活记录下来，比这个还要精彩整个电影都是一种很松弛的感觉，想到昨晚和远在🇺🇸的好朋友的聊天，也被他夸奖很松弛状态很好，就觉得自己很棒。但这种chill真的不是与生俱来的，而是通过努力得来的。这些年，我一直很认真在成长，在治愈自己，在学着独立，学着调整心态，尝试新东西……而当我拥抱世界时，这种内心的力量就会增强。这其中不得不说，工作给予我的是最重要的成长，它让我的生活稳定了下来；让我对自己重新认识：原来我是可以做好一件事的；让我有了底气去再次出发；更让我得到别人的认可和尊重。女儿也成长的很好，这不是我的功劳，要归功于造物主，赐予我这么棒的孩子……每次想到这些，我觉得生活真的很幸福，充满感恩。而这些又变成能量，让我获得更多。所以再不要说单身妈妈很可怜了，我们的快乐很多人可能永远无法体会，因为这是一种掌握自己命运，养育自己的体验。而爱情呢？就像电影中演的，谁也不会阻挡我们探索自己。随缘吧，世界上又不是只有男人#电影好东西#,陕西
#滥俗的歌#看到一半忍不住发，第18分钟甚至想落泪，总之就是很好看很好笑！！！！#电影好东西#,天津
#电影好东西#看完穴位都被打通了，才看完三天又想再看一遍茉莉听声音那段是最喜欢的！！多少妈妈会看到自己,广东
感谢每一位支持与喜爱小好的观众！其他人都是你生命里的NPC，你才是故事的主角。电影《好东西》累计综合票房破2亿！能让你感到开心的，就是好东西～#电影好东西#正在热映中！整点新东西，说点新话题！,北京
好东西我的评分：#电影好东西#非常好看都去看都去看,天津
好东西太好看了好东西太好看了好东西太好看了#好东西##电影好东西#,黑龙江
我真的要成为烧一会导演的粉丝了啊啊啊啊啊啊啊啊啊好喜欢她的谈吐#电影好东西#,福建
#电影好东西#真的是好东西！推荐,湖南
Datingmyself！很幸福的一天，认真收拾了自己（化了淡妆、戴了耳钉、还喷了点香水）出门和自己享受这美好的午后。看了心心念念的《好东西》，然后买了杯咖啡坐在路边看过往的行人，耳机里和M字闲聊一起复盘着刚刚看完的《好东西》，再在日落前搭上回程的公交车，准备写完自己的感想就继续完成这周的专业英语。话说好东西，我愿称之为今年最好看的电影啦！围绕女性主义展开的电影，却一点也不严肃，更多的是搞笑和轻松的氛围，也不过分点评（当然想必还是会有很多人破防吧），此外还伴随着许多其他热点话题的点缀，真的挺值得一看的。很喜欢剧中小叶带着小孩听声音那段，暴雨声是鸡蛋下锅的声音、熊猫吃竹子是折菜的声音......不同的视角展开下，是母亲那些“看不见的家务”，与此对比的又是前夫所谓的“我已经比很多人做得好了”，而像前夫这种“女权男”，试图融入“女性主义”来分一杯羹的现象，也被以各种角度嘲讽了......当然还有典中典的胡医生，也是很让我震惊的我这阵子才在小红书刷到的“FWB”居然在电影里看到了，不过电影还好在，并没有批判小叶的“恋爱脑”，反之她体现的是勇敢去爱（呜呜呜这里真的好感动小孩夸小叶眼睛的那段，当时我的感慨就是果然充满爱的人就会很自然的释放自己的爱）！（还有片中关于月经的讨论也不错）对了，还有一个精彩的是，剧中铁梅已经是“铁一般”的女人，作为最理想化的“新时代女性”，并不告诉我们一个标准应该是什么样，反之传达的是“我们追寻女性主义，要打破旧的标准，但也别被新的标准束缚”！三个女性角色，小叶、铁梅，以及还未被驯化过的小孩，都以各种方式向我们展现她们的力量，女性互帮互助的力量！支持所有女性去看！！！最后，喜欢小孩那句话“我正直勇敢有阅读量”！想说的太多......总之都去看！支持“女子东西”！#电影好东西#,福建
#电影好东西#好看！！,广东
#电影好东西#这部电影真是一个好东西！太爱了！,天津
《好东西》如果是章宇教我打鼓也愿意，即使他不愿意，真的帅邵艺辉导演从《爱情神话》到现在，细腻的镜头语言，坦诚热烈的人物。很多人说像是父权社会下的虚假繁荣，但是用喜剧轻盈面对荒诞现实，跳出游戏规则吧，让你开心的东西就是好东西。#电影好东西#其实还有一个问题想问导演，今天一直举手也没被点到作为大学生，大学课本上有的文章充满刻板印象，周围的女性朋友仍然不够敏感，为了避免现实中的大部分矛盾还是会选择逃避，做了很多努力后，社会规则也不会为此改变，即使不玩这个游戏，也并不容易脱身，陷入迷茫，导演或许有什么建议吗最后希望票房大卖,山西
好东西真是好东西#电影好东西#,湖北
终于看了#电影好东西#！真好，太好了！,上海
好东西我的评分：#电影好东西#情绪波动的离开影院，真的感触较大，影片中有很多非常巧妙的设计，有不少对女性很友好的美好的关注点，让我看起来心里暖暖的很舒适，看完之后真的是情绪上头，在这部片子中，男性的存在被弱化，女性的力量，独立的女性和有爱的环境，并且可以从孩子的角度去发现生活的不同，去治愈大人童年的记忆。《好东西》真是好东西，去看。,江苏
2024最佳华语电影超好看超好看！！！爱上宋佳只需要短短三秒钟楚曦也好美#电影好东西#真是好东西,湖南
#电影好东西#的这张海报里信息里原来这么大，钟楚曦cos了谁，大家都看出了吗？L艾桂冰的微博视频,广东
#电影好东西#这段真的。但我文化有限表达不出来,黑龙江
好东西真的是好东西#好东西的歌单也是好东西##电影好东西#LChanceuxkexin的微博视频,天津
#电影好东西#好东西是好东西,湖北
看#电影好东西#种草的口红💄#HOURGLASS##356FOXGLOVE暖栗豆沙#,湖北
那些感受到被爱的瞬间，你还记忆犹新吗？#电影好东西#被好东西的小孩姐疗愈了#鹅来唠新片#L电影狂热者的微博视频,北京
真汉子从不言败，这真是一场痛快淋漓的对决……#电影好东西##新片推荐#L嘻哈电影的微博视频,北京
昨天写完#电影好东西#的那条微博正文后zy和我说她喜欢这个电影中的一个状态“也许我们没法做到的“最好”，但我们能做得过更自己一点儿”我借着她这句话拓展一下1.关于最好或更好暂时先把最好理解为成为最好，即成功成功一直以来都不是件一蹴而就的事情，而是循序渐进的，甚至可以说这是一个概率问题，数学问题若做一件事情成功的概率是10%，失败的概率是90%，但连续做30天，那么成功的概率会被拉升到96%既然是数学问题，那就一定会有参照物，即我相对谁更好，我相对谁更成功？宋佳想比其他妈妈做的更好，所以她在意读者对她的数落，所以她多次出现“我多忙也能把孩子带好”的台词小孩想比其他同学更有见识，所以编撰自己去过法国，见过四字弟弟不要避讳“与他人比较”这个话题，我也很高兴#电影好东西#没有避讳这个话题宋佳确实不如很多妈妈好，但小孩告诉她“你很好，你只是我一个人的妈”小孩最终也没加入校乐队，但是她去livehouse演出拥有注视她的观众，镜头切换，校乐队的观众是一群无故离席，滑动手机的乏味大人我们就是活在一个群居社会，接受“他人”这个概念！接受！别自欺欺人！2.关于不好电影中有一幕是宋佳坐在天台哭，然后钟楚曦安慰她钟说“没关系，你也不用做的那么好”宋说“我以为你要对我说：其实你已经很好了”钟说“我不能再夸你了，你全家我都不能再夸了”这一幕很像余华叫铁生去踢球我会永远和你当朋友，无论你是否有腿，无论你是否健在我会和你当好朋友，即使你不够好，甚至你很不好记住，好朋友是会接受你没有腿的，他不会假装你有腿！好朋友也会接受你的不够好/不好，但接着和你“天下第一好”总之，坦荡是个好品质,上海
《好东西》是一部特别有趣又有意义的电影，没有无聊的叙事以至于我一秒都舍不得移开目光。第一个感到幸福的片段是铁梅带着小孩去看小叶乐队演出，音乐和现场的氛围都特别浪漫，还有后面在马路上遇见唱歌的人们。五个人在餐桌上那段笑得我要从椅子上滑落了，知道结构性压迫和上野千鹤子吗你。前夫拍桌子的时候我也瑟缩，害怕一场大战的爆发，如同传统家庭矛盾一样。啊，脱离父权主义的牢笼，什么时候可以做到呢？最喜欢的片段是，做得不够好的回答。我们为什么要做到最好呢？由谁来评价？标准又在哪里？我们本来就不是完美的，所以也可以要求自己不要做到最好吧。第二喜欢的片段是一开头铁梅骑着平衡车，移动之丝滑像夜行的黑猫，制裁尾随小叶的男子，特别美丽又特别有魅力的女性。第三喜欢的片段是小孩演出前躲进衣柜里，铁梅和小叶和小孩说的那一段。每个人都有这样的时候，害怕在临门一脚的时候准时到来。害怕做不到，害怕做不好，害怕被评价。这些构成了我的犹豫。长久以来我把犹豫当做是需要被克服的弊病，因为似乎没有人告诉过我，“如果没有准备好的话，可以再等一等”。我也好想叫宋佳“妈妈”。妈妈可以告诉我做女鼓手特酷，告诉我要开心，义无反顾地为我挺身而出，告诉我你可以去做一切你想做的事情。组乐队特别酷，会打鼓也特别酷，希望我在30岁之前可以做到这些。#电影好东西#,江苏
在床上躺的时间太长了，下午爬起来一个人去看了电影，一个厅只有我一个，开场后又来了个小姐姐也是一个人看电影。#电影好东西#我只能说电影真的好有梗，对导演的调侃真是笑死。小朋友和妈妈梅婷长的也是太像了。可能是我自己也有小朋友的原因，最后小朋友蹬台的那一刻眼泪控制不住的往下流…真的。身为妈妈其实再怎么努力，对于小孩来说，都有不完美的时刻，不。真不用追求完美。永远都不。看完电影后更爱粿了。她要吃草莓我也毫不犹豫的带她去买。结账的那一刻就后悔了。em…今天又是不满意的妈妈。明明可以抢我两百块钱却还送我20多个草莓。外带一个心塞的妈妈…,陕西
#电影好东西#想过会好，没想过会那么好，但关键还是在于每个梗你都能get到，而这就筛选了大部分观众了，所以即便是能让我笑的比大部分喜剧片的频率更高，票房却不可能超过热辣滚烫。这让我想到我们做内容到底要如何选择，所谓好品位的前提是大部分人无法理解，所以我很佩服真正的高手，明明可以很深又可以浅出，我想邵艺辉导演也终将会拍一部更大众的喜剧片吧。其实到了今年终于没人再去考虑前五秒了，这对于内容创作者来说倒是好消息，也不用强行浅出，直面自己内心吧，你在什么深度就输出什么水平的内容，到了你真能深入浅出的时候，自然就能做到了，否则只会不伦不类，说到底吧，自己开心是最重要的，关键是大部分人又做不到让自己真的快乐，而邵艺辉导演在拍完这戏的时候，自己应该很快乐。,浙江
好东西我的评分：#电影好东西#好看今年看过的最好看的电影,湖北
好东西我的评分：#电影好东西#抽空去电影院再去看一遍哈,辽宁
#电影好东西#看完的观后感belike,河南
#电影好东西#强推！！喜欢宋佳喜欢钟楚曦在茉莉夸小叶的时候哭了小孩是世界上最好的小孩！在铁梅和小叶天台谈心时哭了那要怎么才算好呢？分享单曲K她不再幻想(电影《好东西》宣传推广曲)(@网易云音乐),北京
#电影好东西#这是谁选的宋佳和钟楚曦来演的选得这么牛两个小时我在温暖的海洋里吻上n次铁梅和小叶,广东
#电影好东西#开头铁梅气势足足的搬东西上楼我就觉得这一定是个很独立又很有思想的妈妈笑中带泪时不时就有眼睛湿润的时候年度好东西,福建
好东西！看完让人浑身通畅的好东西，我也可以再拥有生命力！宋佳真的太有魅力了！#电影好东西#,山东
K滥俗的歌#电影好东西#很好看,江苏
#好东西#《好东西》给人的感觉很特别，叙事手法很平，没有大的起伏，高潮，但很耐，是那种温润的、稳定的、让你有底气能看下去的，因为你知道它是言之有物的好片子，有细节的东西最动人，细节总在无声处，此时无声胜有声。#电影好东西#,陕西
#电影好东西#哭肿了眼。爱的。,广东
#电影好东西#确实不错,山东
年度最佳影片只有女性才能看得懂#好东西##电影好东西#,江西
#电影好东西#推荐,江苏
#电影好东西#配乐真好。分享单曲K蜜湖(@网易云音乐),陕西
#电影好东西#可真是好东西好到让我自卑，又不自卑,江西
#电影好东西#好看的，值得花费两个小时。,江苏
年度有被暖到的电影，这个时节看这个正正好#电影好东西#,湖北
#电影好东西#用声音联系到生活、对恋爱脑阐述、胡医生的人物设定、鼓手说10分钟够了还有45分钟可以去自己喜欢的事情，更有一些台词设定，都太妙了。以及后段王铁梅文章发出去后并没有强行凹女性情怀去打拳，而是铺天盖地的谩骂，太写实了，就像我总归觉得，当今社会是历史发展而来的，想要男女平等并不是一蹴而成的，但尽管是这样，至少现在有很多人愿意去做这件事情，愿意为之努力，为了未来社会女性能更健康的生存，就是值得的。,湖南
#电影好东西##中国最后一位女先生走了#这两个词条能关联起来，还是因为在群里和姐妹的讨论。最近看到一些有关《好东西》的延伸讨论，现在有些影评人又想新的抹黑方向了，把《好东西》归类到小妞电影里面，并加以调侃。什么上海小资啊、不切实际啊、轻浮啊。总之，要把女性群体对姐妹之情和姐妹生活的召唤，贬低到年轻幼稚、不食人间烟火中去。就这么神奇，明明三位主角年龄跨度那么大，还有年长的单亲妈妈在里面，也能称之为“小妞电影”。其实，他们是在用词语消解，消解掉女性电影的严肃性和探索深度。第二个话题，怎么才能让社会别用先生去称呼优秀的女性，这个议题我们讨论了没有10年也有5年了。没有什么结果，他们还是要用“先生”赏赐给女人，现在已经摆明了是一种挑衅了。对于语言，最好的防守是进攻。汉语是一种高语境词汇，同一个词在不同的时空，不同事件里使用，谁说怎么说，都影响到它的含义。语言本来就是很多人去使用，并在使用的过程中赋予了词语意义和背景，很多女性的美好词，也可能在使用中慢慢变得有贬义，比如小姐、三八。所以，与其和男性群体、和父权社会文化去辩经，不如直接骂到他们也疼。你能说话，我也能说话。论说话，你们不一定能解构过女人。我们也可以多多调侃男性褒义词嘛，什么好汉、英雄、阳刚，在男性恶劣的行为和社会事件中使用这些词。比如现在，我们完全可以把那些男性拍的什么黑帮、暴力、街头斗殴的片子，称为“小鸡儿电影”。他们不是自诩深沉吗？男性的丛林价值观和生存模式才是全人类的、宇宙的、哲学高度的、深刻的痛苦的，不仅要自己给自己颁奖，还得所有人围着他们鼓掌流泪。我呸，连《教父》在我这儿也是小鸡儿电影。姐妹们，知道怎么反击了吗？以后只要看到有人在吹“男人和马”的电影，调侃一句：哟～你还挺中二的嘛，又看小鸡儿电影啦？,四川
以小家伙军训拉练换得单身自由一周看了近日好评如潮的电影《好东西》及上映便想看却搁置的《出走的决心》两部电影于我而言在某些方面存在一定共通观影过程中哭哭笑笑，喜与泪皆因某种共情而中年少女的情绪都是独自治愈的卸去平日因生活琐碎而紧绷的桎梏独处时从来都庆幸自己心底依然柔软依然有为任何人和事欢喜或忧伤的能力允许情绪释放也是一种幸福这些共情点是同自己的和解与拥抱这一刻只是自己，只做自己的小孩周末跟小家伙在吵架对话中进行了一些沟通并不是个人非常喜欢的交流方式或许还会成为青春期相处的一种沟通常态但只要不过于激烈其实也未尝不可吧于是决定不那么重要的事情上不听不看不哔哔似乎终于看到彼此成长，我们依然在慢慢长大#陪伴成长##电影好东西##做自己的小孩#,浙江
没文化不会夸，只能化用一句名言：拍得真牛B啊我C！#电影好东西#,北京
终于看完《好东西》了，真的是我感觉今年，或者这两年看过最好看的电影，最让我印象深刻的，平衡车追尾随烂男那个，我身边女生朋友比较多，她们或多或少都经历过这种烂事，甚至我看电影前一天，跟我关系特别好的大学同学，她大前天从哈尔滨来沈阳玩，我晚上请她吃饭，她还说，中午吃糖水走过道有个男的，一个往里走一个往外走，那男的看她，呦呵一声，从上到下打量她，她说她脱了黑棉袄，里头就一个长袖白衬衫，就不知道它打量什么，气的她又买了碗糖水，路过那男的一顿小声骂煞笔，听的我这个来气又后悔，我就应该中午就陪她一起逛来着，狠狠臭骂那个猪头焖子，，，#电影好东西#,河北
#电影好东西#小孩上场前穿过了黑暗的走廊，莫名其妙想到了之前看过的另外两个内容。霉霉的走廊和乐莹的走廊。（图都是在小红书上抱的，王茉莉在好东西里面穿过走廊那段没找到）,云南
非常独特地女性视角，好好笑但也能哭当妈真的挺好，有个小孩随时能治愈你上次自己看电影还是上次如果能让你开心，那就是好东西！girl们都去看！#电影##电影好东西#,山东
#电影好东西#我决定今年过年回家要在父母和亲戚面前按顺序播放爱情神话出走的决心好东西虽然百说不听但把态度舞到大家面前也是我的态度（想像一下画面就觉得开心）,重庆
一刷，和搭档#电影好东西#,重庆
值得二刷的电影#电影好东西#,山东
#电影好东西爆梗制造机#“别喝红糖水了，去吃止疼片”“为什么一定要做好，我们也可以搞砸啊，搞砸又能怎么样呢？”#电影好东西爆梗制造机##电影好东西#,重庆
想出门看个#电影好东西#昨晚叫我朋友，后面改到今天，结果人有事车有毛病，影院又停售，一波多多折。做不到一点relax现在还没看上，希望我顺利看上,福建
#好爱上海#，跟着电影去旅游！随着#电影好东西#上映，上海街头也出现了很多打卡点，这就带着票根去打卡吧！#上海电影之城#L上海电影之城的微博视频,
#电影好东西#看完了，好喜欢这部电影其中特别喜欢语文老师这个角色，有种“在她的教导下未来会越来越好”的舒适感……,浙江
#电影好东西##钟楚曦#钟楚曦分享很喜欢小叶这个角色，邵艺辉导演写出了小叶的另一面，写出了她的可爱。L剧不少说的微博视频,天津
#电影好东西#@电影好东西好东西，真是好东西❤️,湖南
五星推荐🌟《好东西》，邵导一如既往细腻，轻盈，幽默，金句频出。特别适合女性朋友一起去看👀《好东西》，果然有点东西#电影好东西#,浙江
好东西#好东西的歌单也是好东西##电影好东西#,河南
百分百的女本位看的好舒服好轻松女导演真好只有女人能懂女人有太多地方值得夸了特别爱小孩儿猜声音的转场把生活中的琐事赋予了浪漫感让我们听见了那些容易被忽视的劳动有创意又细腻本以为这个世界遵循的游戏规则不该被打破在框架下人人追求完美后来发现也可以不用这样的#电影好东西#真的是好东西被宋佳帅到、也第一次get到了钟楚曦🙂‍↕️好看！,天津
好东西，这真的是好东西喜欢这部电影我没办法头头是道的妙语连珠的去表达我的喜爱但就是让我有一种我被感同身受了我被安慰了我被保护了的妥帖放松、轻盈关切和淡淡温暖没有过分苦难深重的叙事和冲击矛盾极端的角色代表又保护了我那深藏在身体里的自尊（有点像铁梅说自己太懦弱逃避对抗规则英文字幕这里是有提到system）有点想把小孩当榜样，她正直勇敢有阅读量，她把王铁梅当榜样，去尝试去写作去表达，去建立新的游戏规则那我就把小孩当做目标，不再为了害怕标新立异害怕与众不同的去附和去冷漠去规避，人生一共三万天我可以再勇敢一些再自由一些再自我一些就像电影里的台词“正是我们足够乐观和自信，我们才能直面悲剧”做小孩我可能暂时还没有那个胆量和成长背景，但是还可以为了做那个“举报是什么”“给不再幻想打高分”的老师努力不是嘛#电影好东西#,河北
“好东西”真的很好！足够快乐和自信才能直面悲剧年度最佳！#电影好东西#,江苏
汉堡黄《滥俗的歌》K滥俗的歌@QQ音乐喜欢《好东西》落日治愈花园超话#生活手记##电影记录##电影好东西#,湖南
#电影好东西#刚看完，回味过来才想到小马说看过铁梅所有报道，但闹矛盾拉黑以后连她被网暴也不知道，而茉莉记得自己出生那年妈妈写的报道，男人在求偶时会短暂地关注你以吸引你的注意，但实际上他们并不在意你的灵魂,广东
我爱宋佳！！！！#电影好东西#都给我去看！！！,河北
#电影好东西#今年看过最好的电影，没有之一！！！推荐！！！,山西
正是我们足够乐观和自信，才可以直面悲剧#电影好东西#,天津
这段太妙了#电影好东西#,上海
《好东西》#电影好东西#传递的女性思想价值观真的很先进，看得出导演并不想去塑造或标榜女性100%完美的那种银幕形象，女主们有好也有不好的一面，她们也会犯错也会自我反省，勇敢承担因此带来的后果，当然肯定会伴随痛苦和眼泪，但同时也有快乐和单纯，有血有肉真实又鲜活，才更让人欣赏更有女性的力量。（观众席中也有一些男性，虽然很少，甚感欣慰。）ps：章宇身材也忒好了，几个人在家里吃饭那场戏简直拍案叫绝，笑趴了！,浙江
“追忆过去是油腻的开始”是谁看电影上来就感觉被骂了#电影好东西#,陕西
二刷才反应过来，为什么王茉莉明明有名字，大家都叫她小孩小孩，总有人要对你说对不起小孩，没有准备好，就不上台#电影好东西#,湖北
我可能永远都不会真正的喜欢对方，我更爱喜欢上他的那个自己，那个变得更加灿烂的自己，永远最爱自己～。。。。啊啊啊啊啊啊好想看#电影好东西#呀,山东
全场我最喜欢的就是那一句，我还是喜欢当观众。尝试是一种珍贵的冲动，试过就好，在有限的人生里我尝试过很多不同的东西之后，对自己和世界都有了更完整的认识，才有信心选择我喜欢的生活方式，才有力气用我的正直勇敢去面对悲剧和苦难。在被全网夸的声音蒙太奇那一段，提前刷到过太多碎片，但在影院里听到清晰的那些声音的时候我贡献了这两个小时的第一份眼泪。那些我们看不到的，看到了却忽视的辛劳。很小众的一点可能是我竟然在王铁梅是个公众号写手的地方共情了，熟悉的公众平台页面让我一下就笑出声了。我和她很像，做很多事情的时候希望自己看起来无坚不摧，能够把所有事情都做好。每次点发送键之前要酝酿很久检查很多遍，发出去之后又担心自己做的不够好会被指责。从来没有想过，做得不那么好也可以，甚至搞砸了能砸到哪去？小叶说，我会等你们长大，建立一个新的游戏规则。让我在这个青春年华里面对重大选择的路口，又想起初中的时候和朋友的豪情壮志，总有一天世界会是我们的。我们一起建立一个新的游戏规则。#电影好东西#,江苏
你是《好东西》里的谁？我是张家新的太原大哥。#电影好东西#,广东
#电影好东西#腾讯频道的友友们又幸福啦！腾讯频道观影团免费电影福利，来QQ搜索“观影团”等你一起加入～#观影团和#电影好东西；单亲妈妈就要是苦难的吗？其实结果不然，整部影片都在讲述着这一论句，真正的独立女性是很有自我的新时代女性个体，像影片中的前夫和男友都是的情感工具人而已。但是在所谓的“恋爱脑”女生眼里的男性是她们不可缺少并且乐忠于恋爱感的体验，这就形成情感的现实与梦幻之矛盾。不管是哪一种女性，快乐做自己就是最好的，影片所传达的也是这种让女性乐意面对人生的生活态度。,江苏
下午在飞机上看《疼痛部》好几次哽咽。其中有一处是这里，这里也刚好让我想到#电影好东西#。《好东西》整体上的气质是轻快幽默的都市喜剧，但是我看了两遍都感觉它底下有一层淡淡的惆怅，这种惆怅是来自一个很大很大的东西。正如，我看第二遍的时候才注意到小叶的房间里有一个很大很大的石膏装置，一头大象。这种惆怅也是从铁梅的职业设定流出来的，一个因“懦弱”而转行的调查记者。虽然没有花太多的笔墨去写铁梅转行的心路历程，但是其中所有的一切大家都能明白。影片结尾小孩背出来的铁梅曾经写的那句“正是因为足够乐观和自信，我们才能直面悲剧”让人爆哭。,北京
#电影好东西#好东西真的很好看，中间几度笑着落泪，本想结束以后好好写一篇观后感。没想到片尾还没完就参与现实版了。好东西的含金量还在不断上升。我认为这不仅是一部女性视角的电影，所有男人、女人都应该去看，应破防尽破防。我们从小生活在这样的游戏规则中，但我就要说，禁止没素质的男的上桌吃饭和出门丢人现眼。谁破防谁就是这样没素质的煞笔东西。,北京
#电影好东西#怒赞！迫不及待想二刷三刷了取悦自己，相信自己，爱自己，支持自己。当不了所有人的妈，谁也不是我必须的责任，包括娃，不需要所有人满意我已经做的非常非常好了,安徽
#电影好东西#确实是好东西,江苏
#好东西##电影好东西#好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看好看吹爆这部电影！！！太好看了！！都给我去看！！！！！！！！！！,浙江
想不到今日培训在胡医生单位楼上#电影好东西#,上海
