comment,province
今天去看#电影好东西#啦好好看好好看后面和czy哭的稀里哗啦电影里面的选曲超好听！！,北京
一个人看电影是几级孤独啊#电影好东西#,山东
好东西确实是好东西#电影好东西#,山东
#电影好东西#小叶不是恋爱脑，我超喜欢她。推荐你们都去看《好东西》，虽然有一些被称之为金句的台词我不太喜欢，比如礼貌不会破坏氛围，不礼貌才会，有种为了这句台词强行安排了那段桥段的感觉。还有一些片段我也觉得过于刻意了，比如一群人围在一起讨论月经。但是，我很喜欢电影里塑造的两位女性角色，以及小朋友的角色。人之所以可爱，是因为不极端，宋佳可爱的地方是和小朋友说架子鼓不爱学不学拉到，爱干点啥干点啥，在被网暴之后能坦然说出有流量了，又在半夜看着恶评睡不着，哭着说自己不是一个好妈妈，强势的人拥有软肋，才尽显可爱。小叶看似是恋爱脑，但其实根本不是，能下意识说出自己已婚有个九岁小朋友，看似是要面子实际上就是很聪明，周五我不约了，这是什么恋爱脑？？恋爱脑只会默默伤心，说无论如何我会等你的。或者当场大发脾气，说你把我当傻子吗？胡医生也正是在她这通操作之后觉得她更酷更有魅力，当然胡医生是怎么想的一点不重要。如果她真的自杀我会很反感这个角色，但她确实只是因为睡不着觉，吃了安眠药。我也不赞同网友评价她“讨好型人格”，她只是在用自己的方式治愈自己和别人，在胡医生跟她表白的时候，我在思索导演想传输只要你认真投入海王总会上岸呢，还是即便你认真投入海王最多也就是更认真骗骗你，小叶拒绝的的时候，我明白了，导演想表达，不重要，重要的是勇敢去爱，勇敢去爱，你会不在乎结果。我太喜欢小叶了吧。她超级聪明，非常清醒。,河北
"好东西（不会抽烟的此刻想抽烟的观后感这部电影在点映时豆瓣开分很高，而且我也一向支持女性主义的影视作品，所以约可缘一起观影了。但是没有想到的是，整部影片的前五分之四吧，充斥着强烈的不适感，男性雄竞，女权表演艺术家，典型渣男的爱无能，让我完全不知道这部电影想要表达什么。王铁梅整个人物的行事做派，荒诞，充满标签。小叶的恋爱脑，粗枝大叶的敏感和强烈的同理心，都非常割裂。直至天台上，小叶对铁梅说她不需要更好了，铁梅也终于承认自己不是超人的那个镜头，我才看懂，这根本就不是女权，甚至是在剥离女权压在女性心理上的光环和枷锁。不是每个女性都要强大到什么事情都可以自己来，也不是每个女性都必要把男性当做工具，性别其实是可以淡化的。我对""小孩""这个称呼也一直很不习惯，也是到了片尾才理解，小孩是不带任何性别标签，不是男孩不是女孩，只是一个人在不成熟的时候的阶段，在没有准备好面对外面的风霜雨雪的时候。在柜子里的自己没有准备好的时候，可以不必要出去的，我们知道社会有很多不得已就好了。这里，又想起陈昊宇的那句""我们总会努力的""。看完电影是一种很奇怪的感觉，并不酣畅淋漓，憋闷，但也似乎看懂了，也似乎没看懂。#电影好东西#",广东
#电影好东西#一部在我已经抱有很高期待的情况下仍然远远超出我预期的作品今年看到过最好的电影值得二刷,北京
#电影好东西#好看中间有一度笑得我肚子疼,河北
#电影好东西#完成度很高，两个小时的内容节奏拿捏的恰到好处，本场最佳输出非小孩儿莫属！有被钟楚曦惊艳到，宋佳的前调查记者转型求生存和目前职业的塑造也很棒，不悬浮。邵导的梗抛的相当娴熟了，但又会让我有点怀念爱情神话里的“稚嫩”了,江苏
#电影好东西#今天感恩节诶，感恩有好东西这样的作品，带热了市场，也热烈了影迷的心！,北京
莎送的#电影好东西#票，很久没看过这么温暖的电影了，又哭又笑的两个小时，真的好看！看完电影收到真点的车轮泡芙开心又升级了！！！果然让你开心的就是好东西，爱和被爱是多么美好的事情啊，希望我们都不要被“规则”束缚，永远自由热烈,广东
前两天和阿龙去看了《好东西》真的是好东西非常好看我今年看过最好看的电影完全没有任何说教和煽情但有的点就是很让人感动这个电影里很好地展现了女性身上那种温暖善良和力量看得我又哭又笑非常推荐#电影好东西#,内蒙古
#电影好东西#包场看了好东西，一场电影看得我又哭又笑，幸好是包场，笑得很大声哭也不用藏着掖着。好看！强推！,浙江
小孩儿才是看过铁梅所有报道的人是了？（山西人的质疑语气）#电影好东西#,江苏
简单，是#电影好东西#,江西
看邵艺辉的电影，好像在浏览她的大脑，各种精灵古怪，倒不是惯性轻盈的问题，而是：为什么一定必须得是这个样子呢的执拗，✅，也是另外一种算法的执拗。从前总觉得审美决定电影上限，可现在觉得认知打破品相框架，以后的电影，希望是新的这样的游戏，那才足够好玩儿吧。#电影好东西#,山东
#电影好东西#好看也好笑！,湖南
#电影好东西#👍《好东西》👍很久没有看完一部电影心情这么好了，是我今年看过最舒适的电影,四川
#电影好东西#,江西
#电影好东西#去做个小孩儿～,山东
二刷电影好东西超话是谁要看到@邵艺辉我不说极限下班！一想到一会儿就可以见到邵导突然紧张，怎么办hhhhhh明明台上的是她#电影好东西#嘤嘤嘤第二次见导演了，这次主持人还是沙丹老师,北京
明明什么也没做就总是想犒劳犒劳自己-最近日常哈哈哈哈哈好东西真的好好看😻#电影好东西#,北京
好东西我的评分：#电影好东西#看哭n次，满屏幕的大实话哈哈哈哈，醒脑！！孩子是治愈我们生活的良药,山东
由于今年连续看了两部极其稀烂的电影，本来是不想浪费休息的时间去看的。但是朋友一说这是男生疯狂打低分的电影，立马就去看了。果然，很好看，瞬间今年被烂片打击的心立刻被治愈了#电影##电影好东西##治愈#,江苏
好东西真是好东西！很幸运在这个时间看了一部好作品或许我们能在生活中感受到种种，却总是表达不出来，有时就算心里已经在振臂高呼，却说不出来，不敢说。但在这个电影里总是能用生动的、特别的方式表现出来，有时也带着冒犯的艺术。这真是个好东西！#电影好东西#,四川
#电影好东西#宋佳简直帅的不行,内蒙古
邵导你怎么睡得着？三十多岁正是闯的年纪，下一部电影拍好了吗？下下部电影剧本写好了吗？下下下部电影构思好了吗？#电影好东西#,湖北
“不要轻易调侃男人，非要调侃，就只调侃其中成功的那部分”。某些男的太容易暴露自己是个loser了#电影好东西#,广东
我们只在乎在乎我们的人就好啦~肯练字的东西就是好东西~一起写起来#电影好东西##好东西##手写#,四川
怎么什么都要搞好呢？搞砸会砸到哪里去呢？裁判是谁呢？#电影好东西#,甘肃
啊啊啊！妈妈，铁梅负责的公号给我发消息啦！😭😭并且看到了我们的《一路到夏天》！有种孩子终于被更多人看到的感觉。（爆哭谁懂呀🥹，真的推荐给大家都来看！“我喜欢写战胜困难的女性。她们的胜利可能看似微不足道，但她们克服了重重困难。没有谁的生活卑微到不值一提。”——《一路到夏天》作者：菲奥娜·基德曼半个多世纪以来，菲奥娜·基德曼一本接一本地书写墨守成规的社会里一个又一个敢于流离、抵制主流规训的女性。现在，她八十三岁了，依然是个外柔内酷的女人。她的酷，在于她对世界的多样性充满好奇，在于她对写作充满激情。这本来自八十岁的她的短篇小说集让我们感受到她作为女性，对爱人、亲人和朋友的爱，也展现了写作本身的魅力：写作者应该做持久、包容、细致的观察者，信任文学对真实和虚构的表现力，让文学成为展现真实人性的最佳舞台。“亲爱的，你还有一生的时间去做想做的事。”太多形容人一生的词，你是我叙述不可缺少的部分。推开新西兰文学世界的广阔大门，聆听氤氲在夏日上空的绵长往事，一起《一路到夏天》！13个女性故事，4个爱情阶段，串联成一个个或许与你我深感共鸣，就在身边的故事，娓娓道来关于爱与生活。#电影好东西##铁梅书单#,上海
如果能让你开心，那就是好东西！#电影好东西#,内蒙古
听了「展开讲讲」与邵导的对谈，即使她反复说自己小时候是太原最快乐的小孩，但当她说到那些空气污染、和纽约的平行感时，那些「我为什么会在这里」的疑惑，底色实际是如此的悲凉。无论人物关系、对话台词、事件叙述多么轻巧，她的魔都宇宙里总是那么一群失意又独立的人。这一次，女性站在了男性前面，男性真正成为可爱的绿叶，虽然小孩不再幻想，但邵导作为女性创作者来说，仍在幻想中体会苦难。她睡不着，我也很难睡，生活还是平凡，冬季依旧寒冷，春天总会再来。#电影好东西#,上海
特别好看的，传达的很喜欢，很认同#电影好东西#,江苏
看完《好东西》出来感觉很快乐很满足甚至都忍不住蹦蹦跳跳，然后脚扯住了有点疼，外面真的好冷啊真冬天了这是，下班车流不息下学的孩子家长一堆又一堆。宋佳太美了太好看了太帅了小叶（钟楚曦）在舞台上真是美得发光，音乐也都好好听；母女相处上，小孩真是个很棒的孩子，唯一一次泪目是小孩上台那里，以及最后最后的“回旋镖”。人生除了爱情我们还有很多别的重要事情，我永远爱女子力量，不同的女子力量。#电影好东西#,浙江
repo#电影好东西#零零碎碎地写了写我感触比较深的几点，总之很喜欢很喜欢这部电影，也很喜欢参演的几位演员，以及导演@邵艺辉，是和爱情神话一样令人惊喜的作品！关于女/权和女性议题：看完这个电影，彻底明白了关于女权为什么要在荧幕上被讨论。在这部电影中刻意使用了女权相关或者女权议题相关的词汇，都是出现在电影中幽默诙谐的场景中。我曾经会觉得这样做有些生硬，尤其是看芭比的时候，但是我看完这部电影，我突然意识到，只有把这些话被拿到电影上，才可以被更多人听到，这些词才不会永远被定义为生僻词出现在语境里面。关于“小孩儿”：看到一半的时候不理解为什么把女主的女儿称之为小孩儿，直到看到她登上舞台的那个镜头：两个女主站在那个小小的身影背后，逆着光、迎着光，将小孩儿送上了舞台。“小孩儿”不仅仅是女主的孩子，是铁梅，也是小叶，她们把小孩儿当成自己重新养了一遍。小孩儿可以是我们所有人。关于最喜欢的镜头：1、小叶接小孩放学，小孩在学校受了委屈不想回家。虽然小孩没说什么，但小叶敏锐地察觉出来，然后主动带她去了乐队排练室。下一刻镜头一转，小叶在台上唱歌，小孩目不转睛地在台下看。小叶就像童年里缺失的“姐姐”，魔法般降临，魔法般地能听到心声，魔法般地带走小孩的一切烦恼。2、那一段蒙太奇式的音乐与铁梅的切换。女儿稚嫩的猜测着自然界的万物，而那些很庞大、很遥远的东西，又在下一秒变成生活里最微小的细节。妈妈像自然一样强大，撑起了女儿的世界。关于上海：这部电影一看就在上海。街头的路人、小巷、植物，还有乐队，一切都是新鲜的、活人的、自由的。很上海。很喜欢。关于教育：起初大人们想开发小孩对音乐的热爱，他们对她兴趣爱好的启蒙没有基于女孩应该怎么喜欢什么、女孩应该迎合什么，而是让她自己去打鼓、去听音乐，去感知音乐世界。当然这个过程中有争吵，争吵体现了新与旧教育观念的冲突，但最后的结果是美好的、理想的。关于女人们：这部电影里的主角是妈妈，是女儿，是姐姐，是沪漂的单身女性，大家互相支持着彼此，让我在电影院中无数次落泪。在现实里作为女性无数个被忽视的、失落的与不被理解的瞬间，在这部电影里被温柔地抚摸，被温柔地填补了那些缺失的、但又不可或缺的爱。特别美好和令人感动。关于男人们：特别喜欢前夫的角色，电影里发出爆笑的几次全部是因为他的剧情。能以这样轻松有趣的视角把男人融入女性议题非常舒适和谐。,中国澳门
看完好东西，身心舒畅，感觉有使不完的牛劲#电影好东西#,湖南
我也觉得男人很好玩，有时也很有用，但如果是要一起生活的话，还是女人和女人更快乐。#电影好东西#,广东
今年看过内地最棒的女性电影。看完心绪万千，却不知从何说起。主题立意太过庞大，提笔放下，再提笔。走出影院就遇到一整套架子鼓，记得电影里面小女孩茉莉大喊：我想学打鼓但我不打拳！不打拳！(也是导演想对所有观众讲的：电影并不女权。只是憧憬电影放完能不能引起大众新的思考，能否在现实世界建立起新的规则？·小叶、铁梅和茉莉：最让人羡慕的新型“女女共育”模式。·小孩子猜声音素材那段，是最温柔、浪漫美好的段落。·“我正直勇敢有阅读量，我有什么好可怜的！”·礼貌不会打断兴致，不礼貌才会。”·铁梅：我也让他尝尝被跟踪是什么滋味！梅婷女儿快快演得很棒！表演自然不做作，台词口齿清晰！钟跟影后小宋佳对戏竟也不差我刮目相看。作为男性能够参演这样一部女性电影，章宇和赵又廷我respect🫡全片爽点太多，只可意会不可言传以及片中宋佳多次上身的barbour外套我也有lucky！！#movie##电影##电影好东西#,上海
#电影好东西#真的好好看啊！！！我已经很久没在电影院笑出声和流眼泪了，这部电影神奇般地都做到了！！！！,广东
#电影好东西#赵Mark和章宇这一顿输出太搞笑了,江苏
要一直做个小孩儿哦#电影好东西#,四川
#电影好东西#好东西,山东
感恩节小聚绿洲OASIS🌴更新餐具与出餐形式🍽️更丰富更有性价比👅#微博火锅节##火锅必备好物##电影好东西#,河南
爱需要尊重#电影好东西##女性##爱情#L国货美出圈的微博视频,北京
#电影好东西#Herstory💌,江西
想看这个电影#电影好东西#,四川
#电影好东西#做人留一线，日后好相见！Lcp少女的日常的微博视频,天津
#电影好东西#好东西！！！真正的好东西！！,陕西
早上单位开廉政会，提到一点，人➡️医生➡️外科医生➡️整形外科医生。我们首先是人，再成为医生，因此能理解、能同情、能将心比心。其次我们是外科医生，治疗疾病、处置病人，一切遵循外科原则。最后我们才是整形外科医生，既能雪中送炭，亦能锦上添花。下班去看了#电影好东西#，人➡️女人➡️女儿➡️母亲。我们首先是人，然后是女人。希望大众能跨越性别的鸿沟，理解女性、尊重女性。再成为女儿，最后成为母亲。好母亲的标准到底是什么？哪有母亲不爱自己的孩子？上野千鹤子的《看不见的女性》持续在影片中刷成亮点。又想到最近在读的《素食者》，韩女的作品真的让人又窒息又压抑，女性意识的觉醒是一场多么艰辛的旅程。好久没去电影院了，一个笑中带泪的电影引出了我的话唠。,北京
#电影好东西#双平台对《好东西》的票房落点预测都超过6亿了！期待继续上调！这是对那些唯票房论的人最好的回应。#佳片奇遇季##脆评影市#,江苏
女性导演的灵魂在电影里得到了充分释放很好看#电影好东西#,陕西
#电影好东西#好巧不巧，两个女主的经历我都有点体会。软件上的胡医生也不只存在于上海。,四川
全世界的人都给我去看好东西达成今年三刷成就✌️#电影好东西#是超可爱的小东西！,北京
好东西我的评分：#电影好东西#好电影，刚刚看完,重庆
有网友说，葛夕就是小叶#再见爱人##电影好东西##钟楚曦#,广东
婧谊_上海1201活动来啦这次我们聊点新鲜的，本期活动主题策划团队用了很多心力终于落地。话语不只是是表达，更是社会规则权力场域的利器。正如电影《好东西》所讲，不能因为害怕就不上台，我们可以搭建不同的舞台，我们可以创造新的游戏规则。本次活动邀请各行各业的女性参加，不限女律师身份，欢迎大家找我报名。#电影好东西#,上海
爱你，我亲爱的自己#电影好东西##记录生活#,湖北
#电影好东西#章宇分享很喜欢小马这个角色，现在很缺少像小马一样温柔的、不用展示男性力量的男性角色，并没有感觉被冒犯。L剧不少说的微博视频,天津
#来自杭妹的艺条日推#🎬豆瓣9.1高分！国产电影《好东西》，导演邵艺辉继《爱情神话》后的女性主义新作。被称“中国的《芭比》”，却提供更珍贵本土叙事，让人二刷仍期待三刷。《好东西》究竟有何魅力？一起走进这个世界一探究竟。#电影好东西#（🎵电影好东西）L杭州校园的微博视频,
#电影好东西#,浙江
不只是笑中有泪是泪中有笑#电影好东西#,广东
#电影好东西#我想2刷,福建
好看#电影好东西#,湖南
这位打鼓的“小孩”也来找你玩了。#电影好东西#,北京
《好东西》-看《好东西》的那个夜晚，是十点后，商场的店铺都打烊了，周围全是居民楼，住户以拖家带口的家庭人士居多，深刻程度高于爆米花片的电影，在这个时间段都是没有观众的，我如预期中一个人包场了一个大型放映厅。深夜电影最怕无聊，或节奏慢，那样会有大量的空闲注意力放在周围的黑暗中，觉得恐惧。但《好东西》真是好东西，节奏很合适，信息点比较密集，源源不断地有新的信息吸引着我，令人不忍分神滑手机，甚至中途很多处都让我笑出声。一个人的时候，一般不会笑出声的。但在影院看《好东西》时，会情不自禁的。很多时候，电影的叙事，能让人很轻松地归纳出一个主线梗概，所有的对白也好，情节也好，都只是为了去完成一个故事的起承转合，最后我们评价其是一个有意思或无趣的故事。但《好东西》这部电影，不能简单地归纳主线梗概，那样会丧失95%的风味。这部电影就像我们的日常生活。并没有什么大起大合，只是在不断地发生一些看似不温不火的琐事。这些琐事像树的藤蔓缠绕着我们，找不到挣脱的办法。只好不停地总结、反思，被自己的总结、反思驱使着做出很多很多行动，但那些行动都像是鬼打墙似的，还是在重复自己的过去，并没有实现什么真正的突破。但最后，有没有真正的突破呢？答案是没有。阶段性突破，看似顿悟了，一段时间后又回回道原来的那种循环。毕竟个人的思辨、个人的意识、个人的行动，能量如烛火，太微弱了。一部有趣的影片，会让人喜欢上一些原本经常刷到但无感的人。我开始有点喜欢宋佳了。她看上去就很聪明。演的铁梅这个角色，很有力量，她有解决万物的魄力，勇得很，工作做得好，对孩子的教育也做得好，像一只很有分量的秤砣，有她在，虽然有隐隐的威压，但可以相信什么都会稳的。我也有点喜欢钟楚曦，先前对她的印象是，一位模糊的大美女。但是她在《好东西》里的这个角色很可爱，缺爱不自知，虽然每天都在给自己洗脑，追寻莫名其妙的恋爱，为了恋爱根本不计较什么自尊。乍看会觉得这种人漂亮无脑，但再多想想就会发现，这种人其实也很厉害，她100%忠诚于自己的感觉，不虚伪，不端着，是个非常好的朋友。钟楚曦演得很可爱。最喜欢的是快快。本身梅婷我就很喜欢了，《父母爱情》、《新结婚时代》、《香樟树》、《海洋馆的约会》、《让爱重来》她的戏我几乎是从小学看到现在，当年她带快快参加的综艺《妈妈是超人》也追了，没想到快快居然这么早就展现出了过人表演天分，是星二代中难能可贵的祖师爷赏饭。这部电影的对白超级多，话特别密，但不是车轱辘话那种，思考含量很高，就像是好朋友之间的或愉快或激烈的讨论，是可以带着脑子去听的那种。整体看下来，整个人的感觉很愉快。12点走出电影院时，没有那种疲惫的感觉，心情是雀跃的。在如今这种环境下，电影院不断地重映经典炒冷饭，还能有一部如此真诚不做作的电影，很难得。感谢主创们的勇气。#电影好东西##佳片奇遇季##大v荐电影##好东西邀请你来创作周边#,广东
正因为我们足够乐观和自信，才能直面悲观#电影好东西#正直勇敢有阅读量，我才不可怜,安徽
#电影好东西#编剧是戏剧大会或者脱口秀的编辑嘛第一次很自在的一个人看电影的感觉太棒啦。就是被diss了,福建
#电影好东西#这个电影不只是故事真实，它是真实关注女性的生活和情感。有思考，有主张，有态度。电影的表达也很艺术，演员也都很会表演。女演员男演员老演员小演员都很恰当，二刷支持！,辽宁
周三等到一个好电影，#电影推荐#好东西，真不错一个电影。每个人和每个角色都很舒服啊。从小保安各种小配角到三男三女所有人都演的好有感觉。台词也好。很轻松很放松又很密集的台词节奏把整个电影一气呵成的看完了。可以二刷。电影传达的东西也是好东西。看完还想说，导演应该对毛衣情有独钟，很多。#电影好东西#钟楚曦今年两个好电影，一个从21世纪成功逃离，一个好东西。都很赞。,广东
《好东西》上映不到一周，已实现票房口碑双丰收，片中饰演王铁梅的@宋佳，也实打实地又收获了一票粉丝。路演现场，有观众甚至情不自禁地喊话：“宋佳老师！你可以做我妈妈吗？”宋佳曾11次登上《InStyle优家画报》的封面，我们也见证了“小花”一路以来的成长。银幕中的王铁梅开朗又能干，现实中与宋佳相处，也会发现她是大方直爽的“快乐小狗”性格，充满温暖强大的女性魅力。30%的酷，30%的明亮，30%的飒爽，再加上10%的高配得感，组成了宋佳的100%轻盈——或许，这正是为什么她能源源不断地给出“好东西”。电影好东西超话#电影好东西#O《好东西》里的宋佳，就是“天选”王铁梅,
#电影好东西#最近总能刷到《好东西》的各种影评，无一例外都在挑动两性对立。就跟当初《坠落的审判》处境一样。以前没人在乎丹尼尔，现在也没人关心王茉莉。能在这种环境下成长的孩子敏感却坚强难道不是更值得深思的话题吗？如果你觉得王茉莉成长环境不差，那我只能说王铁梅也没啥可标榜的。一群大人最后能被个孩子教育，还不够证明有多疯吗？,辽宁
和安爸下午的约会第三趴，包场看了最近博主间好评连连的《好东西》。#电影好东西#这个电影看的我又哭又笑的，我笑点低，可以说一路笑到底，看我笑也成了安爸一个看点电影整体的主题立意很正，跟她的镜头一样正。为啥说和镜头一样正呢？因为电影的画面总是非常对称当两个人均匀分布在镜头两端的时候，不必多说，意味着要开始聊天了，立意要升华了。单亲妈妈，家暴的爸爸，从小失去妈妈的孩子，从来不鼓励孩子的妈妈，吃软饭的爸爸，家校教育，目前育儿单元里可能出现的矛盾点可以说都提到了。💫电影有两个点让我印象非常深刻，也是落泪的点：一个是在天台上，铁梅和曾经抑郁的小叶说，你需要有人和你说对不起。那一刻我的眼泪真的绷不住，是的，很多抑郁的人就是因为太善良，太为他人考虑，总是在和别人说对不起，反思自己，把他人的感受放在第一位，自己的情绪放在最后，其实ta也需要关心，也需要一句“对不起”。还有一个是小孩上台打鼓🥁的时候，看到她上台坐在架子鼓旁，再看铁梅，好像看到了舞台上的安姐和台下的我。而让我有泪点的地方在于学校和舞台场景的切换。这里我是这么理解的，学校仅仅是生命中小小的一个单元，只要我们敢想敢做，总会有我们的舞台。就好像安安在学校可能争取不到什么机会，但是昨天晚上她的古筝老师和我商量要给她单独录一个MV，因为老师觉得她表现力非常好。当我们在某个角落失意的时候，没关系，那只是我们生命的一个角落而已，我们都会找到属于自己的舞台，小小的我们在自己的舞台里闪闪发光。生活是一个阶段一个阶段的，只要我们相信，一定会好的。,浙江
#电影好东西#真tm好看（电影人物语气,湖北
#电影好东西#,山西
好看#电影好东西#女伴在旁边拍打着我雄壮的肱二头肌笑的花枝乱颤,山西
#恩熹电影##电影好东西##好东西#好胸肌,中国香港
二刷好东西#电影好东西#,河南
