comment,province
再次重申#电影好东西#,广东
#电影好东西#看完觉得钟楚曦都可爱了起来，好像一只小动物啊,广西
看了#电影好东西#K庆祝我们搞砸的一切,天津
你的眼睛很美很亮，我喜欢你看我，你怎么看我都没事#电影好东西#,上海
#电影好东西#超级好看好好看！女孩子们都要看,黑龙江
🎬：正是因为我们足够乐观和自信分享THEBOOTLEGS靴腿的单曲《小孩儿》O网页链接(@网易云音乐)分享JessicaPratt的单曲《LifeIs》O网页链接(@网易云音乐)分享BrandiCarlile的单曲《TheStory(电影《幸运符》片尾曲)》O网页链接(@网易云音乐)#电影好东西#,江苏
#电影好东西#太有意思了，最喜欢小孩听音猜物那段，脱口秀大电影，今年最佳！,浙江
#电影好东西#看完后劲太大：我和肥林一直会探讨自己真正喜欢做什么，我也非常坦然面对自己没啥特别喜欢做的事情，以前会觉得只是种躺平心态，但现在会思考：诚实面对自己的弱点其实并不丢脸🧩📝,上海
week13今天13明天14祝14快乐#电影好东西#好看！,辽宁
#电影好东西#好东西，特别好看。,江苏
还是适合做个观众#电影好东西#,湖北
#电影好东西#有时候更期待的是一种同频,广东
都去看《好东西》刚看完第一遍感觉很多细节过得太快甚至还没悟出来得二刷电影截图拼起来发现顺序反了但依然很有意思#电影好东西#,浙江
#电影好东西#好看的,四川
超级好看呀，歌也很好听。#电影好东西#,安徽
#电影好东西#啊啊啊好看,浙江
女权的故事还是要女性来说#电影好东西#,山东
好东西！太好看了！#好东西##电影好东西#,北京
#电影好东西##贾樟柯电影风流一代#很久没有连续看两部电影的经历，很满足的一天《好东西》片中一些拍摄手法非常巧妙，台词诙谐，内容生活化，观影体验很棒。剧中还提及平遥电影节、贾科长，callback了上午看的电影，实属惊喜。《风流一代》或许是期待太高，配乐、拍摄、剧情都觉得差强人意。三段无台词的碎片化影像片段拼接，想拼凑出一个时代，但只做出了怀旧影像串烧的效果，并不能体会到科长对“风流”二字的诠释。引自豆瓣的一句评论“做完这碗面，冰箱里的菜就清空了”,重庆
#电影好东西#我觉得超好看！,云南
看电影全场只有一个男的陪对象来的我笑到脸抽筋他坐前面没动静怎么不笑是不想笑吗#电影好东西#,广西
#电影好东西#咋说呢？说不明白,广东
@邵艺辉#电影好东西#好看，但是没有爱情神话juice！！,广东
特别特别喜欢镜头从衣柜缝隙中拍摄宋佳的部分，管中窥豹，真绝了#电影好东西#,安徽
能让你开心的东西就是好东西#电影好东西#,辽宁
#电影好东西#不是，这电影评分那么高，都说笑点多，可我怎么看了一半不到就觉得好尬呢。。旁边的姑娘们笑点好低，难道是片方请的领笑员#冒个泡#院线试毒，不是好东西我发誓我笑点正常，看李诞直播一直觉得挺有趣的……不是拉踩，还真没〖胜券在握〗好看,北京
#电影好东西#剧本非常扎实，演员特别出彩，尤其是三位女主角都表现得太好了。希望多一些会编剧的导演出来拍片，给这个无聊的时代增添些有趣的色彩。美中不足的是电影里至少用了三处mv来烘情绪，少一点就更好了。戏外宣发和观众解构总是围绕着性别议题，其实正片没那么激进，只是用了女性视角，描写了几个独立的女同胞，她们独立养活着自己，也没有随便judge别人，大可不必搞对立。,重庆
好看爆了今年看过最好看的电影#电影好东西#,河北
#电影好东西#周日的下午居然可以包场看外面天是阴阴的里面电影黑黑的有一种被周一黑洞吞噬的感觉电影真不错我们总是想用一些标准去证明什么证明自己是优秀的证明自己是完美的但什么才是好的呢？可能承认自己不完美是一生所追寻的命题吧,湖北
#电影好东西#这个好东西真的是好东西呀!!!好笑好听好看，以及好美的宋佳(美的像女鬼,辽宁
#电影好东西#好东西真的非常的好看享受了开心愉快的两个小时现在想起来还是回味！整个故事特别自然流畅感觉不到一点像是演的也希望我所有在困惑中的朋友，我们不需要去遵守游戏规则如果你不开心，那我们就不玩这个游戏了,山东
看完#电影好东西#我总觉得这部电影太女性化了。因为只有女生才能这么细腻地看到另一个女生的生活，处境，或是故事。他们都说爱，但他们只是爱她在舞台上的闪耀，爱她修理空调时的独立和潇洒。他们都说爱，他们会说我看完了你所有的报道，会说你是我生活的引路人，会说是你让我发现了我的爱。但故事的最后，只有女生才会发现另一个女生的脆弱，会夸她的眼睛又大又亮，会看完她所有到报道并记着她的文字。他们的爱，和风一样，吹着舒舒服服暖暖和和的，但很快就消散了。他们的爱，和雨一样，淋在身上黏黏糊糊的，带着企图心般让你大感冒一场。她们的爱，温柔，坚定，理解，共情，敏感。我想要一个磕头的声音但不想要有磕头的那声。那么，就反击回去吧，用你的球拍，反击回去吧。这就是我想要的声音。,浙江
#电影好东西#看一半了，为什么评分这么高,江苏
#电影好东西#好久没有那种在电影院看得意犹未尽的感觉了，《好东西》一定是我2024年最喜欢的院线电影，也是我去电影院本人和周围人笑得最大声的电影。而从这一阵阵笑声中，有男性也有女性，这让我感受到了影视作品真的是可以让所有人，一起用平等的眼光看待这个世界的窗口。所以，我喜欢它的原因不仅仅是因为它是女性题材，更是因为它真实展现了女性的困境，但丝毫也不避讳那些人性的缺点，不卖惨、不掩饰，我想这才是女权、平权应该展现的“好东西”。里面的好多片段都是我超级喜欢的，其中小孩带耳机听拟音那个片段是非常令我动容的。看似宏伟、壮观、遥远的声音，实则都是与财米油盐息息相关的声音，这一段也是隐喻出了女性的伟大和母亲的伟大，也是平凡的伟大，真的非常巧妙。看网上的一些评价里把那些一针见血的对白形容成爆梗、讲段子、脱口秀，把这些戏份列为电影里的缺点，是我非常不认同的，我反倒认为这是电影最亮眼和吸睛的地方，没有用说教的方式去展示女权，而是用诙谐的语言道破真理，这样的表演更贴近生活，更能让观众带入，更是让表演者和观众建立了一种平等的关系，从而从影片里获取到了信息。最后，从戏里戏外都感受到了演员和导演编剧的真诚，这是一部好电影不可获缺的东西，真诚、善意、平等，这才是好东西！,浙江
#正直勇敢有阅读量#看大家都开始二刷好东西这部电影了，我今天才知道上映了，看起来不错，我也去看看#电影好东西#,海南
看到邵艺辉老师@邵艺辉转发的一条微博说「看完《好东西》最大的感受居然是振奋！从未像此刻一样这么想去表达、去创造」和这位姐妹狠狠共情！！昨晚10点多看完电影回来熬大夜到早上6点睡了2个小时起来继续编辑也要安利给我所有的朋友去看《好东西》！！@电影好东西也终于发布了我个人公众号的第二篇内容！更加坚定我无论如何都要发声！都要创造！都要去奋发努力只为建立新的游戏！！再次表白宋佳老师给我迷死@宋佳#好东西##电影好东西#,江苏
好东西！#电影好东西#宋佳真得本色出演哈哈哈,江苏
#电影好东西#二刷二刷,四川
坐在电影院里看到王茉莉走向舞台的那一刻我笑着流下眼泪我们善良勇敢有阅读量我们怕什么#电影好东西#,浙江
#电影好东西#好东西,浙江
#好东西#我的评分：#电影好东西#好看的呜呜呜虽然对我来说这就是乌托邦的母女关系和家庭关系和经历，但肯定是存在的吧，真好，默默哭一下,广东
#电影好东西#电影#《好东西》确实是“能让人开心的东西”，喜欢《爱情神话》的观众应该会二刷这两部片。吐槽大会一样密集笑点的对白，诙谐、自洽、小暖，很适合这个冷雨周末看。PS：只有我觉得演二代曾慕梅（图四小女孩）有点佟大为嚼对白的神韵吗？,广东
好东西我的评分：#电影好东西#怎么说呢，是一部如果大家有时间都非常推荐去看的电影，有太多想说的了……最惊喜的地方，应该是茉莉带耳机辨别拟声的那一段声音蒙太奇，将自然界的声音与妈妈做日常事务时的声音相联系，用艺术的方式诉说着生活，世界就在妈妈的手中诞生了。当然不止这些艺术形式上的好，还有导演满满的真诚，柔软、温和而有力的幽默和别具一格的叙事。影片视角对准了不同年龄段的女性群体，诙谐但不低俗，拍的内容是琐碎的生活但一点也不沉重，反而充满活力和感染力。铁梅、小叶和茉莉，三个女孩三种不同的植物，互相滋养，凶猛生长。如果只是简单地把影片定义为“女权”的重拳出击，那就太狭隘了，它其实讨论了很多话题，女性困境、原生家庭、儿童教育、婚恋价值观、同性……而且每个点的切入都挺巧妙，没有说教感，看完很舒适。影片中间有几段情节挺有感触的，比如看到茉莉学架子鼓的那段，我很感谢我的爸爸妈妈同意初中的我学架子鼓。起初是看到别的男生打架子鼓感觉很帅，后来爸妈问我学什么乐器的时候，我看着架子鼓，想着为啥打架子鼓的女孩子那么少，难道只有男孩子才可以打吗？架子鼓节奏感很强，很带感，还很适合发泄哈哈哈……虽然很可惜自从某次公开表演之后好几年没有碰过了，不过，也许未来某天又会捡起来呢。影片里铁梅的衣服也算是个小小亮点，非常有态度，也和剧情相呼应。还有很多打破常规思维的反转，为了避免剧透就不多说了。影片的细节太多太多，是近几年难得想二刷的电影🎞️结尾面对铁梅问为啥会写《我不再幻想》这样一篇比较负能的作文时，茉莉说“我就是想写一个悲观的作文，正是因为我们足够乐观和自信，才可以直面悲剧”，铁梅问这哪儿学的？茉莉回答“是你生我那年写的报道里说的”。最后，所有人都值得被爱，希望大家也都拥有爱。,河北
2024年最值得一看的国产佳片#好东西##电影好东西#L电影看首映的微博视频,北京
《好东西》就算看完了，回顾剧情我都还想哭#电影好东西#,广东
#电影好东西#首先我认为这并不是一部挑起男女性对立的电影，相反，电影里面直接说出拒绝搞男女对立这一套。它只是一部恰巧围绕女性视角拍摄的电影，我觉得里面的女性角色也可以代入男性角色思考，毕竟离婚带娃离职事业没那么成功的家长不可能只有女性，恋爱失败从小生活在压抑的家庭环境里的也不只有女性。电影很好笑也很好哭，引发思考，是一部值得推荐的好电影#宋佳##影视资讯#@电影好东西,北京
#电影好东西#上座率真的很好，今年看过的电影里最佳上座率了。,湖北
推荐所有人去看《好东西》，不要误以为它是女性主义电影，其实它适合所有人看，女人男人，想做好家长和老师的人，还在成长中的孩子，都很适合。影片有种举重若轻的美感，所有观点自然而然的表达出来，没有硬塞给你的强烈撞击感，没有故意制造猛烈的笑点，哭点也不是因为悲苦的幽怨，轻柔和煦的完成了思想输出。每一个角色都因为真实而立体饱满，ta们真实的表达自己的情绪，ta们在人性上有着普罗大众会有的瑕疵，让观众或多或少可以看到自己身上的某些部分。好多细节和台词都让我疯狂掉小珍珠，比如小叶给小孩姐听铁梅做家务的声音，她听到的是浪漫的宇宙山河；小孩姐对小叶说“你的眼睛很美很亮，我喜欢你看着我，怎么盯着我看都没事”；铁梅对小叶发脾气，小叶第一反应不是生气而是感到抱歉，讨好型人格太让人心疼了；小孩姐对铁梅说“就是因为我们足够乐观和自信，所有才能坦然的面对悲观”……在如此主流的电影里，还暗戳戳的安排了很多性少数内容，尺度拿捏得刚好，懂的人会懂，又可以过审，拉拉子有一种“被看见被关怀”的感动。在电影院里和很多女孩子一起笑着看完了这部电影，笑点很密集，整个氛围轻松愉快，其中坐着的几位男士也笑得很大声，人格正常的男士是不会感觉被冒犯到的，再次推荐所有人去看《好东西》！#电影好东西#电影好东西超话,福建
好东西我的评分：#电影好东西#特别特别特别好看！！！推荐大家都去看！笑中带泪的电影,湖南
搬家累了两天，在周末的傍晚看了#电影好东西#从而幸福的小女孩作为一名女性而存在，从而产生影响力。,江西
电影好东西超话#电影好东西##好东西##热辣滚烫#她们的登台。当时在影院就觉得这段镜头仿佛某种呼应…回来火速狂画！看了这种好东西就是会创作欲爆炸啊！p1下方那张因为没找到参考，构图场景都是自己搓的。画得非常开心啊啊啊！开心就是好东西！！！,浙江
好东西我的评分：#电影好东西#,山东
#电影好东西#真是好东西,上海
看完好东西啦！很喜欢很好看！永远会成为一个坚定的女性主义者#电影好东西#,重庆
好东西我的评分：#电影好东西#是我看到的今年最佳,四川
#电影好东西#真的很好看，爱上宋佳跟呼吸一样简单，记忆比较深刻的是听声音然后对应到一些日常家务，还有小叶跟铁梅对视，还有小演员的表达，这个对话总让我有种在听群口相声的感觉，看完这个电影不知道为啥有点怅然，同时我也有点感动终于有这种女性电影，不矫情做作，我真想不到除了宋佳还能有谁有这个劲，我稍微要吐槽一下这个海报，纯看海报和名字我以为是十年前那种都市剧，还是希望多点人看到这部,江西
《好东西》👏🏻女性题材的电影多少都会有些沉重，难得看到一部充满轻松和快乐的作品。这不是一部搞笑片，没有刻意搞怪，但处处让人自然地会心一笑，又几次让我感动掉泪。它没有着墨于攻击和对抗，没有愤怒的控诉，它讲的是琐碎生活中的温柔，也讲接纳不完美和不勇敢，还有女性之间真诚的友谊。我们不需要总是逼迫自己战无不胜，柔韧与互助正是女性了不起的力量。另外，我特别喜欢小叶给茉莉听声音的那一段，原来自然界那些美好恢宏的声音，其实恰似妈妈做家务的声音，那不就是空气里流淌的，细微、琐碎，又源源不断的爱吗。这部电影，就是在用自然得就像发生在你身边的事，讲了一段小故事，故事里的每个人都平凡，有瑕疵，但每个人都很棒。故事的结局也没有什么升华，只有妈妈、女儿还有她们的朋友们，依旧用自己的方式继续好好生活。我觉得这就是最好的。推荐所有人去看《好东西》，你一定会喜欢。#电影好东西#,广东
#电影好东西#是会想要再回味的电影（burger黄的滥俗的歌好好听又想去看livehouse了）,福建
大自然的能量真的神奇山里即使一直工作也不觉得疲惫拍完旅修后决定经常往山里跑跑💻回来第一件事就是各种CityWalk和美好的客户一起“哈哈哈哈…中”就完工了刷完《好东西》后更加笃定了好东西是自己定义的能让你开心幸福的就是好东西💫#周末花絮##dailywithseven##电影好东西#,上海
#电影好东西#,内蒙古
#电影好东西#值得拿奖，拿多多的奖,广西
#电影好东西#好看～,上海
《好东西》真的很好看！会去二刷！#电影好东西#,安徽
好看🥰看完很舒适！#电影好东西#,北京
#电影好东西#好看的，支持邵导演，之前爱情神话没去院线，这次补上。很温柔很有力量的电影,陕西
好东西我的评分：#电影好东西#好看！爱看！跟妈妈一起去看的，妈妈也很喜欢这部电影。那些年，老爸在部队，一年回来待不到一个月，老妈住在爷爷家的院子里，白天我妈上班爷爷奶奶帮我妈带我，晚上妈妈回来陪我，送我学舞蹈，学钢琴都是妈妈。好几年都是这样过来的。妈妈的辛苦，孤独，累，无人诉说。我的成长和教育几乎都是来源于妈妈。我爱这样伟大优秀的女性,上海
“一只站在树上的鸟，从来不会担心树枝会折断，也希望女性和男性能够一起在餐桌上，享受生命赋予的美味佳肴”🪁🥏🫧#电影好东西#,上海
#电影好东西#张桂梅王铁梅宋佳真棒！！！好东西是好东西,广东
#电影好东西#真的很好看有被触动到,广东
#电影好东西#🌟🌟🌟+半颗🌟小宋佳和她女儿不错其他基本都是工具人有些过誉舞台剧+脱口秀式🎬有些冲突有些刻意了,湖南
讲女性还得是女导演啊！令我触动之一的是，电影里在认真地谈论月经：喝红糖水没用，得吃止痛；广告的误导会让无知的人真以为月经是蓝色的；女性月经紊乱会有的症状。这些对于女性来说那么真实的日常生活，在常规电影叙事中往往被定义为不上台面的羞耻话题，但女导演将其搬上了荧幕。还有大段大段精彩又幽默的对白，让你感觉有深度的文字比华丽的布景更加引人入胜。没有浮夸的大女主设定，平凡的女性角色依然那么生动有趣。#电影好东西#,重庆
#电影好东西#我拼命想要的，是我缺失的。,山东
今年为止最好看的电影，没有之一#电影好东西#,广东
又看#电影好东西#了！！真的很好看，这次看的场几乎坐满了人大家一起哈哈哈大笑还是想说王茉莉太幸福了！！！我也想去livehouse！！！！！！！！！！！最近真是出乎以前的我的意料，同样的电影可以看两遍同一本小说可以看三遍！没想到三点出门也能在路上碰到实验室的人“干啥去啊？”“玩去！”,广东
打个卡~~有时间再好好写个影评吧！《好东西》真的很好！如果喜欢《爱情神话》，那一定也会喜欢这部，就是那种异曲同工的妙，太妙了，每个人物设计的都很不错，台词也可以看出来是精雕细琢过的，如果可以真的希望它是一部电视剧，没看够！！至于自己的发散思维和感想，一定有空了好好整理一下写写，可能会多刷几次#电影好东西##电影爱情神话#,山东
#电影好东西#那我们就不玩他们的游戏了,福建
好东西确实是个好东西！#电影好东西#,北京
#电影好东西#好好看啊😭好好看啊😭太好看了啊😭全部都……太好了,山西
#好东西#我的评分：#电影好东西#虽然目前我看过0本上野千鹤子，但《好东西》真的有点东西！今年踏进影院的次数真的特别少，今天也是下午处理完工作突然发现隔壁影院马上开场，没有一丝犹豫就马上冲了过去。我们那场大多是情侣，男士应该都是为了陪对象，也有独自观影的女士（比如我）。真是没想到从剧情刚开始没多久我就开始狠狠落泪。第一次哭是听声音环节，小叶把采集到的妈妈做家务的各种声音给小孩儿听，在小孩儿的想象里这些声音是河马喝水声、是暴雨声、是秋天踩落叶声，但不是洗碗声、不是收蜡笔声、不是拖地声，这才突然发现这些声音是会日常被我们忽视掉的。母亲的在日常的里的家务劳动成为了她们被忽略掉的隐形工作量，导演用美好的画面和细腻的声音巧妙地强调了这一点，真的巧妙！我也狠狠开哭另几个记忆较深戳到我泪点的是：铁梅在和小叶的冲突过后，对小叶说：“对不起，我也没有照顾好你（具体台词有点忘了）”，真的永远会为女性间的友谊流泪；小孩儿夸了小叶的眼睛说很大很漂亮，“我喜欢你看着我”，而那一瞬间我看到的是长期被不健康的原生家庭否定的小叶，收获了人生最真挚赞美的小叶；铁梅被网暴后，在天台，小叶说“为什么什么是都要做好呢”“搞砸了又能怎样呢”“裁判是谁呢”…这一幕我真的是有被狠狠安慰到，今年真的很忙很累，我想把手上抓到的任何事都做好，也有情绪压抑到顶峰的崩盘时刻，好像就是为了证明对我就是比ta强我一个人可以规划好可以做到任何事，可是做不到又能怎样呢…另外就是结尾，小孩儿对铁梅说“正因为我们足够乐观和自信，才能直面悲剧”，两个男人都没看完的报道，连铁梅自己也忘了，却被小孩儿记得清清楚楚，真好！最近女性话题真的是大热，从播客到影视好像都成为了各位创作者的议题，连我这个常年缺乏阅读量的人都看了相关的书籍，叫《从零开始的女性主义》，那就借用书里的内容来结尾：对女性来说，女性主义就是自我和解的战斗，女性主义就是女人接受自己、爱自己的思想，如果有下辈子，我更愿意当女人。,广东
好东西-HerStory：值得世界上至少一半人去观看的好电影！PS：我也要成为正直勇敢有阅读量的女子💪💪💪#电影好东西#,四川
好东西我的评分：#电影好东西#,福建
#电影好东西#要分享,湖北
周末结束电影好看都去给我看《好东西》梗太多#电影好东西#,江西
无条件投降🤗#电影好东西#,重庆
太喜欢#电影好东西#看完除了被注入了电影的能量，还有我所拥有的美好的女性友谊的能量。爱这个世界就是因为有你们,安徽
#电影好东西#章宇太丑了,江苏
刚看完#电影好东西#啊啊啊啊真的很好看给我留下印象最深刻的一段对话是茉莉的爸爸和茉莉诉苦说他当全职爸爸的时候照顾怎么她的然后茉莉就对她爸说：“我是你亲生的吗？”“是啊。”“那这些不是你应该做的吗？”一瞬间，恍然大悟。这不就是他应该做的吗？这就是他应该做的！难道因为这么做的男人很少他就“优秀”了吗？不，这恰好凸显出这个群体的糟糕。以及妈妈们为什么那么辛苦，因为她们一个人需要每天完成本应两个人完成的事。当然，大多数的妈妈要一个人完成三个人的活。自己的、孩子的，和那个生活不能自理的丈夫的。,山东
#电影好东西#看看好东西“你的眼睛很美很亮，我喜欢你一直看我，你的眼泪也很好吃”,河南
#电影好东西#太太太太太好看了！！！,江西
二刷，好看！#电影好东西#,江苏
#电影好东西#三折叠怎么折都有故事,黑龙江
#电影好东西#好东西的特殊松弛感在于它在这内卷过头的时代坦诚表达【某些人和事不重要，甚至你自己也没那么重要】小叶问铁梅该不该去见胡医生，铁梅一通应和表示我们没那么熟小叶吃药进医院，铁梅内疚是自己之前骂她太狠，小马回答“你没那么重要”茉莉怕上台出错，说“我是大家的鼓手”，铁梅哈哈一笑“咱也没那么牛”胡医生跑来找小叶要浪子后头爱我便是，小叶“我做不到”天台上铁梅破防小叶反问“一定要做好吗，你不是所有人的妈”铁梅一直在一个很紧绷的状态里，她是单亲妈妈是女人是前辈是女权主义者，所以潜意识觉得自己做不好就好像这些身份的人都做不好，最后紧绷的那一面被小叶抚平，花和叶交缠成为直冲云霄的橡树，着实触动人，双向治愈太好了!!,北京
#电影好东西#真的很好看年度电影了,山东
拒绝绑架，相对自由#电影好东西#如果能让你开心，那就是好东西,山东
#电影好东西#真的好看，对很多既定刻板印象的女权描述诙谐地描写，很多看不见的客观事实阐述，是辛酸，是互相攻讦，是同性的口诛笔伐，让人在心里反问：因为害怕我就不去开始吗？你不知道的事情，不去轻易评判，允许自己有怯懦的勇气，允许自己这次不上场，我说的太乱了，真的好看,上海
看了电影《好东西》，轻松愉悦，笑点很多，一种年轻的直率的幽默。电影主题女性主义，展现了原生家庭的影响、网络喷子的伤害、单亲妈妈的忙碌，以及对男人的疏离展现女性的独立。电影里宋佳妈妈感很强，似乎想做一切人的妈妈，对应最近大家形容很多的“爹味”。也展现这位妈妈的失败和失落。主题是：你不是非得做得好，你可以做得不好。整体很乐呵，大家爱看。但不至于达到9.1分。#电影好东西#,江苏
#电影好东西#爱上就宋佳一部电影的事儿,江苏
#电影好东西#好看😺坐的场次氛围特别好。也像是一场好梦，以至于回家后我仿佛进冰箱被打了急冻。,四川
真的是好东西！！#电影好东西#,广西
好东西我的评分：#电影好东西#导演展现了比「爱情神话」更为丰富和深刻的主题，通过更加细腻的女性视角，深入探讨了女性在现实生活中所面临的诸多问题，为观众提供了一个思考和讨论的空间。影片不仅仅是对女性角色的简单描绘，而是通过精心构建的情节和深刻的社会洞察，展现了女性在爱情、家庭、职场中的多重角色和挑战，以及她们如何在这些领域中寻求平衡和自我实现。每个角色都通过他们独特的语言风格和行为模式被赋予了生命力。导演以字字珠玑的精彩对白串联起多个不同的角色，巧妙地在各种命题之间游走，既展现了角色的复杂性，也以幽默的方式给观众带来了愉悦的观影体验。这些对话不仅推动了剧情的发展，也反映了角色的内心世界和社会环境的冲突，使得观众在笑声中也能体会到角色的复杂情感和深刻的社会问题。特别值得一提的是赵又廷饰演的角色，他甚至连名字都没有，只有一个「前夫」的称谓。这种设定巧妙而精准，将某一类群体的特点暴露无遗。赵又廷的演绎既展现了角色的复杂性，也让观众思考：在现实生活中，我们是否也曾无意中成为了这样的「前夫」。这个角色的深度和影响力，使得影片的讨论不仅仅局限于表面的情感纠葛，而是触及了更深层次的社会和心理议题。,广东
#电影好东西#一场对新时代女性的疗愈，美好得像个梦境。-我正直勇敢有阅读量，我有什么可怜的。-女孩该如何打鼓？你怎么打女孩就怎么打。-我们为什么要什么都做好呢？更别说那段蒙太奇的猜声音情节，眼泪完全止不住。谁不想有个铁梅那样的姐姐带领自己呢？感恩自己今年能看到这么棒的电影，看到了好东西。感谢邵艺辉导演🙏（图文无关）,四川
这部电影可太“灵”了，是“活人”拍出来的电影！温暖、有趣、生动、鲜活，非常轻盈灵动的女性叙事，像薄荷味的苏打水，洗刷萦绕在周遭的油腻与爹味。再次感叹女导演上桌的好处，女性的声音被听到，女性的美好被表达，这种美好不是刻板印象抽象符号而是如此真实、如此细腻、如此当下。喜欢铁梅，全方位的喜欢，女人和女人在一起养个孩子真的很不错😂😂当然，更喜欢邵艺辉，从爱情神话到好东西，稳定高质量输出，邵导一定要拍更多的电影啊！#电影好东西##邵艺辉导演的含金量还在上升#,陕西
#电影好东西#我不允许有人没看过真的很好看！！！！！！！！！今年看过最好看的电影了！！！！,安徽
《杜拉拉升职记》2010徐静蕾（内地首个破亿女导演）《失恋33天》2011“小妞电影”代表作《#电影好东西#》2024女导演女编剧#邵艺辉#的女性叙事电影,江西
tozt“一个人看电影的感受真的很不错”@第八日的蝉zt#电影好东西#很舒适，看完很轻松,山东
好东西我的评分：#电影好东西#快一年没看电影了好看的女性电影,湖北
#电影好东西#好东西是好东西好看,江西
#宋佳晒王铁梅大学课表##电影好东西#💌预告请给我这样的神仙领导｜LLOVESONG丨宋佳的微博视频,福建
让我来看看有什么好东西#电影好东西#,浙江
#电影好东西#很有意思的一部影片，尤其是众人在外点餐和在家吃面的两个片段，笑着笑着才发现眼泪已经不知不觉流下来了，台词写到心里可能就是这个感觉吧。顺直女可以从异性那里享受恋爱的感官快乐，但真要提到心理上的安抚慰藉和陪伴关爱，还是同性之间更能设身处地感同身受。,河南
又睡饱一觉来看今年国产TOP1的好片子，啊啊啊我是小花老师的脑残粉#电影好东西#,河南
给vx和微博都换了个签，做个正直勇敢有阅读量的人#电影好东西#,浙江
和家人们看完了#电影好东西#，还行吧，没有那么惊艳，能感觉出来想要传达出很多道理，也会感到营造出的松弛感，但是毕竟和自己的生活还是有距离，所以会有些割接感。都好美好瘦好有钱，是因为没钱住的那个地方吧？可以去看霉霉的演唱会，真好，我太肤浅了，尽关注这些地方。电影中的妈妈太梦幻了，今晚梦她当我妈（没有说自己妈妈不好的意思）#0024影评一丢丢#,陕西
#电影好东西#绝对是好电影！是想再刷无数遍的程度，无论从哪一方面来看都是好的,山东
我操#电影好东西#好好看啊！！！！！！！！超级喜欢！！！！笑点泪点都拍的好好！！！！！爱上宋佳老公,湖南
#电影好东西#好看的女性视角你可以不顾别人勇敢做自己钟楚曦好美啊,江西
电影好东西超话#电影好东西#看完@邵艺辉的好东西以后@电影好东西，也看了很多评价，有人说说好东西不是电影，我对电影的了解不是特别清楚，我只觉得，电影之所以是艺术，不单单是简单的东西，电影的表现形式太多太多了，好东西在我感觉没有主线，没有主角，她就是三个女人的故事，彼此相交，这种表现形式又不让人无聊，功底实在是太强了。其实我特别害怕发声，我有很久没有发微博讨论男女问题了，主要是怕有生命危险，哪怕是这样的小号我都担心，也担心互关的男性会议论我，讨厌我，觉得我容易让人麻烦。邵艺辉老师不我勇敢太多太多，这部电影，注定了会被很多男人骂，虽然我觉得，这个电影对男性的讨论已经特别少了，让你根本注意不到，好多反馈出来都在说男的，男的，男女，但我在这部电影里，只看到了女人，男人只是这几个女人生命里匆匆而过的一个人而已。最后拖着行李箱去看演唱会的时候，我在想，小的时候我出去聚会，其实很想现场有我喜欢的男生或者一些帅哥，但其实，只有女孩子的聚会太好了，不需要去想要获取男人的目光，女人+女人，就是纯粹的快乐。也看到了对于电影的一些评价，说为什么铁梅和小叶这么轻易就这么好了，以前很多人说男人的友谊很简单，很仗义，女人的感情就是需要时间，而且很容易破碎，容易嫉妒，但其实女人的感情才非常的简单，只要对方好就足够了，我们女人是世界上最容易交付真心的物种。也看到了很多评价说铁梅像“男人”一样强，太轻易，太男人了，根本不女权。可铁梅做的，也是我这些年做的，就一个人住，就是什么都可以，她修窗户，通马桶，小叶没有问过，你为什么能像个男人一样这么厉害，也没有人说，因为我需要很强，像男人一样强，所以学会了这么多“爷们”的事，因为这些事，女人本就可以做，你会做什么，你能做什么，女人就可以做什么。我感觉社会的驯化和规则，就是让人觉得女人没有男人好，所以恋爱脑不好，所以女人身体弱，脑子笨，还会雌竞，会嫉妒，好多人接受不了女权是个像“男人”的女强人，也有很多人接受不了女权会恋爱，要么要断情绝爱，要么完全游戏人间，把男人当玩物，把男人当回事你就不配做女人。可还是那句话，你是什么样，女人就是什么样，女人可以做任何形式的女人，可以嗲，可以软弱，可以强大，因为女人就是人啊，只要你认可了自己，你做什么都可以。好东西很多表达就是我一直想说的，好东西好厉害。,湖南
拒绝绑架所以我相对自由#电影好东西##宋佳#,辽宁
#电影好东西#好看！拍得也很好！,重庆
去电影院就像开盲盒，#电影好东西#推荐。,江苏
#电影好东西#宋佳和钟楚曦能不能结婚就当是为了我,北京
男男女女都去看电影好东西超话#电影好东西#从男性口中说出既得利益者值得赞叹！可是赞叹这件事本身又变成一种不平常。很有力量的女权电影！希望男性观众多一些！想要推动这件事光靠一半流血的那部分人觉醒是不够的！,上海
好久没看到这么有意思的电影了，爱看，多拍。#电影好东西#,山东
如果你能让你开心就是好东西#电影好东西#最最最喜欢的一段镜头就是导演将大自然的声音和到妈妈做家务的声音相结合那一段！！！,天津
宋佳今年#电影好东西#和电视剧（#山花烂漫时#）双丰收啊,广东
