comment,province
🏸单打输给了贾🍯，团队也没能夺冠呜呜呜呜#电影好东西#女性视角电影，全场只有一位男性看很幽默也引女性深思，看后小伙伴说更加不想生孩子了,天津
#电影好东西#好看感触到了给我看哭了希望我们都能成长的很好很自由很勇敢也很坚强,上海
确实又哭又笑看完的，但来回路上被风吹了会儿，今天就感冒了#电影好东西#还是推荐看看，至少很多女性的细腻情感被搬上大荧幕了，被表达被关注，就是好东西,江苏
二刷#电影好东西#是大半夜抽风去的！！,上海
日常超话希望每次进电影院都是去看“好东西”开始的第一秒在笑看着看着却情不自禁想哭哭点都在笑点里因为女子本就是个“好”字从电影院出来挂着大风，就好像这部电影带给我的：来势汹汹的打在每一寸皮肤，通过喉咙进入体内，逐渐占据每一块骨骼，表面却转瞬即逝不留痕迹，好电影的影响是深远的也是逐渐渗透的。#电影好东西#,北京
#电影好东西#最喜欢的两句台词是：“你的眼睛很美很亮，我喜欢你看我～”“我拒绝绑架，所以我相对自由。”最喜欢的片段是小孩猜声音，特别有趣，特别温暖。最有意思的角色是前夫，承包了好多笑点，哈哈哈哈。和爱情神话一样，节奏松散，但是观影体验非常好～总之就是特别灵！期待邵导第三部作品～,广东
#电影好东西#值得一看,安徽
去看#电影好东西#啦！果然是好东西啊！,广东
#电影好东西#随意又深刻，深刻又不刻意的女性主义新表达。,浙江
#电影好东西#电影好东西超话刷到一个带四年男友看好东西最后吵架分手的，只能说还好没结婚，不然以后迟早也会因为核心观点分歧闹矛盾,北京
#电影好东西#咱铁梅就是从里到外都很有态度！L明变是飞的微博视频,浙江
好东西#电影好东西#没有任何煽情就是会流出幸福的淡淡的眼泪在聚光灯打在小孩身上的时候在街头乐队唱起明天会更好的时候在前夫和小马都说了解铁梅但发现其实女儿才是那个真正读遍她报道的人的时候在滥俗的歌响起的时候,安徽
电影《好东西》我最感动的片段一个是小叶给王茉莉听声音辨析场景把王铁梅平时付出的点滴转换成大自然的各种声音二是举办两场音乐会时的对比音乐需要真正热爱它的听众把对的话说给对的人听三是王茉莉的最后一篇作文初舞台很成功但她的热爱源于真正令她开心的事#电影好东西##好东西是进化后的小妞电影#,江苏
还不错！但不值9.1分～女权父权不该是对立面.也不喜欢利用小孩儿讲大人不敢讲的道理！#电影好东西#,北京
“去玩去感受，去尽兴地享受人生！”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,广西
看完了，很好很建议观看的一场对谈。一个小时如果觉得太长可以先看看这些邵艺辉冷不丁的幽默、率直、坦诚，作为一个创作者的思考和更正，真喜欢🥰p8视频讨论了撕衣服那场戏。“气氛不会被礼貌破坏”也是印象很深的一句台词，其实近两年一些影视作品是有这个意识的，只是不像好东西表现得这么直接彻底。导演就很直接告诉所有人，现实操作中什么都不可能破坏（不过举的例子真是笑死我了#电影好东西#,广东
#电影好东西爆梗制造机#一键总结网友们“列文虎克”式看《好东西》找到的，那些值得玩味的文字彩蛋你都看懂了吗？你还发现了哪些？#电影好东西#,
“去玩去感受，去尽兴地享受人生！”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,四川
“爱人先爱己，要自由，也要开心。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,四川
好东西真的可以说我心中的2024国产电影最佳了，邵导太牛了啊，这才是真的女性主义，不管从拍摄手法的镜头语言，还是台词内容上，或者是人物形象塑造上，情节安排上，都可以说是非常巧妙的，是生活中的具像化，又深刻反映了背后的现实，已经很久没有在电影院里全神贯注，又哭又笑地酣畅淋漓地看一场电影了，是我感觉我会三刷的程度！#好东西电影票房破2亿##电影好东西#,河北
#电影好东西#没话说实在是太讽刺了我要发出来我要说出来看完好东西骑车回家水灵灵碰到一个男的就在路上撒尿。。。,浙江
好东西我的评分：#电影好东西#好东西是部好电影！虽然最后又是两个女孩和一个小女孩快乐地生活在一起。但绝对是近期女权类型电影里比较内深化的一部，最有深度的一部！展现了女性的独立、魅力、girlshelpgirls的精神！揭露了男人是工具、是…的历史趋势。台词真的超级超级棒！ps.宋佳真女神啊！钟楚曦是真漂亮！章宇和赵又廷也很有特色！,上海
“过无需定义的人生，做独一无二的自己。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,福建
“爱人先爱己，要自由，也要开心。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,福建
“去玩去感受，去尽兴地享受人生！”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,青海
这周末要见导儿了@邵艺辉，网友奔现好激动，我肯定洗的干干净净，穿的美美滴（小叶版）去见面#电影好东西#,北京
「好东西——我不卑不亢，我绰绰有余。」有一段时间没有在电影院看电影了，厅不大，坐的很满，我坐的一排都是女孩子，大家一起笑，一起沉默，氛围格外的好。我第一次笑着流下眼泪，淌个不停，是那段声音蒙太奇。煎荷包蛋，择菜，熬粥，破壁机榨果汁，滋啦，唰唰，咕噜，咔咔，是小叶悄悄记录下的声音侧写，是小孩儿想象的暴雨，熊猫啃竹子，岩浆，锯木条。海豚跳进大海，鳄鱼洗澡，河马刷牙，天马行空吗？那是妈妈经历着橘子从楼梯上滚落的泥石流，开着繁复收纳散落一地的玩具的挖掘机，依旧给小孩儿一个浪漫，奇妙，纯真善良的整个世界。你听啊，“是谁来自山川湖海，却囿于昼夜厨房与爱。”妈妈，客厅里弹着钢琴画着画的小女孩，从未觉得厨房里的叮铃咣啷是噪音，那不是重复悲惨叙事，不再是看不见的女性，那是她细碎日常拼凑成的影像诗。我很喜欢小孩儿这个称呼，多可爱，小时候奶奶带我就喊我小孩儿，现在也是，小孩儿，听着多自由。你怎么打鼓，女孩就怎么打鼓，当然。我在大舞台上试过了，可我发现还是喜欢当观众，最喜欢的还是写作。是啊，人生很长，试过就好，女孩儿，能让你开心的就是好东西。红糖水没用，得上止疼药。是啊红糖水能有什么用，心理安慰都谈不上。听到铁梅小孩儿小叶和乐队的男性朋友在餐桌上大方讨论月经，我很开心我没有感到意外，我很庆幸我这场的男性观众没有发出一些自以为很懂的笑声。月经怎么了，这世界上有一半的人都在流血，女本位的电影不需要说教，轻盈的陈述着这个世界的真相，荒诞吗？一点也不，这是未被规训的本来的样子。这个游戏的规则不是这样的，那我不要玩他们的游戏了。幸运的是，新的游戏已经在建立了，铁梅的平衡车，小叶的麦克风，小孩儿的画笔，邵导的摄像机。我看到了南奈尔，另一个莫扎特被关注到的独角戏，一直在努力发声的女子推理社，女性脱口秀，戏剧，综艺，影视，越来越多全女班作品的出现，让这个游戏里不再有玛蒂尔达效应，有的都是，好东西。她对我说，当你照镜子时，你一定要爱你所看见的。我说好，我不卑不亢，我绰绰有余。「独属于我和闺蜜的彩蛋」同一个时间点的电影，小叶乐队演出的地方在modernsky，是去年在上海和你一起看的坏特的livehouse。@电影好东西#电影好东西##好东西女本位#,湖北
#带我妈去看了好东西后#突然觉得这样一部女性主导的电影，对女性自我价值的追寻与认同都太有意义了#电影好东西#,浙江
#带我妈去看了好东西后#突然觉得这样一部女性主导的电影，对女性自我价值的追寻与认同都太有意义了#电影好东西#,浙江
“爱人先爱己，要自由，也要开心。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,陕西
“过无需定义的人生，做独一无二的自己。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,湖北
#带我妈去看了好东西后#突然觉得这样一部女性主导的电影，对女性自我价值的追寻与认同都太有意义了#电影好东西#,浙江
#电影好东西#好看，真的特别特别好笑，观影体验非常完美！,陕西
#电影好东西#二刷，喜欢这个故事，也喜欢章宇,四川
向金斯伯格致敬#电影好东西##女性力量##金斯伯格#,上海
要快乐，也要自由。女人觉醒后，只剩下一件最重要的事，那就忙着去遇见那个更优秀的自己。#瑜伽##不内耗的生活有多爽##电影好东西##女性力量#L我是蔡蔡__的微博视频,湖南
嗯看电影光盯着宋佳看了不过电影本身也很好喜欢🩷#电影好东西#,河南
#电影好东西#电影里那个和孩子斗嘴了还是惦记着孩子要吃水果要刷牙的就是我，怕孩子喝水不够，在孩子写作文时也要喂一口水的也是我。接孩子放学时夸她夸不停的还是我。“总要有人对你说一句对不起”，是导演是电影是艺术对没有在爱中长大孩子的理解，艺术中有最深最深的理解和抚慰。我也有个小孩儿暂时陪伴在身边，她也和我们一起去livehouse看演出，她也是上幼儿园会哭，她也能写出有趣真挚的作文，她是我的玩伴我的伙伴我的同盟，我想一直和她做好朋友。推荐每个人都去看电影《好东西》！,四川
#电影好东西#这算喜剧吗，说不好，确实看着看着就笑了，但笑着笑着就哭了，笑点很密集，哭得也很惨。感觉故事虚构的很明显，但又现实的很精准，这一点那一点都像是自己、朋友、家人或孩子的复刻。虽然是大团圆结局，可看完心情并不轻松，记不清从哪听来这句话，感慨一下“人生皆苦，唯有自渡”共勉…,北京
“过无需定义的人生，做独一无二的自己。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,重庆
我现在非常赞同邵艺辉导演说的创作者可以创造出一种生活方式有了模版之后人们会模仿着去这样生活不论是心智相对成熟的小孩这个角色还是铁梅和小叶之间非银幕典型的女性友谊只有当它们被呈现在观众面前大家才会觉得哦原来还可以这样啊小孩子不一定就要懵懂无知而女性之间也不是只有雌竞和互撕同时有了这些成功的银幕形象我们对于女性的定义就会更加宽广而不是像从前的圣娼二象性那样的极端（这点在导演的另一部《爱情神话》中也有提到）这就是好东西这部电影的意义所在#好东西##电影好东西#,福建
“世界就握在女人手心。”#电影好东西#,北京
#电影好东西#全世界最好的电影做个小孩可能永远希望有人在自己不堪破碎每一个负面的时候有人告诉你你已经很棒了,广东
#电影好东西#昨天去看了一直在笑笑点密集但不低俗结局给我一种想做什么就去做吧的冲动，不用在乎做得好不好，开心地做就好了。,浙江
“别问为什么，爱自己便是。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,河南
赵又廷：看了剧本后觉得前夫很像《芭比》里的肯，“我就很喜欢肯。”邵艺辉：赵又廷总是真诚地输出一些女性主义观点，你已经搞不懂他是真的理解了，还是在表演，进入了一种真假难辨的境界。啊啊啊啊啊我许你入赘给高圆了#电影好东西#,上海
看了#电影好东西#里面好多对话看似不经意，真的鼓励到女生，看完有种被拥抱到的感觉～如果两个女人一起抚养孩子，该有多开心呀「女孩应该怎么打鼓你怎么打女孩就怎么打」「我妈妈从来没有夸过我她说我的眼睛大得可怕你的眼睛很美很漂亮我喜欢你看着我」「喝红糖水没用吃止疼药吧」,江苏
宋佳骑车那段戴着黑帽子尊嘟很像斯内普#电影好东西#,重庆
“去玩去感受，去尽兴地享受人生！”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,河北
#电影好东西#好东西这部电影的英文名字叫：herstory给我看得哭了三四回，编剧导演真的绝了，非常值得二刷三刷，影评慢慢写。,上海
“过无需定义的人生，做独一无二的自己。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,重庆
看完《好东西》像看了一场高质量全女脱口秀拼盘演出，五个女生轮番上台搞笑+输出观点，这部电影很有诚意，观点给的多，梗密。电影跟脱口秀拼盘演出非常像，铺垫+观点+梗+高潮（就是让你哭）如此循环近两个小时。导演像一个牛逼的脱口秀演员，参加《脱口秀大会》，情节推进像台上讲段子一样，铺垫简短精准，直接给大情绪，印象很深的就是“孩子写法国旅游的作文”，没说两句直接来了大情绪，还没反应过来呢，就哭了。印象比较深的是胡医生，哈哈哈哈，就是身边典型的那种处理不了亲密关系，但是擅长处理亲热关系的那种人。建议大家一定去看，比脱口秀便宜。#电影好东西##好东西钟楚曦演技#,浙江
#小兮的观影polg#看完《好东西》啦，真的超级无敌好看！看完只想说一句导演太牛了！把我很多心里话都呈现出来了妈妈不需要事事都做的很好，不需要面面俱到，好的标准是什么？如果不开心了我们就不要继续玩这个游戏了，一切都要以自己为中心，如果身边有人支持你那就更好不过啦最感动的是小叶录了铁梅各种生活中的声音，然后茉莉在猜，那些不是宏大遥远的动物，而是妈妈发出的各种充满爱和温暖的声音，像午后用阳光晒过的被子，问起来香香的，盖起来暖暖的茉莉也真的好厉害，她尝试过当女鼓手之后，还是会大胆的说“我还是更喜欢当一位享受音乐的观众”，目前她最喜欢的就是像妈妈一样写作，还有去听霉霉的演唱会，当然这都是目前喜欢的，以后的话谁知道呢。很感动的是她真的看过妈妈所有的报道，也记得妈妈例假的时间，支持妈妈做的一切，真是个好女孩！其实前夫真的蛮逗的，前期以为他是空讲大道理的所谓的女性主义者，但是当他在安慰宝宝老师，让他关心铁梅的时候，发现他好像真的在反思自己了，可惜迟来的深情比草贱，错过了就是错过了。小马也特别听话，“自觉”变成课间十分钟哈哈哈，只要那个人是铁梅就行最后就是想说“只要让自己开心的东西就是好东西”！或许这个世界暂时不会接纳充满活力的女性，但是只要我们不断发声，不断做自己，允许有不同的女性存在，我们就可以不继续那些个所谓的“游戏和规则”，还有就是“如果不说，就更谈不上重复苦难”，要大胆说出让自己不舒服的事，勇敢做自己！#电影好东西#,浙江
看了#电影好东西#笑了又哭，哭了又笑，有小孩的都建议去看看PS：铁梅和王茉莉都特别酷,广东
“爱人先爱己，要自由，也要开心。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,云南
邵艺辉这样的女导演能不能给我来一打，这些年真的受够电影里女人跳艳舞、男人随地撒尿当海报、女人给男人当机器人服务等等元素了，各种不适感，一度非常抵触男性视角电影。很多电影里，女人角色的设定太奇葩，甚至没有一个正常人。直到看了《好东西》，才看到了活生生的人，活生生的女人。邵艺辉简直是细节狂魔，每次从镜头里get到她要表达的东西，泪水就止不住。她并没有只讲女权，她讲了所有导演不敢表达的东西，她用最温柔的方式对抗这个世界，她用镜头的艺术让观众不要忘记悲剧，她在结尾留下了一束光，给了大家希望。有了她的存在，我相信“明天会更好”了。@邵艺辉#好东西##电影好东西#,北京
#电影好东西#人到中年就是有些别别扭扭的地方，就像王铁梅自己可以洒脱恣意，但也会考虑到孩子是豆受到伤害。我喜欢的几个镜头，一是对于妈妈的付出不是通过语言，而是通过声音，还原了妈妈的不停付出。一个就是对于女性受到的创伤，男性是无法感同身受的，甚至可以说词不达意，而只有同为女性才能够切实体会。还有对于王茉莉而言，她虽然没有加入学校的合唱团但在鼓手表演的过程中找到了自己。一面是家长们的心不在焉，一面是成年人的恣意放松，这就是人的两面，成年人的两面。,河北
让人开心的东西才是好东西#电影好东西#太好看了想二刷,北京
好东西我的评分：#电影好东西#应该破90亿票房的好东西,山西
看到网上很多男性认为#电影好东西#是大烂片，很有气急败坏的架势。反正我老公看得挺开心的，他觉得是部好电影。我问他有没有觉得被冒犯到，他说没有。大家都去看吧，有男朋友的一定要带上，这是了解对方的一个好机会,北京
“去玩去感受，去尽兴地享受人生！”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,山西
“去玩去感受，去尽兴地享受人生！”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,河南
“过无需定义的人生，做独一无二的自己。”#电影好东西的微博答案之书#📖翻开【电影好东西的微博答案之书】，你的答案近在眼前。无论何时，快乐正当时；无论东西，这便是「好东西」。#电影好东西爆梗制造机##电影好东西#,河南
花花叶叶才是人生主题角色对掉后没有名字的主体换了，对此跳脚的人却还是少数。虽然是女性主题，但是导演没有吝惜给任何一个角色去塑造的机会。我对乐队其他两位成员甚至也有办法具体的从干的事情上形容出来谁是谁。这大概就是导演的细腻所在吧。铁梅戴帽骑平衡车也太帅了，保护孩子敏感的时候又很想哭。最喜欢那一段小叶给茉莉放音乐让她猜的片段。茉莉的幻想没有消失，声音和铁梅在生活中的场景慢慢重合，铁梅真的赋予了茉莉许多成长的空间，也只有茉莉真的读了妈妈所有的报道。铁梅小叶做的某些事好像都能看到我朋友们的影子，像是他们在身边。也希望小孩儿们都成为独特的可爱的小孩儿吧。有不讨喜的角色，但是好像又不会对其生气，只会觉得可笑。（也指被踩到尾巴跳脚的人）有人确实会在某些瞬间失掉所有魅力。带着看肯的视角去看前夫哥，确实像！除了说话方式连五官都越来越重合！在我这里年度最佳。妙句子太多就不一一摘抄了，祝大家都活的有滋有味吧。对自己自身有好影响的都是好东西或人。嗯，拒绝物化#电影好东西#,天津
